experiment_id,participant_id,exposure_test_condition_id,exposure_test_condition.original,exposure_condition.accent,exposure_condition.talker,test_condition.accent_generalization,test_condition.talker_generalization,exposure_accents,test_accents,exposure_talkers,test_talkers,phase,trial,trial.within_phase,item_id,item_unit,item_accent,item_talker,response_expected,response_expected.ipa,response_provided,response_provided.ipa,response_correct,response_incorrect
X21,X21.643313ae83f041d62efb0f54570821ac,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,14,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes drinking from her own cup,,1,0
X21,X21.643313ae83f041d62efb0f54570821ac,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,14,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes drinking from her own cup,,1,0
X21,X21.1814f8dc62c0c135e8fcf33dc7efde07,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,10,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,shes thinking from her old cup,,0,1
X21,X21.1814f8dc62c0c135e8fcf33dc7efde07,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,10,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes thinking from her old cup,,0,1
X21,X21.1814f8dc62c0c135e8fcf33dc7efde07,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,10,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes thinking from her old cup,,1,0
X21,X21.0f239fb2ae3273cc00935f5559a8d4f6,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,1,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,shes drinking from her own cup,,1,0
X21,X21.0f239fb2ae3273cc00935f5559a8d4f6,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,1,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes drinking from her own cup,,1,0
X21,X21.0f239fb2ae3273cc00935f5559a8d4f6,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_037,test,1,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes drinking from her own cup,,1,0
X21,X21.f51aad789c52195f2889b657707cc46e,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,11,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,shes drinking from her own cup,,1,0
X21,X21.f51aad789c52195f2889b657707cc46e,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,11,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes drinking from her own cup,,1,0
X21,X21.f51aad789c52195f2889b657707cc46e,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,11,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes drinking from her own cup,,1,0
X21,X21.5feffcdde150bf3f6ca585a0c30d1678,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,12,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,he hung up his coat,,0,1
X21,X21.5feffcdde150bf3f6ca585a0c30d1678,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,12,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,he hung up his coat,,0,1
X21,X21.5feffcdde150bf3f6ca585a0c30d1678,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,12,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,he hung up his coat,,0,1
X21,X21.85db54cfe518f64200c1c07d84482f91,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,11,38,X21.CMN.CMN_M_043.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_043,drinking,,shes drinking from her own cup,,1,0
X21,X21.85db54cfe518f64200c1c07d84482f91,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,11,39,X21.CMN.CMN_M_043.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_043,own,,shes drinking from her own cup,,1,0
X21,X21.85db54cfe518f64200c1c07d84482f91,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,11,40,X21.CMN.CMN_M_043.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_043,cup,,shes drinking from her own cup,,1,0
X21,X21.98b2c382d9402d9bfd0727152e39236a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,13,38,X21.CMN.CMN_M_032.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_032,drinking,,shes drinking from her own cup,,1,0
X21,X21.98b2c382d9402d9bfd0727152e39236a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,13,39,X21.CMN.CMN_M_032.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_032,own,,shes drinking from her own cup,,1,0
X21,X21.98b2c382d9402d9bfd0727152e39236a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,13,40,X21.CMN.CMN_M_032.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_032,cup,,shes drinking from her own cup,,1,0
X21,X21.e2d889a4a33be2b5ebd672b9df388e5d,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,3,38,X21.CMN.CMN_M_043.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_043,drinking,,shes drinking from her own cup,,1,0
X21,X21.e2d889a4a33be2b5ebd672b9df388e5d,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,3,39,X21.CMN.CMN_M_043.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_043,own,,shes drinking from her own cup,,1,0
X21,X21.e2d889a4a33be2b5ebd672b9df388e5d,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,3,40,X21.CMN.CMN_M_043.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_043,cup,,shes drinking from her own cup,,1,0
X21,X21.e9a2c6b3f59f6990a2e100152386aac3,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_043,test,1,38,X21.CMN.CMN_M_043.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_043,drinking,,hes drinking from her own cup,,1,0
X21,X21.e9a2c6b3f59f6990a2e100152386aac3,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_043,test,1,39,X21.CMN.CMN_M_043.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_043,own,,hes drinking from her own cup,,1,0
X21,X21.e9a2c6b3f59f6990a2e100152386aac3,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_016,X21.CMN.CMN_M_043,test,1,40,X21.CMN.CMN_M_043.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_043,cup,,hes drinking from her own cup,,1,0
X21,X21.2e2d58024ab7c3cd1300ffbfa25b8e08,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,3,38,X21.CMN.CMN_M_035.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_035,drinking,,she is drinking from her own cup,,1,0
X21,X21.2e2d58024ab7c3cd1300ffbfa25b8e08,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,3,39,X21.CMN.CMN_M_035.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_035,own,,she is drinking from her own cup,,1,0
X21,X21.2e2d58024ab7c3cd1300ffbfa25b8e08,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,3,40,X21.CMN.CMN_M_035.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_035,cup,,she is drinking from her own cup,,1,0
X21,X21.364c3435964c72c98725cc8fd449ac19,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,12,38,X21.CMN.CMN_M_035.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_035,drinking,,shes drinking from her own cup,,1,0
X21,X21.364c3435964c72c98725cc8fd449ac19,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,12,39,X21.CMN.CMN_M_035.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_035,own,,shes drinking from her own cup,,1,0
X21,X21.364c3435964c72c98725cc8fd449ac19,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,12,40,X21.CMN.CMN_M_035.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_035,cup,,shes drinking from her own cup,,1,0
X21,X21.2f81a3476d95dec8e93fc5b182a05227,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,6,38,X21.CMN.CMN_M_035.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_035,drinking,,shes drinking from her own cup,,1,0
X21,X21.2f81a3476d95dec8e93fc5b182a05227,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,6,39,X21.CMN.CMN_M_035.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_035,own,,shes drinking from her own cup,,1,0
X21,X21.2f81a3476d95dec8e93fc5b182a05227,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,6,40,X21.CMN.CMN_M_035.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_035,cup,,shes drinking from her own cup,,1,0
X21,X21.bc43cd46287303856fcc7b0e4a85cf7a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,6,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,hes drinking from a cup,,1,0
X21,X21.bc43cd46287303856fcc7b0e4a85cf7a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,6,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,hes drinking from a cup,,0,1
X21,X21.bc43cd46287303856fcc7b0e4a85cf7a,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,6,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,hes drinking from a cup,,1,0
X21,X21.bcf8e83f49a7cad45913d42a4c675479,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,13,38,X21.CMN.CMN_M_032.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_032,drinking,,shes drinking from her own cup,,1,0
X21,X21.bcf8e83f49a7cad45913d42a4c675479,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,13,39,X21.CMN.CMN_M_032.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_032,own,,shes drinking from her own cup,,1,0
X21,X21.bcf8e83f49a7cad45913d42a4c675479,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,13,40,X21.CMN.CMN_M_032.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_032,cup,,shes drinking from her own cup,,1,0
X21,X21.2cbf6e201b96410b5c527b246a9163c3,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,6,38,X21.CMN.CMN_M_032.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_032,drinking,,shes drinking from her own cup,,1,0
X21,X21.2cbf6e201b96410b5c527b246a9163c3,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,6,39,X21.CMN.CMN_M_032.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_032,own,,shes drinking from her own cup,,1,0
X21,X21.2cbf6e201b96410b5c527b246a9163c3,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,6,40,X21.CMN.CMN_M_032.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_032,cup,,shes drinking from her own cup,,1,0
X21,X21.6edf999fb187e0736d1a73ea1d864e7b,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_037,test,10,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,shes drinking from her own cup,,1,0
X21,X21.6edf999fb187e0736d1a73ea1d864e7b,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_037,test,10,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes drinking from her own cup,,1,0
X21,X21.6edf999fb187e0736d1a73ea1d864e7b,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_037,test,10,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes drinking from her own cup,,1,0
X21,X21.fb14eddedfb3d6f491ae4142efe966d2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,test,11,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,shes drinking from her own cup,,1,0
X21,X21.fb14eddedfb3d6f491ae4142efe966d2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,test,11,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes drinking from her own cup,,1,0
X21,X21.fb14eddedfb3d6f491ae4142efe966d2,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,test,11,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes drinking from her own cup,,1,0
X21,X21.ccfe0dbafc73c36dce366014edc83578,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,6,38,X21.CMN.CMN_M_035.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_035,drinking,,shes drinking from her own cup,,1,0
X21,X21.ccfe0dbafc73c36dce366014edc83578,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,6,39,X21.CMN.CMN_M_035.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_035,own,,shes drinking from her own cup,,1,0
X21,X21.ccfe0dbafc73c36dce366014edc83578,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,6,40,X21.CMN.CMN_M_035.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_035,cup,,shes drinking from her own cup,,1,0
X21,X21.f403f5a61d16922bca7be0d38f9baf3f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,2,38,X21.CMN.CMN_M_032.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_032,drinking,,shes drinking from her own cup,,1,0
X21,X21.f403f5a61d16922bca7be0d38f9baf3f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,2,39,X21.CMN.CMN_M_032.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_032,own,,shes drinking from her own cup,,1,0
X21,X21.f403f5a61d16922bca7be0d38f9baf3f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,2,40,X21.CMN.CMN_M_032.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_032,cup,,shes drinking from her own cup,,1,0
X21,X21.d266e664f577579ef1471afeb54f8285,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_037,test,13,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,shes drinking from her own cup,,1,0
X21,X21.d266e664f577579ef1471afeb54f8285,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_037,test,13,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes drinking from her own cup,,1,0
X21,X21.d266e664f577579ef1471afeb54f8285,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_037,test,13,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes drinking from her own cup,,1,0
X21,X21.d46cc7dab48dc9687d696349b165ccc9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,9,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,she is drinking from her own cup,,1,0
X21,X21.d46cc7dab48dc9687d696349b165ccc9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,9,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,she is drinking from her own cup,,1,0
X21,X21.d46cc7dab48dc9687d696349b165ccc9,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,9,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,she is drinking from her own cup,,1,0
X21,X21.cf94576436a173e9cab899e732dd61fc,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,7,38,X21.CMN.CMN_M_037.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_037,drinking,,shes drinking from her own cup,,1,0
X21,X21.cf94576436a173e9cab899e732dd61fc,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,7,39,X21.CMN.CMN_M_037.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_037,own,,shes drinking from her own cup,,1,0
X21,X21.cf94576436a173e9cab899e732dd61fc,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,7,40,X21.CMN.CMN_M_037.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_037,cup,,shes drinking from her own cup,,1,0
X21,X21.1efa44df54c8250082c43d0b09e12853,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,15,38,X21.CMN.CMN_M_035.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_035,drinking,,shes drinking from her own cup,,1,0
X21,X21.1efa44df54c8250082c43d0b09e12853,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,15,39,X21.CMN.CMN_M_035.HT1_S008.Wown,word,CMN,X21.CMN.CMN_M_035,own,,shes drinking from her own cup,,1,0
X21,X21.1efa44df54c8250082c43d0b09e12853,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_035,test,15,40,X21.CMN.CMN_M_035.HT1_S008.Wcup,word,CMN,X21.CMN.CMN_M_035,cup,,shes drinking from her own cup,,1,0
X21,X21.0bbb8e1687436e51d59f10e17e061b63,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,3,38,X21.CMN.CMN_M_032.HT1_S008.Wdrinking,word,CMN,X21.CMN.CMN_M_032,drinking,,shes drinking from her own cup,,1,0
