dataset_id,variant,layer,talker_a_id,talker_b_id,n_matched_items,mean_raw_distance,item_scope,tau,dtw_normalization
AN19,ft,tr_24,AN19.KOR.km3,AN19.KOR.km7,138,8.094195522636133,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.KOR.km3,138,8.094195522636133,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.KOR.km8,138,8.590516363812856,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.KOR.km3,138,8.590516363812856,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.if1,138,8.943769979863877,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.KOR.km3,138,8.943769979863877,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.if2,138,8.809716893180578,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.KOR.km3,138,8.809716893180578,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.if3,138,11.298528434575209,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.KOR.km3,138,11.298528434575209,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.if4,138,9.291727298915523,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.KOR.km3,138,9.291727298915523,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.if5,138,15.54207707227689,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.KOR.km3,138,15.54207707227689,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.if6,138,8.617226156496558,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.KOR.km3,138,8.617226156496558,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.im1,138,9.221668375739863,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.KOR.km3,138,9.221668375739863,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.im2,138,8.997442399593831,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.KOR.km3,138,8.997442399593831,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.im3,138,8.108575708016106,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im3,AN19.KOR.km3,138,8.108575708016106,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.im4,138,8.557258862965993,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im4,AN19.KOR.km3,138,8.557258862965993,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.im5,138,7.902399548330395,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im5,AN19.KOR.km3,138,7.902399548330395,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.MIX.im6,138,9.295588171119652,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im6,AN19.KOR.km3,138,9.295588171119652,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sf1,138,12.443870249204036,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf1,AN19.KOR.km3,138,12.443870249204036,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sf2,138,10.323715435708635,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf2,AN19.KOR.km3,138,10.323715435708635,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sf3,138,10.506391493822848,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf3,AN19.KOR.km3,138,10.506391493822848,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sf4,138,13.203348904834364,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf4,AN19.KOR.km3,138,13.203348904834364,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sf5,138,8.053904225735858,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf5,AN19.KOR.km3,138,8.053904225735858,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sf6,138,9.505138745534316,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf6,AN19.KOR.km3,138,9.505138745534316,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sm2,138,10.003011351057436,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm2,AN19.KOR.km3,138,10.003011351057436,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sm3,138,11.102511976518556,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm3,AN19.KOR.km3,138,11.102511976518556,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sm4,138,9.13036378089526,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm4,AN19.KOR.km3,138,9.13036378089526,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sm5,138,8.650334633519757,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm5,AN19.KOR.km3,138,8.650334633519757,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sm6,138,9.57139877097247,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm6,AN19.KOR.km3,138,9.57139877097247,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.SPA.sm7,138,8.20800958004671,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm7,AN19.KOR.km3,138,8.20800958004671,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.KOR.km7,138,9.116016273691711,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.KOR.km6,138,9.116016273691711,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.KOR.km8,138,9.588535924385518,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.KOR.km6,138,9.588535924385518,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.if1,138,10.55367207602709,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.KOR.km6,138,10.55367207602709,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.if2,138,11.130851724569425,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.KOR.km6,138,11.130851724569425,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.if3,138,14.53286637453722,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.KOR.km6,138,14.53286637453722,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.if4,138,10.276694852453325,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.KOR.km6,138,10.276694852453325,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.if5,138,18.519091402207863,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.KOR.km6,138,18.519091402207863,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.if6,138,10.70045867929992,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.KOR.km6,138,10.70045867929992,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.im1,138,12.132685954986636,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.KOR.km6,138,12.132685954986636,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.im2,138,12.31937873957772,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.KOR.km6,138,12.31937873957772,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.im3,138,10.89510869108034,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im3,AN19.KOR.km6,138,10.89510869108034,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.im4,138,10.66982981666485,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im4,AN19.KOR.km6,138,10.66982981666485,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.im5,138,10.03935930930464,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im5,AN19.KOR.km6,138,10.03935930930464,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.MIX.im6,138,10.290964113746634,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im6,AN19.KOR.km6,138,10.290964113746634,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sf1,138,12.646448637734355,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf1,AN19.KOR.km6,138,12.646448637734355,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sf2,138,11.838951670051706,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf2,AN19.KOR.km6,138,11.838951670051706,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sf3,138,11.434512837712695,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf3,AN19.KOR.km6,138,11.434512837712695,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sf4,138,13.71011845003865,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf4,AN19.KOR.km6,138,13.71011845003865,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sf5,138,10.603690395771345,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf5,AN19.KOR.km6,138,10.603690395771345,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sf6,138,10.966317093198176,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf6,AN19.KOR.km6,138,10.966317093198176,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sm2,138,11.140247113433592,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm2,AN19.KOR.km6,138,11.140247113433592,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sm3,138,12.986022682549148,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm3,AN19.KOR.km6,138,12.986022682549148,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sm4,138,10.309894607434789,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm4,AN19.KOR.km6,138,10.309894607434789,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sm5,138,11.5344594173497,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm5,AN19.KOR.km6,138,11.5344594173497,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sm6,138,11.738470114816456,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm6,AN19.KOR.km6,138,11.738470114816456,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.SPA.sm7,138,10.91664680002951,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm7,AN19.KOR.km6,138,10.91664680002951,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.KOR.km8,138,7.501897450469965,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.KOR.km7,138,7.501897450469965,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.if1,138,8.222735172896058,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.KOR.km7,138,8.222735172896058,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.if2,138,7.9398600546316125,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.KOR.km7,138,7.9398600546316125,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.if3,138,11.46557881796276,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.KOR.km7,138,11.46557881796276,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.if4,138,8.435901763072977,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.KOR.km7,138,8.435901763072977,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.if5,138,15.21120194471863,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.KOR.km7,138,15.21120194471863,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.if6,138,8.179985919577177,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.KOR.km7,138,8.179985919577177,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.im1,138,9.204614332599895,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.KOR.km7,138,9.204614332599895,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.im2,138,9.029002313126908,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.KOR.km7,138,9.029002313126908,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.im3,138,8.312593393404828,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im3,AN19.KOR.km7,138,8.312593393404828,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.im4,138,8.338618044104614,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im4,AN19.KOR.km7,138,8.338618044104614,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.im5,138,7.105031380409997,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im5,AN19.KOR.km7,138,7.105031380409997,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.MIX.im6,138,8.768369539209713,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im6,AN19.KOR.km7,138,8.768369539209713,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sf1,138,11.961828993054835,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf1,AN19.KOR.km7,138,11.961828993054835,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sf2,138,10.147032125622784,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf2,AN19.KOR.km7,138,10.147032125622784,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sf3,138,9.598659722691185,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf3,AN19.KOR.km7,138,9.598659722691185,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sf4,138,12.522628812847724,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf4,AN19.KOR.km7,138,12.522628812847724,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sf5,138,7.698443455520176,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf5,AN19.KOR.km7,138,7.698443455520176,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sf6,138,8.520905937906036,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf6,AN19.KOR.km7,138,8.520905937906036,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sm2,138,9.777164243241048,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm2,AN19.KOR.km7,138,9.777164243241048,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sm3,138,10.340375630704694,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm3,AN19.KOR.km7,138,10.340375630704694,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sm4,138,7.788188038820148,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm4,AN19.KOR.km7,138,7.788188038820148,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sm5,138,8.24125544766508,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm5,AN19.KOR.km7,138,8.24125544766508,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sm6,138,9.445686038317929,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm6,AN19.KOR.km7,138,9.445686038317929,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.SPA.sm7,138,8.41513013323633,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm7,AN19.KOR.km7,138,8.41513013323633,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.if1,138,8.399688001297756,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.KOR.km8,138,8.399688001297756,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.if2,138,9.208117545433,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.KOR.km8,138,9.208117545433,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.if3,138,12.118273878743128,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.KOR.km8,138,12.118273878743128,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.if4,138,8.035743310572238,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.KOR.km8,138,8.035743310572238,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.if5,138,15.328396925921265,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.KOR.km8,138,15.328396925921265,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.if6,138,7.261173755191162,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.KOR.km8,138,7.261173755191162,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.im1,138,9.923148062290364,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.KOR.km8,138,9.923148062290364,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.im2,138,8.961735558732988,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.KOR.km8,138,8.961735558732988,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.im3,138,7.715247976132226,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im3,AN19.KOR.km8,138,7.715247976132226,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.im4,138,8.65477930970479,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im4,AN19.KOR.km8,138,8.65477930970479,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.im5,138,8.25061067422212,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im5,AN19.KOR.km8,138,8.25061067422212,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.MIX.im6,138,9.39771511294732,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im6,AN19.KOR.km8,138,9.39771511294732,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sf1,138,11.889664436308593,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf1,AN19.KOR.km8,138,11.889664436308593,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sf2,138,10.435997873174651,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf2,AN19.KOR.km8,138,10.435997873174651,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sf3,138,10.512053335202028,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf3,AN19.KOR.km8,138,10.512053335202028,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sf4,138,12.472427491670066,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf4,AN19.KOR.km8,138,12.472427491670066,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sf5,138,8.236969786142106,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf5,AN19.KOR.km8,138,8.236969786142106,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sf6,138,9.70038313241498,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf6,AN19.KOR.km8,138,9.70038313241498,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sm2,138,10.731451241942944,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm2,AN19.KOR.km8,138,10.731451241942944,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sm3,138,11.679518990133907,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm3,AN19.KOR.km8,138,11.679518990133907,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sm4,138,8.575770450144988,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm4,AN19.KOR.km8,138,8.575770450144988,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sm5,138,9.029164007999832,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm5,AN19.KOR.km8,138,9.029164007999832,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sm6,138,10.692634275078817,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm6,AN19.KOR.km8,138,10.692634275078817,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.SPA.sm7,138,8.657615330118853,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm7,AN19.KOR.km8,138,8.657615330118853,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.MIX.if2,138,8.62096407697669,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.MIX.if1,138,8.62096407697669,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.MIX.if3,138,11.15350621550468,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.MIX.if1,138,11.15350621550468,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.MIX.if4,138,8.964006237107709,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.MIX.if1,138,8.964006237107709,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.MIX.if5,138,15.34508785229052,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.MIX.if1,138,15.34508785229052,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.MIX.if6,138,8.672639431644408,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.MIX.if1,138,8.672639431644408,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.MIX.im1,138,9.205910293964278,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.MIX.if1,138,9.205910293964278,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.MIX.im2,138,10.004889848487869,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.MIX.if1,138,10.004889848487869,138 globally common words,2.0,mean_sequence_length
