recording_id,speaker_id,canonical_item_id,canonical_recording_item_id,accent,source_speaker_code,source_speaker_sex,source_corpus,source_l1_language,source_speaker_directory,difficulty_code,difficulty,item_number,word,used_in_experiment,behavior_phases,behavior_block_lists,behavior_item_id,behavior_talker_id,behavior_training_accents,behavior_test_accents,legacy_feature_key,legacy_key_collision,legacy_key_recording_count,legacy_key_collision_rank,source_filename,source_stem,source_wav_relpath
AN19-rec-7d3ee8e202d6346ca4ac,AN19.ENG.em1,AN19.ENG.em1.W10,AN19.ENG.em1.EW10,ENG,em1,M,L1_ENG,English,em1,ew,easy,10,young,false,,,,,,,em1/young,false,1,1,em1ew10 young.WAV,em1ew10 young,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew10 young.WAV
AN19-rec-2b777f36560bcf30bc05,AN19.ENG.em1,AN19.ENG.em1.W11,AN19.ENG.em1.EW11,ENG,em1,M,L1_ENG,English,em1,ew,easy,11,thing,false,,,,,,,em1/thing,false,1,1,em1ew11 thing.WAV,em1ew11 thing,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew11 thing.WAV
AN19-rec-7ca6a092704e88d2066c,AN19.ENG.em1,AN19.ENG.em1.W12,AN19.ENG.em1.EW12,ENG,em1,M,L1_ENG,English,em1,ew,easy,12,peace,false,,,,,,,em1/peace,false,1,1,em1ew12 peace.WAV,em1ew12 peace,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew12 peace.WAV
AN19-rec-f1ff2015a50f7158bad0,AN19.ENG.em1,AN19.ENG.em1.W13,AN19.ENG.em1.EW13,ENG,em1,M,L1_ENG,English,em1,ew,easy,13,god,false,,,,,,,em1/god,false,1,1,em1ew13 god.WAV,em1ew13 god,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew13 god.WAV
AN19-rec-c26d69a8e548588ba0e6,AN19.ENG.em1,AN19.ENG.em1.W14,AN19.ENG.em1.EW14,ENG,em1,M,L1_ENG,English,em1,ew,easy,14,five,false,,,,,,,em1/five,false,1,1,em1ew14 five.WAV,em1ew14 five,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew14 five.WAV
AN19-rec-1d2d22db5b96f56ff674,AN19.ENG.em1,AN19.ENG.em1.W15,AN19.ENG.em1.EW15,ENG,em1,M,L1_ENG,English,em1,ew,easy,15,gave,false,,,,,,,em1/gave,false,1,1,em1ew15 gave.WAV,em1ew15 gave,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew15 gave.WAV
AN19-rec-8d5d9a1d2686fe03fb17,AN19.ENG.em1,AN19.ENG.em1.W16,AN19.ENG.em1.EW16,ENG,em1,M,L1_ENG,English,em1,ew,easy,16,death,false,,,,,,,em1/death,false,1,1,em1ew16 death.WAV,em1ew16 death,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew16 death.WAV
AN19-rec-b6fd533cb6d4f2e1fbe1,AN19.ENG.em1,AN19.ENG.em1.W17,AN19.ENG.em1.EW17,ENG,em1,M,L1_ENG,English,em1,ew,easy,17,shall,false,,,,,,,em1/shall,false,1,1,em1ew17 shall.WAV,em1ew17 shall,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew17 shall.WAV
AN19-rec-435d5c84b53d978d0ebb,AN19.ENG.em1,AN19.ENG.em1.W18,AN19.ENG.em1.EW18,ENG,em1,M,L1_ENG,English,em1,ew,easy,18,real,false,,,,,,,em1/real,false,1,1,em1ew18 real.WAV,em1ew18 real,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew18 real.WAV
AN19-rec-cd4ff85213d5d9dffaa4,AN19.ENG.em1,AN19.ENG.em1.W19,AN19.ENG.em1.EW19,ENG,em1,M,L1_ENG,English,em1,ew,easy,19,south,false,,,,,,,em1/south,false,1,1,em1ew19 south.WAV,em1ew19 south,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew19 south.WAV
AN19-rec-b17d7a4464cabd3ac694,AN19.ENG.em1,AN19.ENG.em1.W20,AN19.ENG.em1.EW20,ENG,em1,M,L1_ENG,English,em1,ew,easy,20,job,false,,,,,,,em1/job,false,1,1,em1ew20 job.WAV,em1ew20 job,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew20 job.WAV
AN19-rec-36d8437af56e7c4d87f3,AN19.ENG.em1,AN19.ENG.em1.W21,AN19.ENG.em1.EW21,ENG,em1,M,L1_ENG,English,em1,ew,easy,21,love,false,,,,,,,em1/love,false,1,1,em1ew21 love.WAV,em1ew21 love,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew21 love.WAV
AN19-rec-a2c0f63c7d835f60c7f8,AN19.ENG.em1,AN19.ENG.em1.W22,AN19.ENG.em1.EW22,ENG,em1,M,L1_ENG,English,em1,ew,easy,22,full,false,,,,,,,em1/full,false,1,1,em1ew22 full.WAV,em1ew22 full,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew22 full.WAV
AN19-rec-3179f661fdbb0ecb33ac,AN19.ENG.em1,AN19.ENG.em1.W23,AN19.ENG.em1.EW23,ENG,em1,M,L1_ENG,English,em1,ew,easy,23,wife,false,,,,,,,em1/wife,false,1,1,em1ew23 wife.WAV,em1ew23 wife,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew23 wife.WAV
AN19-rec-cbab9d6c8ed8656ab87f,AN19.ENG.em1,AN19.ENG.em1.W24,AN19.ENG.em1.EW24,ENG,em1,M,L1_ENG,English,em1,ew,easy,24,voice,false,,,,,,,em1/voice,false,1,1,em1ew24 voice.WAV,em1ew24 voice,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew24 voice.WAV
AN19-rec-4f499ec6a9d68091bdfc,AN19.ENG.em1,AN19.ENG.em1.W25,AN19.ENG.em1.EW25,ENG,em1,M,L1_ENG,English,em1,ew,easy,25,girl,false,,,,,,,em1/girl,false,1,1,em1ew25 girl.WAV,em1ew25 girl,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew25 girl.WAV
AN19-rec-d3d5eb415ad6c1571bd9,AN19.ENG.em1,AN19.ENG.em1.W26,AN19.ENG.em1.EW26,ENG,em1,M,L1_ENG,English,em1,ew,easy,26,live,false,,,,,,,em1/live,false,1,1,em1ew26 live.WAV,em1ew26 live,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew26 live.WAV
AN19-rec-438bd9dc8ab284518a36,AN19.ENG.em1,AN19.ENG.em1.W27,AN19.ENG.em1.EW27,ENG,em1,M,L1_ENG,English,em1,ew,easy,27,move,false,,,,,,,em1/move,false,1,1,em1ew27 move.WAV,em1ew27 move,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew27 move.WAV
AN19-rec-a4530d62b9f68a51d986,AN19.ENG.em1,AN19.ENG.em1.W28,AN19.ENG.em1.EW28,ENG,em1,M,L1_ENG,English,em1,ew,easy,28,food,false,,,,,,,em1/food,false,1,1,em1ew28 food.WAV,em1ew28 food,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew28 food.WAV
AN19-rec-c667cdb94c50e1b8087c,AN19.ENG.em1,AN19.ENG.em1.W29,AN19.ENG.em1.EW29,ENG,em1,M,L1_ENG,English,em1,ew,easy,29,size,false,,,,,,,em1/size,false,1,1,em1ew29 size.WAV,em1ew29 size,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew29 size.WAV
AN19-rec-de575628a21c29fab517,AN19.ENG.em1,AN19.ENG.em1.W30,AN19.ENG.em1.EW30,ENG,em1,M,L1_ENG,English,em1,ew,easy,30,cause,false,,,,,,,em1/cause,false,1,1,em1ew30 cause.WAV,em1ew30 cause,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew30 cause.WAV
AN19-rec-6092f0b9ff9fdccb52a2,AN19.ENG.em1,AN19.ENG.em1.W31,AN19.ENG.em1.EW31,ENG,em1,M,L1_ENG,English,em1,ew,easy,31,wrong,false,,,,,,,em1/wrong,true,2,1,em1ew31 wrong.WAV,em1ew31 wrong,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew31 wrong.WAV
AN19-rec-da231ee8e4d16fbc3f68,AN19.ENG.em1,AN19.ENG.em1.W32,AN19.ENG.em1.EW32,ENG,em1,M,L1_ENG,English,em1,ew,easy,32,chief,false,,,,,,,em1/chief,false,1,1,em1ew32 chief.WAV,em1ew32 chief,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew32 chief.WAV
AN19-rec-2afb7fc73ef50cfcef09,AN19.ENG.em1,AN19.ENG.em1.W33,AN19.ENG.em1.EW33,ENG,em1,M,L1_ENG,English,em1,ew,easy,33,faith,false,,,,,,,em1/faith,false,1,1,em1ew33 faith.WAV,em1ew33 faith,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew33 faith.WAV
AN19-rec-9f2b2762ebab21b63a90,AN19.ENG.em1,AN19.ENG.em1.W34,AN19.ENG.em1.EW34,ENG,em1,M,L1_ENG,English,em1,ew,easy,34,pool,false,,,,,,,em1/pool,false,1,1,em1ew34 pool.WAV,em1ew34 pool,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew34 pool.WAV
AN19-rec-c7a97c6af9a5ff370b44,AN19.ENG.em1,AN19.ENG.em1.W35,AN19.ENG.em1.EW35,ENG,em1,M,L1_ENG,English,em1,ew,easy,35,deep,false,,,,,,,em1/deep,false,1,1,em1ew35 deep.WAV,em1ew35 deep,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew35 deep.WAV
AN19-rec-becd1a1187ab7f1ae676,AN19.ENG.em1,AN19.ENG.em1.W36,AN19.ENG.em1.EW36,ENG,em1,M,L1_ENG,English,em1,ew,easy,36,firm,false,,,,,,,em1/firm,false,1,1,em1ew36 firm.WAV,em1ew36 firm,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew36 firm.WAV
AN19-rec-b9e8de4c4057b9d7855a,AN19.ENG.em1,AN19.ENG.em1.W37,AN19.ENG.em1.EW37,ENG,em1,M,L1_ENG,English,em1,ew,easy,37,serve,false,,,,,,,em1/serve,false,1,1,em1ew37 serve.WAV,em1ew37 serve,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew37 serve.WAV
AN19-rec-cf017b71514ea6f0d589,AN19.ENG.em1,AN19.ENG.em1.W38,AN19.ENG.em1.EW38,ENG,em1,M,L1_ENG,English,em1,ew,easy,38,reach,false,,,,,,,em1/reach,false,1,1,em1ew38 reach.WAV,em1ew38 reach,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew38 reach.WAV
AN19-rec-0c20384d23a1d82bf893,AN19.ENG.em1,AN19.ENG.em1.W39,AN19.ENG.em1.EW39,ENG,em1,M,L1_ENG,English,em1,ew,easy,39,mouth,false,,,,,,,em1/mouth,false,1,1,em1ew39 mouth.WAV,em1ew39 mouth,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew39 mouth.WAV
AN19-rec-ee983bc7f100687bde04,AN19.ENG.em1,AN19.ENG.em1.W40,AN19.ENG.em1.EW40,ENG,em1,M,L1_ENG,English,em1,ew,easy,40,teeth,false,,,,,,,em1/teeth,false,1,1,em1ew40 teeth.WAV,em1ew40 teeth,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew40 teeth.WAV
AN19-rec-cc1a6b531a5c03863fa0,AN19.ENG.em1,AN19.ENG.em1.W41,AN19.ENG.em1.EW41,ENG,em1,M,L1_ENG,English,em1,ew,easy,41,gas,false,,,,,,,em1/gas,false,1,1,em1ew41 gas.WAV,em1ew41 gas,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew41 gas.WAV
AN19-rec-8e3dfc6a95bd324392af,AN19.ENG.em1,AN19.ENG.em1.W42,AN19.ENG.em1.EW42,ENG,em1,M,L1_ENG,English,em1,ew,easy,42,jack,false,,,,,,,em1/jack,false,1,1,em1ew42 jack.WAV,em1ew42 jack,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew42 jack.WAV
AN19-rec-4a1e5b086d517280c570,AN19.ENG.em1,AN19.ENG.em1.W43,AN19.ENG.em1.EW43,ENG,em1,M,L1_ENG,English,em1,ew,easy,43,check,false,,,,,,,em1/check,false,1,1,em1ew43 check.WAV,em1ew43 check,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew43 check.WAV
AN19-rec-41ec939754efa0128e0d,AN19.ENG.em1,AN19.ENG.em1.W44,AN19.ENG.em1.EW44,ENG,em1,M,L1_ENG,English,em1,ew,easy,44,king,false,,,,,,,em1/king,false,1,1,em1ew44 king.WAV,em1ew44 king,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew44 king.WAV
AN19-rec-f91b07e925cd0880e683,AN19.ENG.em1,AN19.ENG.em1.W45,AN19.ENG.em1.EW45,ENG,em1,M,L1_ENG,English,em1,ew,easy,45,shape,false,,,,,,,em1/shape,false,1,1,em1ew45 shape.WAV,em1ew45 shape,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew45 shape.WAV
AN19-rec-ab1a5e6463286ec821cc,AN19.ENG.em1,AN19.ENG.em1.W46,AN19.ENG.em1.EW46,ENG,em1,M,L1_ENG,English,em1,ew,easy,46,learn,false,,,,,,,em1/learn,false,1,1,em1ew46 learn.WAV,em1ew46 learn,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew46 learn.WAV
AN19-rec-d9a96051e2578960f57b,AN19.ENG.em1,AN19.ENG.em1.W47,AN19.ENG.em1.EW47,ENG,em1,M,L1_ENG,English,em1,ew,easy,47,ship,false,,,,,,,em1/ship,false,1,1,em1ew47 ship.WAV,em1ew47 ship,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew47 ship.WAV
AN19-rec-8789a9687eee79fed3bf,AN19.ENG.em1,AN19.ENG.em1.W48,AN19.ENG.em1.EW48,ENG,em1,M,L1_ENG,English,em1,ew,easy,48,neck,false,,,,,,,em1/neck,false,1,1,em1ew48 neck.WAV,em1ew48 neck,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew48 neck.WAV
AN19-rec-f01f2eddd63ee5add94f,AN19.ENG.em1,AN19.ENG.em1.W49,AN19.ENG.em1.EW49,ENG,em1,M,L1_ENG,English,em1,ew,easy,49,watch,false,,,,,,,em1/watch,false,1,1,em1ew49 watch.WAV,em1ew49 watch,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew49 watch.WAV
AN19-rec-795abbb50408ce874713,AN19.ENG.em1,AN19.ENG.em1.W50,AN19.ENG.em1.EW50,ENG,em1,M,L1_ENG,English,em1,ew,easy,50,judge,false,,,,,,,em1/judge,false,1,1,em1ew50 judge.WAV,em1ew50 judge,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew50 judge.WAV
AN19-rec-7fdd6c731c59b6d4244a,AN19.ENG.em1,AN19.ENG.em1.W51,AN19.ENG.em1.EW51,ENG,em1,M,L1_ENG,English,em1,ew,easy,51,dog,false,,,,,,,em1/dog,false,1,1,em1ew51 dog.WAV,em1ew51 dog,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew51 dog.WAV
AN19-rec-c06dbf065175e15ad1f8,AN19.ENG.em1,AN19.ENG.em1.W52,AN19.ENG.em1.EW52,ENG,em1,M,L1_ENG,English,em1,ew,easy,52,vote,false,,,,,,,em1/vote,false,1,1,em1ew52 vote.WAV,em1ew52 vote,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew52 vote.WAV
AN19-rec-beda7d7e1704e27aac72,AN19.ENG.em1,AN19.ENG.em1.W53,AN19.ENG.em1.EW53,ENG,em1,M,L1_ENG,English,em1,ew,easy,53,league,false,,,,,,,em1/league,false,1,1,em1ew53 league.WAV,em1ew53 league,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew53 league.WAV
AN19-rec-38bccf3aa1bbb43f3031,AN19.ENG.em1,AN19.ENG.em1.W54,AN19.ENG.em1.EW54,ENG,em1,M,L1_ENG,English,em1,ew,easy,54,thick,false,,,,,,,em1/thick,false,1,1,em1ew54 thick.WAV,em1ew54 thick,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew54 thick.WAV
AN19-rec-31c1778d98981cff50eb,AN19.ENG.em1,AN19.ENG.em1.W55,AN19.ENG.em1.EW55,ENG,em1,M,L1_ENG,English,em1,ew,easy,55,page,false,,,,,,,em1/page,false,1,1,em1ew55 page.WAV,em1ew55 page,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew55 page.WAV
AN19-rec-fbab9bd0b7a8d35f74d8,AN19.ENG.em1,AN19.ENG.em1.W56,AN19.ENG.em1.EW56,ENG,em1,M,L1_ENG,English,em1,ew,easy,56,hung,false,,,,,,,em1/hung,false,1,1,em1ew56 hung.WAV,em1ew56 hung,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew56 hung.WAV
AN19-rec-ec366505ebca26c097e1,AN19.ENG.em1,AN19.ENG.em1.W57,AN19.ENG.em1.EW57,ENG,em1,M,L1_ENG,English,em1,ew,easy,57,join,false,,,,,,,em1/join,false,1,1,em1ew57 join.WAV,em1ew57 join,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew57 join.WAV
AN19-rec-6a084e10d53ea499b8a5,AN19.ENG.em1,AN19.ENG.em1.W58,AN19.ENG.em1.EW58,ENG,em1,M,L1_ENG,English,em1,ew,easy,58,shop,false,,,,,,,em1/shop,false,1,1,em1ew58 shop.WAV,em1ew58 shop,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew58 shop.WAV
AN19-rec-119544c86b598ce09479,AN19.ENG.em1,AN19.ENG.em1.W59,AN19.ENG.em1.EW59,ENG,em1,M,L1_ENG,English,em1,ew,easy,59,roof,false,,,,,,,em1/roof,false,1,1,em1ew59 roof.WAV,em1ew59 roof,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew59 roof.WAV
AN19-rec-df572d7fe4272a2eedd5,AN19.ENG.em1,AN19.ENG.em1.W60,AN19.ENG.em1.EW60,ENG,em1,M,L1_ENG,English,em1,ew,easy,60,leg,false,,,,,,,em1/leg,false,1,1,em1ew60 leg.WAV,em1ew60 leg,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew60 leg.WAV
AN19-rec-797d0534de732bb205b2,AN19.ENG.em1,AN19.ENG.em1.W61,AN19.ENG.em1.EW61,ENG,em1,M,L1_ENG,English,em1,ew,easy,61,lose,false,,,,,,,em1/lose,false,1,1,em1ew61 lose.WAV,em1ew61 lose,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew61 lose.WAV
AN19-rec-2504f5c8ec27f0af40ae,AN19.ENG.em1,AN19.ENG.em1.W62,AN19.ENG.em1.EW62,ENG,em1,M,L1_ENG,English,em1,ew,easy,62,theme,false,,,,,,,em1/theme,false,1,1,em1ew62 theme.WAV,em1ew62 theme,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew62 theme.WAV
AN19-rec-569a72263ad0f0912257,AN19.ENG.em1,AN19.ENG.em1.W63,AN19.ENG.em1.EW63,ENG,em1,M,L1_ENG,English,em1,ew,easy,63,soil,false,,,,,,,em1/soil,false,1,1,em1ew63 soil.WAV,em1ew63 soil,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew63 soil.WAV
AN19-rec-0156d2df73ec1caa5616,AN19.ENG.em1,AN19.ENG.em1.W64,AN19.ENG.em1.EW64,ENG,em1,M,L1_ENG,English,em1,ew,easy,64,pull,false,,,,,,,em1/pull,false,1,1,em1ew64 pull.WAV,em1ew64 pull,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew64 pull.WAV
AN19-rec-5f96987c3909b5073076,AN19.ENG.em1,AN19.ENG.em1.W65,AN19.ENG.em1.EW65,ENG,em1,M,L1_ENG,English,em1,ew,easy,65,chain,false,,,,,,,em1/chain,false,1,1,em1ew65 chain.WAV,em1ew65 chain,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew65 chain.WAV
AN19-rec-f0a9170b06105d063d3a,AN19.ENG.em1,AN19.ENG.em1.W66,AN19.ENG.em1.EW66,ENG,em1,M,L1_ENG,English,em1,ew,easy,66,curve,false,,,,,,,em1/curve,false,1,1,em1ew66 curve.WAV,em1ew66 curve,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew66 curve.WAV
AN19-rec-e1c464bada6f0ad6106b,AN19.ENG.em1,AN19.ENG.em1.W67,AN19.ENG.em1.EW67,ENG,em1,M,L1_ENG,English,em1,ew,easy,67,path,false,,,,,,,em1/path,false,1,1,em1ew67 path.WAV,em1ew67 path,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew67 path.WAV
AN19-rec-6b61ad8dc11382308df3,AN19.ENG.em1,AN19.ENG.em1.W68,AN19.ENG.em1.EW68,ENG,em1,M,L1_ENG,English,em1,ew,easy,68,dirt,false,,,,,,,em1/dirt,false,1,1,em1ew68 dirt.WAV,em1ew68 dirt,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew68 dirt.WAV
AN19-rec-ba0256bc064d7035d7e3,AN19.ENG.em1,AN19.ENG.em1.W69,AN19.ENG.em1.EW69,ENG,em1,M,L1_ENG,English,em1,ew,easy,69,vice,false,,,,,,,em1/vice,false,1,1,em1ew69 vice.WAV,em1ew69 vice,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew69 vice.WAV
AN19-rec-36738ce389a4c77ce80f,AN19.ENG.em1,AN19.ENG.em1.W70,AN19.ENG.em1.EW70,ENG,em1,M,L1_ENG,English,em1,ew,easy,70,rough,false,,,,,,,em1/rough,false,1,1,em1ew70 rough.WAV,em1ew70 rough,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew70 rough.WAV
AN19-rec-68f2360b7feaa86385de,AN19.ENG.em1,AN19.ENG.em1.W71,AN19.ENG.em1.EW71,ENG,em1,M,L1_ENG,English,em1,ew,easy,71,fool,false,,,,,,,em1/fool,false,1,1,em1ew71 fool.WAV,em1ew71 fool,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew71 fool.WAV
AN19-rec-ad19f2b572994c0cf5b4,AN19.ENG.em1,AN19.ENG.em1.W72,AN19.ENG.em1.EW72,ENG,em1,M,L1_ENG,English,em1,ew,easy,72,noise,false,,,,,,,em1/noise,false,1,1,em1ew72 noise.WAV,em1ew72 noise,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew72 noise.WAV
AN19-rec-c408157ae60cf94540ae,AN19.ENG.em1,AN19.ENG.em1.W73,AN19.ENG.em1.EW73,ENG,em1,M,L1_ENG,English,em1,ew,easy,73,wash,false,,,,,,,em1/wash,false,1,1,em1ew73 wash.WAV,em1ew73 wash,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew73 wash.WAV
AN19-rec-5f942593b930c2e79a46,AN19.ENG.em1,AN19.ENG.em1.W74,AN19.ENG.em1.EW74,ENG,em1,M,L1_ENG,English,em1,ew,easy,74,balm,false,,,,,,,em1/balm,false,1,1,em1ew74 balm.WAV,em1ew74 balm,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew74 balm.WAV
AN19-rec-159dfc076290840b8711,AN19.ENG.em1,AN19.ENG.em1.W75,AN19.ENG.em1.EW75,ENG,em1,M,L1_ENG,English,em1,ew,easy,75,fig,false,,,,,,,em1/fig,false,1,1,em1ew75 fig.WAV,em1ew75 fig,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1ew75 fig.WAV
AN19-rec-fce818292967e10c3391,AN19.ENG.em1,AN19.ENG.em1.W01,AN19.ENG.em1.HW01,ENG,em1,M,L1_ENG,English,em1,hw,hard,01,ban,false,,,,,,,em1/ban,false,1,1,em1hw01 ban.WAV,em1hw01 ban,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw01 ban.WAV
AN19-rec-501f9f97699965b83a7d,AN19.ENG.em1,AN19.ENG.em1.W02,AN19.ENG.em1.HW02,ENG,em1,M,L1_ENG,English,em1,hw,hard,02,bead,false,,,,,,,em1/bead,false,1,1,em1hw02 bead.WAV,em1hw02 bead,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw02 bead.WAV
AN19-rec-fb462e298a29a1f264cb,AN19.ENG.em1,AN19.ENG.em1.W03,AN19.ENG.em1.HW03,ENG,em1,M,L1_ENG,English,em1,hw,hard,03,bean,false,,,,,,,em1/bean,false,1,1,em1hw03 bean.WAV,em1hw03 bean,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw03 bean.WAV
AN19-rec-e82d7bbbe5b2d4b3d78c,AN19.ENG.em1,AN19.ENG.em1.W04,AN19.ENG.em1.HW04,ENG,em1,M,L1_ENG,English,em1,hw,hard,04,bug,false,,,,,,,em1/bug,false,1,1,em1hw04 bug.WAV,em1hw04 bug,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw04 bug.WAV
AN19-rec-000410f33e1d4ee3c20c,AN19.ENG.em1,AN19.ENG.em1.W05,AN19.ENG.em1.HW05,ENG,em1,M,L1_ENG,English,em1,hw,hard,05,bum,false,,,,,,,em1/bum,false,1,1,em1hw05 bum.WAV,em1hw05 bum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw05 bum.WAV
AN19-rec-8bb25933080b91cbbc85,AN19.ENG.em1,AN19.ENG.em1.W06,AN19.ENG.em1.HW06,ENG,em1,M,L1_ENG,English,em1,hw,hard,06,chat,false,,,,,,,em1/chat,false,1,1,em1hw06 chat.WAV,em1hw06 chat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw06 chat.WAV
AN19-rec-0d0be50068684e16540c,AN19.ENG.em1,AN19.ENG.em1.W07,AN19.ENG.em1.HW07,ENG,em1,M,L1_ENG,English,em1,hw,hard,07,cheer,false,,,,,,,em1/cheer,false,1,1,em1hw07 cheer.WAV,em1hw07 cheer,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw07 cheer.WAV
AN19-rec-ca737a47cf9e6584d2ba,AN19.ENG.em1,AN19.ENG.em1.W08,AN19.ENG.em1.HW08,ENG,em1,M,L1_ENG,English,em1,hw,hard,08,comb,false,,,,,,,em1/comb,false,1,1,em1hw08 comb.WAV,em1hw08 comb,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw08 comb.WAV
AN19-rec-1c3734710f1021032744,AN19.ENG.em1,AN19.ENG.em1.W09,AN19.ENG.em1.HW09,ENG,em1,M,L1_ENG,English,em1,hw,hard,09,caught,false,,,,,,,em1/caught,false,1,1,em1hw09 caught.WAV,em1hw09 caught,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw09 caught.WAV
AN19-rec-6ed9bba1626d5a836e5a,AN19.ENG.em1,AN19.ENG.em1.W10,AN19.ENG.em1.HW10,ENG,em1,M,L1_ENG,English,em1,hw,hard,10,den,false,,,,,,,em1/den,false,1,1,em1hw10 den.WAV,em1hw10 den,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw10 den.WAV
