analysis_row_id,condition_id,dataset_id,distance,item_id,item_talker,layer,model_variant,participant_id,representation,response_correct,response_incorrect,condition_class,test_accent,listener_accuracy,model_similarity,similarity_k
AN19:AN19.115:043,AN19.Mixed.test_Korean,AN19,15.04788061701428,AN19.KOR.km7.HW29,AN19.KOR.km7,tr_24,base,AN19.115,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7264699855189553,0.021236087577095632
AN19:AN19.115:044,AN19.Mixed.test_Korean,AN19,19.39902871639662,AN19.KOR.km2.EW62,AN19.KOR.km2,tr_24,base,AN19.115,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6623511187894939,0.021236087577095632
AN19:AN19.115:045,AN19.Mixed.test_Korean,AN19,15.238883019709196,AN19.KOR.kf4.EW52,AN19.KOR.kf4,tr_24,base,AN19.115,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7235292868069794,0.021236087577095632
AN19:AN19.115:046,AN19.Mixed.test_Korean,AN19,11.156962813346704,AN19.KOR.km6.EW73,AN19.KOR.km6,tr_24,base,AN19.115,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.7890463304442117,0.021236087577095632
AN19:AN19.115:047,AN19.Mixed.test_Korean,AN19,26.30750970261185,AN19.KOR.km6.HW74,AN19.KOR.km6,tr_24,base,AN19.115,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.5719700895420531,0.021236087577095632
AN19:AN19.115:048,AN19.Mixed.test_Korean,AN19,21.812524840635657,AN19.KOR.km6.HW75,AN19.KOR.km6,tr_24,base,AN19.115,hubert_tsne_3d,1,0,Mixed exposure,KOR,1,0.6292587826126514,0.021236087577095632
AN19:AN19.117:001,AN19.Korean.test_Korean,AN19,19.24492026309517,AN19.KOR.kf3.HW53,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6645223200709999,0.021236087577095632
AN19:AN19.117:002,AN19.Korean.test_Korean,AN19,19.26073695632639,AN19.KOR.km1.EW60,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6642991546834326,0.021236087577095632
AN19:AN19.117:003,AN19.Korean.test_Korean,AN19,14.547588973380572,AN19.KOR.kf5.HW63,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7342293204550384,0.021236087577095632
AN19:AN19.117:004,AN19.Korean.test_Korean,AN19,17.093188729763312,AN19.KOR.kf1.HW58,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6955916832230454,0.021236087577095632
AN19:AN19.117:005,AN19.Korean.test_Korean,AN19,23.909029570117028,AN19.KOR.kf1.EW51,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6018576967008209,0.021236087577095632
AN19:AN19.117:006,AN19.Korean.test_Korean,AN19,28.95773870930866,AN19.KOR.km8.EW75,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.540668428004395,0.021236087577095632
AN19:AN19.117:007,AN19.Korean.test_Korean,AN19,23.23960670296829,AN19.KOR.kf5.HW61,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6104747638129518,0.021236087577095632
AN19:AN19.117:008,AN19.Korean.test_Korean,AN19,18.44164912913136,AN19.KOR.kf3.HW62,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6759552009141062,0.021236087577095632
AN19:AN19.117:009,AN19.Korean.test_Korean,AN19,11.407743009810607,AN19.KOR.km8.HW70,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7848553626217756,0.021236087577095632
AN19:AN19.117:010,AN19.Korean.test_Korean,AN19,16.01691806405196,AN19.KOR.kf1.EW53,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7116730483982663,0.021236087577095632
AN19:AN19.117:011,AN19.Korean.test_Korean,AN19,19.094198884333057,AN19.KOR.km1.EW61,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.6666526857372591,0.021236087577095632
AN19:AN19.117:012,AN19.Korean.test_Korean,AN19,14.535799154218212,AN19.KOR.kf3.HW59,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7344131721944738,0.021236087577095632
AN19:AN19.117:013,AN19.Korean.test_Korean,AN19,12.970004737945604,AN19.KOR.kf1.HW56,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,0,1,Korean exposure,KOR,0,0.7592439401203587,0.021236087577095632
AN19:AN19.117:014,AN19.Korean.test_Korean,AN19,19.64701544701492,AN19.KOR.km8.HW72,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6588721689160121,0.021236087577095632
AN19:AN19.117:015,AN19.Korean.test_Korean,AN19,13.44505992549106,AN19.KOR.kf1.HW52,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.751622955256108,0.021236087577095632
AN19:AN19.117:016,AN19.Korean.test_Korean,AN19,13.5649424302505,AN19.KOR.kf5.EW65,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7497118806245677,0.021236087577095632
AN19:AN19.117:017,AN19.Korean.test_Korean,AN19,14.906275188936176,AN19.KOR.km3.EW66,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7286578743021641,0.021236087577095632
AN19:AN19.117:018,AN19.Korean.test_Korean,AN19,15.404918906764092,AN19.KOR.km8.EW68,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7209826491095177,0.021236087577095632
AN19:AN19.117:019,AN19.Korean.test_Korean,AN19,12.112232352902105,AN19.KOR.km8.HW73,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7732008541139969,0.021236087577095632
AN19:AN19.117:020,AN19.Korean.test_Korean,AN19,10.382575094905768,AN19.KOR.kf5.HW60,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.802129450940018,0.021236087577095632
AN19:AN19.117:021,AN19.Korean.test_Korean,AN19,20.886906251633807,AN19.KOR.kf1.EW56,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6417501853737533,0.021236087577095632
AN19:AN19.117:022,AN19.Korean.test_Korean,AN19,16.367756143165135,AN19.KOR.kf3.HW57,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7063904825925178,0.021236087577095632
AN19:AN19.117:023,AN19.Korean.test_Korean,AN19,17.3507261031481,AN19.KOR.kf3.EW57,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6917978162858414,0.021236087577095632
AN19:AN19.117:024,AN19.Korean.test_Korean,AN19,17.778830588132937,AN19.KOR.kf1.EW50,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6855370019523103,0.021236087577095632
AN19:AN19.117:025,AN19.Korean.test_Korean,AN19,13.027641959196728,AN19.KOR.kf1.HW54,AN19.KOR.kf1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7583152023283758,0.021236087577095632
AN19:AN19.117:026,AN19.Korean.test_Korean,AN19,20.218741919240493,AN19.KOR.km1.HW64,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6509210141953612,0.021236087577095632
AN19:AN19.117:027,AN19.Korean.test_Korean,AN19,19.41956918306437,AN19.KOR.kf5.HW55,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.662062264798631,0.021236087577095632
AN19:AN19.117:028,AN19.Korean.test_Korean,AN19,18.38135796348359,AN19.KOR.km1.HW65,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6768212134045494,0.021236087577095632
AN19:AN19.117:029,AN19.Korean.test_Korean,AN19,14.631611790840338,AN19.KOR.km1.HW66,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7329203915155701,0.021236087577095632
AN19:AN19.117:030,AN19.Korean.test_Korean,AN19,10.604068891680829,AN19.KOR.km3.EW72,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7983653648240219,0.021236087577095632
AN19:AN19.117:031,AN19.Korean.test_Korean,AN19,12.7213322155552,AN19.KOR.kf3.EW55,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.763263984654343,0.021236087577095632
AN19:AN19.117:032,AN19.Korean.test_Korean,AN19,12.88552843740509,AN19.KOR.km3.EW67,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7606072052847028,0.021236087577095632
AN19:AN19.117:033,AN19.Korean.test_Korean,AN19,12.434191453135377,AN19.KOR.kf5.EW64,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7679323937741435,0.021236087577095632
AN19:AN19.117:034,AN19.Korean.test_Korean,AN19,11.56740967913634,AN19.KOR.km8.EW18,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7821986637488886,0.021236087577095632
AN19:AN19.117:035,AN19.Korean.test_Korean,AN19,20.658603393873022,AN19.KOR.km1.HW67,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6448691113666555,0.021236087577095632
AN19:AN19.117:036,AN19.Korean.test_Korean,AN19,11.985088781278783,AN19.KOR.kf5.EW59,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7752913421016849,0.021236087577095632
AN19:AN19.117:037,AN19.Korean.test_Korean,AN19,17.795829509042296,AN19.KOR.km3.HW68,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6852895742192884,0.021236087577095632
AN19:AN19.117:038,AN19.Korean.test_Korean,AN19,13.21657302912927,AN19.KOR.kf5.EW58,AN19.KOR.kf5,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7552788181706585,0.021236087577095632
AN19:AN19.117:039,AN19.Korean.test_Korean,AN19,17.12834055716931,AN19.KOR.km1.EW63,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6950726266344421,0.021236087577095632
AN19:AN19.117:040,AN19.Korean.test_Korean,AN19,11.104822484806515,AN19.KOR.km8.HW29,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7899204910587647,0.021236087577095632
AN19:AN19.117:041,AN19.Korean.test_Korean,AN19,23.834125051837614,AN19.KOR.km1.EW62,AN19.KOR.km1,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.602815820877781,0.021236087577095632
AN19:AN19.117:042,AN19.Korean.test_Korean,AN19,16.216872168693275,AN19.KOR.kf3.EW54,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7086575186521824,0.021236087577095632
AN19:AN19.117:043,AN19.Korean.test_Korean,AN19,18.39991077344836,AN19.KOR.km8.EW69,AN19.KOR.km8,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6765546057494088,0.021236087577095632
AN19:AN19.117:044,AN19.Korean.test_Korean,AN19,22.43878385866231,AN19.KOR.kf3.EW52,AN19.KOR.kf3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6209454897100545,0.021236087577095632
AN19:AN19.117:045,AN19.Korean.test_Korean,AN19,19.61802074697552,AN19.KOR.km3.HW69,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.6592779838292194,0.021236087577095632
AN19:AN19.117:046,AN19.Korean.test_Korean,AN19,8.943631620386993,AN19.KOR.km3.EW73,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.8270188885736905,0.021236087577095632
AN19:AN19.117:047,AN19.Korean.test_Korean,AN19,15.921888304789109,AN19.KOR.km3.HW74,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7131106976603322,0.021236087577095632
AN19:AN19.117:048,AN19.Korean.test_Korean,AN19,14.63724376060315,AN19.KOR.km3.HW75,AN19.KOR.km3,tr_24,base,AN19.117,hubert_tsne_3d,1,0,Korean exposure,KOR,1,0.7328327387433259,0.021236087577095632
AN19:AN19.118:001,AN19.Spanish.test_Korean,AN19,24.94748746734167,AN19.KOR.kf1.EW51,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.5887303390023457,0.021236087577095632
AN19:AN19.118:002,AN19.Spanish.test_Korean,AN19,33.47032982771853,AN19.KOR.km8.EW75,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.4912614267763736,0.021236087577095632
AN19:AN19.118:003,AN19.Spanish.test_Korean,AN19,18.67394612290057,AN19.KOR.kf3.HW53,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.6726288715711408,0.021236087577095632
AN19:AN19.118:004,AN19.Spanish.test_Korean,AN19,25.8342429383612,AN19.KOR.kf5.HW61,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.577747564384831,0.021236087577095632
AN19:AN19.118:005,AN19.Spanish.test_Korean,AN19,14.892064506201622,AN19.KOR.kf3.HW62,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.7288778013507023,0.021236087577095632
AN19:AN19.118:006,AN19.Spanish.test_Korean,AN19,16.162624539957456,AN19.KOR.kf1.EW53,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.7094743677717428,0.021236087577095632
AN19:AN19.118:007,AN19.Spanish.test_Korean,AN19,14.12099752020568,AN19.KOR.kf5.HW63,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.7409110213728852,0.021236087577095632
AN19:AN19.118:008,AN19.Spanish.test_Korean,AN19,18.38884845861594,AN19.KOR.kf5.HW55,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.6767135608214375,0.021236087577095632
AN19:AN19.118:009,AN19.Spanish.test_Korean,AN19,16.207339861096454,AN19.KOR.kf1.HW58,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.7088009859480553,0.021236087577095632
AN19:AN19.118:010,AN19.Spanish.test_Korean,AN19,18.89164711485572,AN19.KOR.kf3.EW55,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.6695264064337718,0.021236087577095632
AN19:AN19.118:011,AN19.Spanish.test_Korean,AN19,11.499144972278089,AN19.KOR.kf5.EW64,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.7833334201415749,0.021236087577095632
AN19:AN19.118:012,AN19.Spanish.test_Korean,AN19,18.705128083404293,AN19.KOR.kf3.HW59,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.6721836157086183,0.021236087577095632
AN19:AN19.118:013,AN19.Spanish.test_Korean,AN19,14.338304357860492,AN19.KOR.kf3.EW54,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.7374997814917511,0.021236087577095632
AN19:AN19.118:014,AN19.Spanish.test_Korean,AN19,12.088253852915717,AN19.KOR.km8.EW69,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.7735946756144945,0.021236087577095632
AN19:AN19.118:015,AN19.Spanish.test_Korean,AN19,16.840001103888714,AN19.KOR.km3.HW69,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,0,1,Spanish exposure,KOR,0,0.6993417536744622,0.021236087577095632
AN19:AN19.118:016,AN19.Spanish.test_Korean,AN19,16.743716403088523,AN19.KOR.km8.HW72,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.700773167903391,0.021236087577095632
AN19:AN19.118:017,AN19.Spanish.test_Korean,AN19,21.66222695804112,AN19.KOR.kf1.HW52,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.631270421013211,0.021236087577095632
AN19:AN19.118:018,AN19.Spanish.test_Korean,AN19,11.960702867349246,AN19.KOR.kf5.EW65,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7756929395414344,0.021236087577095632
AN19:AN19.118:019,AN19.Spanish.test_Korean,AN19,20.644830893611623,AN19.KOR.km3.EW66,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.645057746413212,0.021236087577095632
AN19:AN19.118:020,AN19.Spanish.test_Korean,AN19,15.620237915102118,AN19.KOR.km8.EW68,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7176934576244173,0.021236087577095632
AN19:AN19.118:021,AN19.Spanish.test_Korean,AN19,15.960469958375016,AN19.KOR.km8.HW73,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7125266686841574,0.021236087577095632
AN19:AN19.118:022,AN19.Spanish.test_Korean,AN19,11.33512254891996,AN19.KOR.kf5.HW60,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7860666803141189,0.021236087577095632
AN19:AN19.118:023,AN19.Spanish.test_Korean,AN19,18.286325768825677,AN19.KOR.km8.HW70,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6781884936211201,0.021236087577095632
AN19:AN19.118:024,AN19.Spanish.test_Korean,AN19,16.137297262443234,AN19.KOR.kf1.EW56,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7098560628190242,0.021236087577095632
AN19:AN19.118:025,AN19.Spanish.test_Korean,AN19,15.502469101056912,AN19.KOR.kf3.HW57,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7194906186182642,0.021236087577095632
AN19:AN19.118:026,AN19.Spanish.test_Korean,AN19,21.58759581936029,AN19.KOR.kf3.EW57,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6322716979487938,0.021236087577095632
AN19:AN19.118:027,AN19.Spanish.test_Korean,AN19,17.692938952995,AN19.KOR.kf1.EW50,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6867885640900665,0.021236087577095632
AN19:AN19.118:028,AN19.Spanish.test_Korean,AN19,26.43764778644665,AN19.KOR.km1.EW60,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.5703915616541775,0.021236087577095632
AN19:AN19.118:029,AN19.Spanish.test_Korean,AN19,13.16880415979208,AN19.KOR.kf1.HW54,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7560453797929398,0.021236087577095632
AN19:AN19.118:030,AN19.Spanish.test_Korean,AN19,17.125060077595958,AN19.KOR.km1.EW61,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6951210502439316,0.021236087577095632
AN19:AN19.118:031,AN19.Spanish.test_Korean,AN19,21.41187063969403,AN19.KOR.km1.HW64,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6346355638148896,0.021236087577095632
AN19:AN19.118:032,AN19.Spanish.test_Korean,AN19,21.192981519386173,AN19.KOR.km1.HW65,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6375924380710186,0.021236087577095632
AN19:AN19.118:033,AN19.Spanish.test_Korean,AN19,21.47686708449837,AN19.KOR.km1.HW66,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6337601995206592,0.021236087577095632
AN19:AN19.118:034,AN19.Spanish.test_Korean,AN19,11.304047164728294,AN19.KOR.km3.EW72,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7865855923090511,0.021236087577095632
AN19:AN19.118:035,AN19.Spanish.test_Korean,AN19,18.29961249091102,AN19.KOR.km3.EW67,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6779971643101469,0.021236087577095632
AN19:AN19.118:036,AN19.Spanish.test_Korean,AN19,10.788959930535327,AN19.KOR.km8.EW18,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7952368390413016,0.021236087577095632
AN19:AN19.118:037,AN19.Spanish.test_Korean,AN19,20.582241653533,AN19.KOR.km1.HW67,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6459156953387234,0.021236087577095632
AN19:AN19.118:038,AN19.Spanish.test_Korean,AN19,12.12452849075637,AN19.KOR.kf5.EW59,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7729989808264707,0.021236087577095632
AN19:AN19.118:039,AN19.Spanish.test_Korean,AN19,25.106844821683055,AN19.KOR.km3.HW68,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.5867413682863674,0.021236087577095632
AN19:AN19.118:040,AN19.Spanish.test_Korean,AN19,14.331033570809272,AN19.KOR.kf5.EW58,AN19.KOR.kf5,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7376136625141247,0.021236087577095632
AN19:AN19.118:041,AN19.Spanish.test_Korean,AN19,14.646593242722764,AN19.KOR.km1.EW63,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7326872518692159,0.021236087577095632
AN19:AN19.118:042,AN19.Spanish.test_Korean,AN19,13.901827794385197,AN19.KOR.km8.HW29,AN19.KOR.km8,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7443674865766838,0.021236087577095632
AN19:AN19.118:043,AN19.Spanish.test_Korean,AN19,22.12190299261464,AN19.KOR.km1.EW62,AN19.KOR.km1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6251381152099993,0.021236087577095632
AN19:AN19.118:044,AN19.Spanish.test_Korean,AN19,20.49410303433196,AN19.KOR.kf3.EW52,AN19.KOR.kf3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6471258004352166,0.021236087577095632
AN19:AN19.118:045,AN19.Spanish.test_Korean,AN19,12.168095768702798,AN19.KOR.km3.EW73,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7722841340443327,0.021236087577095632
AN19:AN19.118:046,AN19.Spanish.test_Korean,AN19,15.457202400044492,AN19.KOR.km3.HW74,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7201825885855012,0.021236087577095632
AN19:AN19.118:047,AN19.Spanish.test_Korean,AN19,19.790117359941625,AN19.KOR.km3.HW75,AN19.KOR.km3,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.6568729452549916,0.021236087577095632
AN19:AN19.118:048,AN19.Spanish.test_Korean,AN19,16.12455123515097,AN19.KOR.kf1.HW56,AN19.KOR.kf1,tr_24,base,AN19.118,hubert_tsne_3d,1,0,Spanish exposure,KOR,1,0.7100482296488022,0.021236087577095632
AN19:AN19.119:001,AN19.Mixed.test_Korean,AN19,12.604144196756684,AN19.KOR.kf1.HW54,AN19.KOR.kf1,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.7651658203654875,0.021236087577095632
AN19:AN19.119:002,AN19.Mixed.test_Korean,AN19,16.282308876765203,AN19.KOR.kf5.HW63,AN19.KOR.kf5,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.7076734381368425,0.021236087577095632
AN19:AN19.119:003,AN19.Mixed.test_Korean,AN19,15.83198048300776,AN19.KOR.km3.HW69,AN19.KOR.km3,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.714473533664092,0.021236087577095632
AN19:AN19.119:004,AN19.Mixed.test_Korean,AN19,16.875354181262303,AN19.KOR.kf1.HW52,AN19.KOR.kf1,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6988169121670368,0.021236087577095632
AN19:AN19.119:005,AN19.Mixed.test_Korean,AN19,20.216073348495065,AN19.KOR.km8.EW68,AN19.KOR.km8,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6509579029358062,0.021236087577095632
AN19:AN19.119:006,AN19.Mixed.test_Korean,AN19,22.650894000624387,AN19.KOR.km8.EW75,AN19.KOR.km8,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6181547992316477,0.021236087577095632
AN19:AN19.119:007,AN19.Mixed.test_Korean,AN19,28.67919890068468,AN19.KOR.kf3.HW53,AN19.KOR.kf3,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.5438760107629356,0.021236087577095632
AN19:AN19.119:008,AN19.Mixed.test_Korean,AN19,20.494040903595167,AN19.KOR.kf5.HW61,AN19.KOR.kf5,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6471266542624705,0.021236087577095632
AN19:AN19.119:009,AN19.Mixed.test_Korean,AN19,18.85259664242267,AN19.KOR.kf3.HW62,AN19.KOR.kf3,tr_24,base,AN19.119,hubert_tsne_3d,0,1,Mixed exposure,KOR,0,0.6700818610733101,0.021236087577095632
