talker_id,AN19.ENG.em1,AN19.ENG.em3,AN19.ENG.em2,AN19.ENG.ef1,AN19.ENG.ef2,AN19.ENG.ef3,AN19.MIX.if6,AN19.MIX.if4,AN19.MIX.im2,AN19.MIX.im3,AN19.MIX.im5,AN19.MIX.if2,AN19.MIX.im4,AN19.MIX.if1,AN19.KOR.kf5,AN19.KOR.km1,AN19.KOR.kf3,AN19.KOR.kf6,AN19.KOR.kf1,AN19.KOR.kf2,AN19.KOR.km3,AN19.KOR.km8,AN19.KOR.km7,AN19.KOR.kf4,AN19.KOR.km2,AN19.KOR.km6,AN19.MIX.im6,AN19.SPA.sf1,AN19.SPA.sf4,AN19.SPA.sf2,AN19.SPA.sf6,AN19.SPA.sf3,AN19.SPA.sm6,AN19.SPA.sf5,AN19.SPA.sm4,AN19.SPA.sm5,AN19.SPA.sm7,AN19.SPA.sm3,AN19.SPA.sm2,AN19.MIX.im1,AN19.MIX.if3,AN19.MIX.if5
AN19.SPA.sf3,8.195544576623433e-05,5.370567796533926e-05,0.0001342041214978,0.0004881823444901,0.0003410691927061,8.000365808642471e-05,0.000211992832156,0.000225673592115,8.631505281358714e-05,0.0003721582055032,3.900652285016536e-05,0.0008632020318129,6.40556884565972e-05,0.0003799892129752,0.0001388150441306,4.512933257510605e-06,0.0003457887133321,0.0007624490185813,7.75914359262417e-05,0.0001246927970186,0.0003111649456811,0.0002518372861639,0.0002454164390027,0.0001434583554539,0.0003612967164597,0.000245797939196,0.0001810945658592,0.0002879089183554,0.0009137056626347,0.0001820334366893,0.0015842866931745,,0.0002623386327874,0.0003487566430371,0.0003166803650198,0.0001957735174953,2.186304311186928e-05,0.0002128864433261,9.418584242674697e-05,0.0001068382676098,0.0001125480084729,1.8757696604268287e-06
AN19.SPA.sm6,0.0001291323696887,0.0005211818585563,0.000155741810514,0.0001729976403076,5.51623616918083e-05,7.19039604250399e-06,6.469024685671392e-05,8.465676383914337e-05,0.0002609943203769,0.000316798629295,0.000177279179859,0.0003730888270211,0.0001216110564774,2.3091835475860346e-05,1.9025881127103607e-05,2.7180686080551905e-05,0.0001595932759906,9.475502280677343e-05,0.000282984832988,9.363538264017028e-05,0.0003348840852071,1.978654886704651e-05,0.0002364246991311,0.0005239434730482,0.0001189854654723,0.0001440412062429,0.0002908375354275,6.531175643098828e-05,0.0003566654017753,7.430552567806737e-05,6.58015689957952e-05,0.0002623386327874,,0.0003516356178818,0.0002445553670693,0.0001326243238992,8.162974904352146e-05,0.0002082139255135,0.0001096804683165,6.633904858251028e-05,4.770068122172221e-05,1.6506000818604397e-06
AN19.SPA.sf5,0.0003879802348883,0.0001612257281414,0.0011955491564808,0.0011242548314123,0.0012648401686153,9.921356352017784e-05,0.0001555738049481,0.0012748101147799,0.0005465268348518,0.0005197079594383,3.327005623573052e-05,0.0006526374868001,6.130741654235908e-05,0.0003017582766476,0.0001175580542441,0.0003826735451724,0.0003706300184673,0.0001623065680287,8.1648850424402e-05,0.000612920545716,0.0002348333664446,0.0001997198674922,0.0002534308539584,5.693320320041163e-05,6.791606505563383e-05,0.0001775905009259,0.0003001624026643,6.732500589036686e-05,0.0002073544244752,0.000146060841394,0.0003262791890494,0.0003487566430371,0.0003516356178818,,0.0019833959242304,0.0003989794051278,0.000282568070039,9.199117689958831e-05,0.0013164408834537,3.804430477455008e-05,0.0007468261903391,5.611655396773245e-06
AN19.SPA.sm4,0.0006215931565223,0.0003312019906559,0.0001310834832118,0.0002594587682128,0.0003555721563437,5.475763260622957e-05,0.0002525813653895,0.0002812674503581,0.0005532807718219,0.0008146967333613,0.0006698941758453,0.0001037152606918,0.0001408296634078,0.0002744679803043,1.6742591418273716e-05,0.0001547207294796,0.0003617712328171,2.3134695758533065e-05,0.0002663496557575,9.030857813961548e-05,0.0003075206886746,0.0002670972150517,0.0004612520649558,4.892646339850426e-05,0.0001344520708363,0.0005992602692622,0.0002103453354282,3.777021675286352e-05,0.0004131245881906,6.728831783412566e-05,0.0001350555515126,0.0003166803650198,0.0002445553670693,0.0019833959242304,,0.0003856888123275,0.0004834720191319,0.0006122071137353,0.0009543499724004,0.0001199405498033,3.456536378973603e-05,1.1024321975234367e-06
AN19.SPA.sm5,0.0009558193833427,0.0005474623380538,0.0002636280477366,0.0016352124295115,0.0001999542597871,3.445391570872675e-05,0.0004696739904121,0.0001263448170081,0.0006502017036333,0.0002291963541332,0.0002388954854598,0.0003346129739982,0.0008841834729728,4.861170444175683e-05,2.6164903945726843e-05,6.941705052333904e-05,0.0010727590896005,0.0001207390166686,1.8403565913495644e-05,8.912444245403838e-05,0.0014368551516536,0.0002594234134643,0.000949758585646,0.0001891439636114,0.0006775483795687,0.0003726642406235,0.0004987054944187,0.0004000683447126,5.6968266453958094e-05,6.620037149678389e-05,8.764238432462934e-05,0.0001957735174953,0.0001326243238992,0.0003989794051278,0.0003856888123275,,0.000824779607434,0.0002677391478387,0.0003108743334247,0.0002093787536712,5.186088862219326e-05,2.072942227547804e-06
AN19.SPA.sm7,0.0011652183536247,9.829869963314756e-05,0.0004267451267913,0.0004329817637752,6.654064991570938e-05,1.6132839159237643e-05,9.784409643694054e-05,4.59465284284872e-05,0.0009437418335853,0.0003566678944449,0.0003380413134699,0.0001525167995958,0.0002732631874917,4.6819261978404526e-05,8.804026673458497e-06,5.462009318548861e-05,6.326014747530982e-05,2.6658155609516505e-05,0.0005641593887726,2.6448887810120943e-05,0.0002091067940655,0.0001214364185387,0.0003044481090999,6.618226676960621e-06,0.0002198974294764,8.326289341197696e-05,0.0001089724238294,2.6411842751219672e-05,6.576429572827896e-05,5.110583585018118e-05,0.000214990206238,2.186304311186928e-05,8.162974904352146e-05,0.000282568070039,0.0004834720191319,0.000824779607434,,0.0001961579024421,0.0008075369943737,9.23436603470452e-05,4.17715114211518e-05,1.833411464048838e-07
AN19.SPA.sm3,0.000349419192764,4.618469564277455e-05,0.00016241758783,0.0002293647524596,0.0001162715333038,1.346254956913451e-05,4.540290582203043e-05,0.0002185485852085,0.0003964655678405,0.0002059600502147,0.0003960556268948,0.0002032556958273,3.169420865580602e-05,0.0003087582813537,1.869095285435729e-05,4.535856838162709e-06,4.602351808684077e-05,9.336684354875704e-05,4.63262258142104e-05,3.456609981563804e-05,0.0001345213563751,1.118760317666993e-05,7.530367597150084e-05,7.584914856250289e-05,0.0003912555157169,9.317347048788517e-05,6.58635667474385e-05,9.55375954954964e-05,6.12307671376249e-05,5.301421566687767e-05,0.0001703696372367,0.0002128864433261,0.0002082139255135,9.199117689958831e-05,0.0006122071137353,0.0002677391478387,0.0001961579024421,,0.0006604554264342,0.0001185842086266,1.5144238478208151e-05,7.803937417075862e-07
AN19.SPA.sm2,0.000209421182693,5.463690957331786e-05,0.0013997905900851,0.0002786790309458,0.0008019661775518,4.767515905670749e-05,4.4839098899918056e-05,0.0002978984893497,0.000544026004847,0.0005049821940531,0.0003633221843225,0.0001023432898908,0.0002662512909866,6.650413073613324e-05,2.271055981852842e-05,5.924072737686532e-05,0.0001222004541249,4.639521727789618e-05,1.7094486565597803e-05,9.72150190315194e-05,9.997946082549476e-05,0.0002220246393586,0.0002399075572862,6.515193082254322e-05,0.0002979981168683,0.0003554508162454,0.0007498677645663,0.0002113504133596,9.700423582691643e-05,0.0001535938598741,6.098240539361744e-05,9.418584242674697e-05,0.0001096804683165,0.0013164408834537,0.0009543499724004,0.0003108743334247,0.0008075369943737,0.0006604554264342,,9.44721318147786e-05,3.8510285738998335e-05,3.876459232143166e-07
AN19.MIX.im1,0.0002213629479469,3.555046722963736e-05,0.0001535977658493,0.0001996846168894,7.847057199149707e-05,0.0001156054323361,9.011347562924108e-05,3.173534972876843e-05,0.0002055288481444,0.0001746921138764,0.00010681126456,6.331789338685593e-05,4.01618001046985e-05,1.5592431052382077e-05,4.553824389585723e-06,1.4096780522894144e-05,7.20291388481741e-05,3.8192996695807365e-05,1.153018955362643e-05,2.022994789219803e-05,6.653153066421945e-05,0.0002103822684818,5.2283996642947655e-05,1.1605309319130385e-05,0.0001358744395132,5.366708067622153e-05,7.713953784752748e-05,1.4798096313572746e-05,1.4036828949353996e-05,2.1599690281347003e-05,7.113272160922133e-05,0.0001068382676098,6.633904858251028e-05,3.804430477455008e-05,0.0001199405498033,0.0002093787536712,9.23436603470452e-05,0.0001185842086266,9.44721318147786e-05,,3.5472507364272464e-05,4.062313168351738e-06
AN19.MIX.if3,9.308417513301434e-05,0.0001135395470515,2.155085403451319e-05,9.611658207653836e-05,0.0001130440069186,2.5266701244767777e-05,4.2314744103649e-05,3.318295107801759e-05,7.875789031875887e-05,3.841039918270699e-05,2.1282041554479408e-05,9.49532685945636e-05,2.6571341561367992e-05,7.062264501060001e-05,3.452531741217636e-05,3.237837349341962e-05,0.000203185050832,8.171565396076975e-05,7.157849188765018e-05,5.575909409472885e-05,8.31707562576048e-05,9.404903006320028e-06,3.059674071581547e-05,9.40067984522703e-05,2.9206686604930312e-05,8.847856471503663e-06,3.3814471166426355e-05,3.933492865792785e-05,3.197983786187488e-05,3.26796124139379e-05,3.663749293956902e-05,0.0001125480084729,4.770068122172221e-05,0.0007468261903391,3.456536378973603e-05,5.186088862219326e-05,4.17715114211518e-05,1.5144238478208151e-05,3.8510285738998335e-05,3.5472507364272464e-05,,2.388230517418574e-06
AN19.MIX.if5,1.3153271168759746e-06,5.249714950706528e-07,1.3105913655491868e-06,5.1421581435390273e-05,1.8795930592731528e-06,2.365386247246155e-07,7.906735205002233e-05,3.8075113369306144e-06,8.59440907441897e-06,1.55189171863587e-06,1.5506520209093429e-06,1.1844019790561151e-05,7.457370598021701e-06,2.0604115704976205e-06,1.4712509760959682e-05,3.984219262231439e-06,8.029800712141956e-07,1.3274273036665614e-06,3.5176414240090817e-07,4.825073200329214e-06,6.627166405332718e-06,3.496142348156889e-06,9.234830290550816e-07,7.819103765436579e-05,6.881848914350545e-07,5.628572761820182e-07,1.1045012304717205e-06,3.5831362428596775e-07,1.550441409552636e-07,1.342751802405852e-07,4.873554415372916e-07,1.8757696604268287e-06,1.6506000818604397e-06,5.611655396773245e-06,1.1024321975234367e-06,2.072942227547804e-06,1.833411464048838e-07,7.803937417075862e-07,3.876459232143166e-07,4.062313168351738e-06,2.388230517418574e-06,
