dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
X21,tr_0::overall,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,tr_0::overall,oof_fold,1.0,M_joint,5503,5503,2849.37451928726,0.517785665870845
X21,tr_0::overall,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,tr_0::overall,oof_fold,1.0,M_predictor,5503,5503,2897.35386509285,0.526504427601826
X21,tr_0::overall,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,tr_0::overall,oof_fold,2.0,M_joint,5466,5466,2799.45238242503,0.51215740622485
X21,tr_0::overall,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,tr_0::overall,oof_fold,2.0,M_predictor,5466,5466,2827.28378725474,0.517249137807308
X21,tr_0::overall_order_sensitive,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,tr_0::overall_order_sensitive,oof_all,,M_joint,16477,16477,8024.60412600043,0.48701851829826
X21,tr_0::overall_order_sensitive,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,tr_0::overall_order_sensitive,oof_all,,M_predictor,16477,16477,8137.75306851743,0.493885602264819
X21,tr_0::overall_order_sensitive,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,tr_0::overall_order_sensitive,oof_fold,0.0,M_joint,5508,5508,2384.79903336467,0.432970049630477
X21,tr_0::overall_order_sensitive,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,tr_0::overall_order_sensitive,oof_fold,0.0,M_predictor,5508,5508,2417.36123464639,0.438881850879882
X21,tr_0::overall_order_sensitive,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,tr_0::overall_order_sensitive,oof_fold,1.0,M_joint,5503,5503,2855.48947246769,0.518896869428982
X21,tr_0::overall_order_sensitive,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,tr_0::overall_order_sensitive,oof_fold,1.0,M_predictor,5503,5503,2895.16948648059,0.526107484368634
X21,tr_0::overall_order_sensitive,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,tr_0::overall_order_sensitive,oof_fold,2.0,M_joint,5466,5466,2784.31562016808,0.509388148585452
X21,tr_0::overall_order_sensitive,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,tr_0::overall_order_sensitive,oof_fold,2.0,M_predictor,5466,5466,2825.22234739045,0.516871999156686
X21,tr_10::overall,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,tr_10::overall,oof_all,,M_joint,16477,16477,8037.06132711264,0.487774554051869
X21,tr_10::overall,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,tr_10::overall,oof_all,,M_predictor,16477,16477,8100.19179256769,0.491605983647975
X21,tr_10::overall,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,tr_10::overall,oof_fold,0.0,M_joint,5508,5508,2396.67083940526,0.435125424728623
X21,tr_10::overall,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,tr_10::overall,oof_fold,0.0,M_predictor,5508,5508,2424.26626660365,0.440135487763916
X21,tr_10::overall,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,tr_10::overall,oof_fold,1.0,M_joint,5503,5503,2851.96672583192,0.518256719213505
X21,tr_10::overall,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,tr_10::overall,oof_fold,1.0,M_predictor,5503,5503,2875.30872456199,0.522498405335633
X21,tr_10::overall,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,tr_10::overall,oof_fold,2.0,M_joint,5466,5466,2788.42376187546,0.510139729578387
X21,tr_10::overall,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,tr_10::overall,oof_fold,2.0,M_predictor,5466,5466,2800.61680140206,0.512370435675459
X21,tr_10::overall_order_sensitive,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,tr_10::overall_order_sensitive,oof_all,,M_joint,16477,16477,8031.19942800562,0.487418791527925
X21,tr_10::overall_order_sensitive,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,tr_10::overall_order_sensitive,oof_all,,M_predictor,16477,16477,8139.83074027837,0.494011697534646
X21,tr_10::overall_order_sensitive,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,tr_10::overall_order_sensitive,oof_fold,0.0,M_joint,5508,5508,2391.90278852084,0.434259765526659
X21,tr_10::overall_order_sensitive,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,tr_10::overall_order_sensitive,oof_fold,0.0,M_predictor,5508,5508,2420.41003419489,0.439435372947512
X21,tr_10::overall_order_sensitive,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,tr_10::overall_order_sensitive,oof_fold,1.0,M_joint,5503,5503,2855.16993607071,0.518838803574542
X21,tr_10::overall_order_sensitive,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,tr_10::overall_order_sensitive,oof_fold,1.0,M_predictor,5503,5503,2892.88956432932,0.525693179053121
X21,tr_10::overall_order_sensitive,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,tr_10::overall_order_sensitive,oof_fold,2.0,M_joint,5466,5466,2784.12670341407,0.509353586427748
X21,tr_10::overall_order_sensitive,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,tr_10::overall_order_sensitive,oof_fold,2.0,M_predictor,5466,5466,2826.53114175415,0.517111441960144
X21,tr_12::overall,oof_all,,M_condition,16477,16477,8027.88524108321,0.48721765133721
X21,tr_12::overall,oof_all,,M_joint,16477,16477,8045.46764486463,0.488284739021947
X21,tr_12::overall,oof_all,,M_null,16477,16477,8139.28269560053,0.493978436341599
X21,tr_12::overall,oof_all,,M_predictor,16477,16477,8149.12771374881,0.49457593698785
X21,tr_12::overall,oof_fold,0.0,M_condition,5508,5508,2388.44811286087,0.433632554985634
X21,tr_12::overall,oof_fold,0.0,M_joint,5508,5508,2389.4874774904,0.433821255898765
X21,tr_12::overall,oof_fold,0.0,M_null,5508,5508,2416.99829715835,0.438815958089752
X21,tr_12::overall,oof_fold,0.0,M_predictor,5508,5508,2430.50689756399,0.44126849992084
X21,tr_12::overall,oof_fold,1.0,M_condition,5503,5503,2855.26405460675,0.518855906706659
X21,tr_12::overall,oof_fold,1.0,M_joint,5503,5503,2855.39732454762,0.518880124395351
X21,tr_12::overall,oof_fold,1.0,M_null,5503,5503,2896.37426348297,0.526326415315823
X21,tr_12::overall,oof_fold,1.0,M_predictor,5503,5503,2894.09298430402,0.525911863402512
X21,tr_12::overall,oof_fold,2.0,M_condition,5466,5466,2784.17307361559,0.509362069816244
X21,tr_12::overall,oof_fold,2.0,M_joint,5466,5466,2800.58284282661,0.51236422298328
X21,tr_12::overall,oof_fold,2.0,M_null,5466,5466,2825.9101349592,0.516997829300989
X21,tr_12::overall,oof_fold,2.0,M_predictor,5466,5466,2824.52783188079,0.516744938141382
