InventoryID,ISO6393,LanguageName,Phoneme,SegmentClass,Source
1,kor,Korean,a,vowel,spa
1,kor,Korean,aː,vowel,spa
1,kor,Korean,æ,vowel,spa
1,kor,Korean,æː,vowel,spa
1,kor,Korean,e,vowel,spa
1,kor,Korean,eː,vowel,spa
1,kor,Korean,ɤ,vowel,spa
1,kor,Korean,ɤː,vowel,spa
1,kor,Korean,h,consonant,spa
1,kor,Korean,i,vowel,spa
1,kor,Korean,iː,vowel,spa
1,kor,Korean,j,consonant,spa
1,kor,Korean,k,consonant,spa
1,kor,Korean,kʰ,consonant,spa
1,kor,Korean,kˀ,consonant,spa
1,kor,Korean,l,consonant,spa
1,kor,Korean,m,consonant,spa
1,kor,Korean,n,consonant,spa
1,kor,Korean,ŋ,consonant,spa
1,kor,Korean,o,vowel,spa
1,kor,Korean,ø,vowel,spa
1,kor,Korean,oː,vowel,spa
1,kor,Korean,p,consonant,spa
1,kor,Korean,pʰ,consonant,spa
1,kor,Korean,pˀ,consonant,spa
1,kor,Korean,s,consonant,spa
1,kor,Korean,sˀ,consonant,spa
1,kor,Korean,t,consonant,spa
1,kor,Korean,tʰ,consonant,spa
1,kor,Korean,t̠ʃ,consonant,spa
1,kor,Korean,t̠ʃʰ,consonant,spa
1,kor,Korean,t̠ʃˀ,consonant,spa
1,kor,Korean,tˀ,consonant,spa
1,kor,Korean,u,vowel,spa
1,kor,Korean,uː,vowel,spa
1,kor,Korean,ɯ,vowel,spa
1,kor,Korean,ɯː,vowel,spa
1,kor,Korean,w,consonant,spa
1,kor,Korean,y,vowel,spa
1,kor,Korean,ʔ,consonant,spa
16,cmn,Mandarin Chinese,a,vowel,spa
16,cmn,Mandarin Chinese,a˞,vowel,spa
16,cmn,Mandarin Chinese,a̟˞,vowel,spa
16,cmn,Mandarin Chinese,ɑ̃˞,vowel,spa
16,cmn,Mandarin Chinese,ç,consonant,spa
16,cmn,Mandarin Chinese,cç,consonant,spa
16,cmn,Mandarin Chinese,cçʰ,consonant,spa
16,cmn,Mandarin Chinese,ə˞,vowel,spa
16,cmn,Mandarin Chinese,ə̃˞,vowel,spa
16,cmn,Mandarin Chinese,ɤ,vowel,spa
16,cmn,Mandarin Chinese,ɤ˞,vowel,spa
16,cmn,Mandarin Chinese,f,consonant,spa
16,cmn,Mandarin Chinese,i,vowel,spa
16,cmn,Mandarin Chinese,j,consonant,spa
16,cmn,Mandarin Chinese,k,consonant,spa
16,cmn,Mandarin Chinese,kʰ,consonant,spa
16,cmn,Mandarin Chinese,l,consonant,spa
16,cmn,Mandarin Chinese,m,consonant,spa
16,cmn,Mandarin Chinese,n,consonant,spa
16,cmn,Mandarin Chinese,ŋ,consonant,spa
16,cmn,Mandarin Chinese,p,consonant,spa
16,cmn,Mandarin Chinese,pʰ,consonant,spa
16,cmn,Mandarin Chinese,s,consonant,spa
16,cmn,Mandarin Chinese,ʂ,consonant,spa
16,cmn,Mandarin Chinese,t,consonant,spa
16,cmn,Mandarin Chinese,tʰ,consonant,spa
16,cmn,Mandarin Chinese,ts,consonant,spa
16,cmn,Mandarin Chinese,tsʰ,consonant,spa
16,cmn,Mandarin Chinese,ʈʂ,consonant,spa
16,cmn,Mandarin Chinese,ʈʂʰ,consonant,spa
16,cmn,Mandarin Chinese,u,vowel,spa
16,cmn,Mandarin Chinese,u˞,vowel,spa
16,cmn,Mandarin Chinese,ɥ,consonant,spa
16,cmn,Mandarin Chinese,ɰ,consonant,spa
16,cmn,Mandarin Chinese,w,consonant,spa
16,cmn,Mandarin Chinese,w˞,consonant,spa
16,cmn,Mandarin Chinese,y,vowel,spa
16,cmn,Mandarin Chinese,ʐ,consonant,spa
16,cmn,Mandarin Chinese,χ,consonant,spa
127,som,Somali,aː,vowel,spa
127,som,Somali,æ,vowel,spa
127,som,Somali,æː,vowel,spa
127,som,Somali,b,consonant,spa
127,som,Somali,bː,consonant,spa
127,som,Somali,d,consonant,spa
127,som,Somali,dː,consonant,spa
127,som,Somali,ᶑ,consonant,spa
127,som,Somali,ᶑː,consonant,spa
127,som,Somali,e,vowel,spa
127,som,Somali,eː,vowel,spa
127,som,Somali,ə,vowel,spa
127,som,Somali,ɛ,vowel,spa
127,som,Somali,ɛː,vowel,spa
127,som,Somali,f,consonant,spa
127,som,Somali,ɡ,consonant,spa
127,som,Somali,ɡː,consonant,spa
127,som,Somali,ɢ,consonant,spa
127,som,Somali,ɢː,consonant,spa
127,som,Somali,h,consonant,spa
127,som,Somali,ħ,consonant,spa
127,som,Somali,i,vowel,spa
127,som,Somali,iː,vowel,spa
127,som,Somali,ɪ,vowel,spa
127,som,Somali,ɪː,vowel,spa
127,som,Somali,j,consonant,spa
127,som,Somali,kʰ,consonant,spa
127,som,Somali,l,consonant,spa
127,som,Somali,lː,consonant,spa
127,som,Somali,m,consonant,spa
127,som,Somali,n,consonant,spa
127,som,Somali,nː,consonant,spa
127,som,Somali,ɔ,vowel,spa
127,som,Somali,ɔː,vowel,spa
127,som,Somali,ɵ̞,vowel,spa
127,som,Somali,ɵ̞ː,vowel,spa
127,som,Somali,rː,consonant,spa
127,som,Somali,ɾ,consonant,spa
127,som,Somali,s,consonant,spa
127,som,Somali,ʃ,consonant,spa
127,som,Somali,tʰ,consonant,spa
127,som,Somali,t̠ʃ,consonant,spa
127,som,Somali,ʊ,vowel,spa
127,som,Somali,ʊ̈,vowel,spa
127,som,Somali,ʊː,vowel,spa
127,som,Somali,ʊ̈ː,vowel,spa
127,som,Somali,w,consonant,spa
127,som,Somali,x,consonant,spa
127,som,Somali,ʔ,consonant,spa
127,som,Somali,ʕ,consonant,spa
160,eng,English,aː,vowel,spa
160,eng,English,æ,vowel,spa
160,eng,English,ɐ,vowel,spa
160,eng,English,ɒ,vowel,spa
160,eng,English,b,consonant,spa
160,eng,English,d,consonant,spa
160,eng,English,ð,consonant,spa
160,eng,English,d̠ʒ,consonant,spa
160,eng,English,e̞,vowel,spa
160,eng,English,ə,vowel,spa
160,eng,English,əː,vowel,spa
160,eng,English,f,consonant,spa
160,eng,English,ɡ,consonant,spa
160,eng,English,h,consonant,spa
160,eng,English,iː,vowel,spa
160,eng,English,ɪ,vowel,spa
160,eng,English,j,consonant,spa
160,eng,English,kʰ,consonant,spa
160,eng,English,l,consonant,spa
160,eng,English,m,consonant,spa
160,eng,English,n,consonant,spa
160,eng,English,ŋ,consonant,spa
160,eng,English,o̞ː,vowel,spa
160,eng,English,ɔ,vowel,spa
160,eng,English,pʰ,consonant,spa
160,eng,English,ɻ,consonant,spa
160,eng,English,s,consonant,spa
160,eng,English,ʃ,consonant,spa
160,eng,English,tʰ,consonant,spa
160,eng,English,t̠ʃ,consonant,spa
160,eng,English,uː,vowel,spa
160,eng,English,ʊ,vowel,spa
160,eng,English,v,consonant,spa
160,eng,English,w,consonant,spa
160,eng,English,ʍ,consonant,spa
160,eng,English,x,consonant,spa
160,eng,English,z,consonant,spa
160,eng,English,ʒ,consonant,spa
160,eng,English,ʔ,consonant,spa
160,eng,English,θ,consonant,spa
161,deu,German,aː,vowel,spa
161,deu,German,ɐ,vowel,spa
161,deu,German,b,consonant,spa
161,deu,German,d,consonant,spa
161,deu,German,eː,vowel,spa
161,deu,German,ə,vowel,spa
161,deu,German,ɛ,vowel,spa
161,deu,German,ɛː,vowel,spa
161,deu,German,f,consonant,spa
161,deu,German,ɡ,consonant,spa
161,deu,German,h,consonant,spa
161,deu,German,iː,vowel,spa
161,deu,German,ɪ,vowel,spa
161,deu,German,j,consonant,spa
161,deu,German,kʰ,consonant,spa
161,deu,German,l,consonant,spa
161,deu,German,m,consonant,spa
161,deu,German,n,consonant,spa
161,deu,German,ŋ,consonant,spa
161,deu,German,oː,vowel,spa
161,deu,German,øː,vowel,spa
161,deu,German,œ,vowel,spa
161,deu,German,ɔ,vowel,spa
161,deu,German,pf,consonant,spa
161,deu,German,pʰ,consonant,spa
161,deu,German,ʀ,consonant,spa
161,deu,German,s,consonant,spa
161,deu,German,ʃ,consonant,spa
161,deu,German,tʰ,consonant,spa
161,deu,German,ts,consonant,spa
161,deu,German,uː,vowel,spa
161,deu,German,ʊ,vowel,spa
161,deu,German,v,consonant,spa
161,deu,German,x,consonant,spa
161,deu,German,yː,vowel,spa
161,deu,German,ʏ,vowel,spa
161,deu,German,z,consonant,spa
161,deu,German,ʒ,consonant,spa
161,deu,German,ʔ,consonant,spa
162,fra,French,a̟,vowel,spa
162,fra,French,æ̃,vowel,spa
162,fra,French,ɒ,vowel,spa
162,fra,French,ɒ̃,vowel,spa
162,fra,French,b,consonant,spa
162,fra,French,d,consonant,spa
162,fra,French,e,vowel,spa
162,fra,French,ɛ,vowel,spa
162,fra,French,ɛː,vowel,spa
162,fra,French,f,consonant,spa
162,fra,French,ɡ̟,consonant,spa
162,fra,French,ɦ,consonant,spa
162,fra,French,i,vowel,spa
162,fra,French,j,consonant,spa
162,fra,French,k̟,consonant,spa
162,fra,French,l,consonant,spa
162,fra,French,m,consonant,spa
162,fra,French,n,consonant,spa
162,fra,French,ɲ,consonant,spa
162,fra,French,ŋ,consonant,spa
162,fra,French,o,vowel,spa
162,fra,French,õ,vowel,spa
162,fra,French,ø,vowel,spa
162,fra,French,ø̞,vowel,spa
162,fra,French,œ,vowel,spa
162,fra,French,œ̃,vowel,spa
162,fra,French,ɔ,vowel,spa
162,fra,French,p,consonant,spa
162,fra,French,r,consonant,spa
162,fra,French,ʀ,consonant,spa
162,fra,French,s,consonant,spa
162,fra,French,ʃ,consonant,spa
162,fra,French,t,consonant,spa
162,fra,French,u,vowel,spa
162,fra,French,ɥ,consonant,spa
162,fra,French,v,consonant,spa
162,fra,French,w,consonant,spa
162,fra,French,y,vowel,spa
162,fra,French,z,consonant,spa
162,fra,French,ʒ,consonant,spa
163,por,Portuguese,a,vowel,spa
163,por,Portuguese,ɐ̃,vowel,spa
163,por,Portuguese,b,consonant,spa
163,por,Portuguese,d̪,consonant,spa
163,por,Portuguese,e,vowel,spa
163,por,Portuguese,ĕ,vowel,spa
163,por,Portuguese,ẽ,vowel,spa
163,por,Portuguese,ɛ,vowel,spa
163,por,Portuguese,f,consonant,spa
163,por,Portuguese,ɡ,consonant,spa
163,por,Portuguese,i,vowel,spa
163,por,Portuguese,ĭ,vowel,spa
163,por,Portuguese,ĩ,vowel,spa
163,por,Portuguese,j,consonant,spa
163,por,Portuguese,k,consonant,spa
163,por,Portuguese,l,consonant,spa
163,por,Portuguese,ʎ,consonant,spa
163,por,Portuguese,m,consonant,spa
163,por,Portuguese,ɱ,consonant,spa
163,por,Portuguese,n,consonant,spa
163,por,Portuguese,ɲ,consonant,spa
163,por,Portuguese,ŋ,consonant,spa
163,por,Portuguese,o,vowel,spa
163,por,Portuguese,õ,vowel,spa
163,por,Portuguese,ɔ,vowel,spa
163,por,Portuguese,p,consonant,spa
163,por,Portuguese,ɾ,consonant,spa
163,por,Portuguese,s,consonant,spa
163,por,Portuguese,ʃ,consonant,spa
163,por,Portuguese,t̪,consonant,spa
163,por,Portuguese,u,vowel,spa
163,por,Portuguese,ŭ,vowel,spa
163,por,Portuguese,ũ,vowel,spa
163,por,Portuguese,v,consonant,spa
163,por,Portuguese,w,consonant,spa
163,por,Portuguese,x,consonant,spa
163,por,Portuguese,z̪,consonant,spa
163,por,Portuguese,ʒ,consonant,spa
164,spa,Spanish,a,vowel,spa
164,spa,Spanish,ð͉,consonant,spa
164,spa,Spanish,e̞,vowel,spa
164,spa,Spanish,f,consonant,spa
164,spa,Spanish,ɣ,consonant,spa
164,spa,Spanish,i,vowel,spa
164,spa,Spanish,j,consonant,spa
164,spa,Spanish,k,consonant,spa
164,spa,Spanish,l,consonant,spa
164,spa,Spanish,ʎ,consonant,spa
164,spa,Spanish,m,consonant,spa
164,spa,Spanish,n,consonant,spa
164,spa,Spanish,ɲ,consonant,spa
164,spa,Spanish,o̞,vowel,spa
164,spa,Spanish,p,consonant,spa
164,spa,Spanish,r,consonant,spa
164,spa,Spanish,ɾ,consonant,spa
164,spa,Spanish,s,consonant,spa
164,spa,Spanish,t,consonant,spa
164,spa,Spanish,t̠ʃ,consonant,spa
164,spa,Spanish,u,vowel,spa
164,spa,Spanish,w,consonant,spa
164,spa,Spanish,x,consonant,spa
164,spa,Spanish,β,consonant,spa
164,spa,Spanish,θ,consonant,spa
165,ron,Rumanian,a,vowel,spa
165,ron,Rumanian,b,consonant,spa
165,ron,Rumanian,d,consonant,spa
165,ron,Rumanian,d̠ʒ,consonant,spa
165,ron,Rumanian,e,vowel,spa
165,ron,Rumanian,ə,vowel,spa
165,ron,Rumanian,ɛ̯,vowel,spa
165,ron,Rumanian,f,consonant,spa
165,ron,Rumanian,ɡ,consonant,spa
165,ron,Rumanian,h,consonant,spa
165,ron,Rumanian,i,vowel,spa
165,ron,Rumanian,ɨ,vowel,spa
165,ron,Rumanian,j,consonant,spa
165,ron,Rumanian,k,consonant,spa
165,ron,Rumanian,l,consonant,spa
165,ron,Rumanian,m,consonant,spa
165,ron,Rumanian,n,consonant,spa
165,ron,Rumanian,o,vowel,spa
165,ron,Rumanian,ɔ̯,vowel,spa
165,ron,Rumanian,p,consonant,spa
165,ron,Rumanian,ɾ,consonant,spa
165,ron,Rumanian,s,consonant,spa
165,ron,Rumanian,ʃ,consonant,spa
165,ron,Rumanian,t,consonant,spa
165,ron,Rumanian,ts,consonant,spa
165,ron,Rumanian,t̠ʃ,consonant,spa
165,ron,Rumanian,u,vowel,spa
165,ron,Rumanian,v,consonant,spa
165,ron,Rumanian,w,consonant,spa
165,ron,Rumanian,z,consonant,spa
165,ron,Rumanian,ʒ,consonant,spa
166,rus,Russian,a̟,vowel,spa
166,rus,Russian,b,consonant,spa
166,rus,Russian,bʲ,consonant,spa
166,rus,Russian,d,consonant,spa
166,rus,Russian,d̻ʲ,consonant,spa
166,rus,Russian,ɛ,vowel,spa
166,rus,Russian,f,consonant,spa
166,rus,Russian,fʲ,consonant,spa
166,rus,Russian,ɡ,consonant,spa
166,rus,Russian,i,vowel,spa
166,rus,Russian,j,consonant,spa
166,rus,Russian,k,consonant,spa
166,rus,Russian,kʲ,consonant,spa
166,rus,Russian,lˠ,consonant,spa
166,rus,Russian,lʲ,consonant,spa
166,rus,Russian,m,consonant,spa
166,rus,Russian,mʲ,consonant,spa
166,rus,Russian,n,consonant,spa
166,rus,Russian,n̻ʲ,consonant,spa
166,rus,Russian,o̞,vowel,spa
166,rus,Russian,p,consonant,spa
166,rus,Russian,pʲ,consonant,spa
166,rus,Russian,r,consonant,spa
166,rus,Russian,rʲ,consonant,spa
166,rus,Russian,s,consonant,spa
166,rus,Russian,sʲ,consonant,spa
166,rus,Russian,ʃˠ,consonant,spa
166,rus,Russian,t,consonant,spa
166,rus,Russian,t̻ʲ,consonant,spa
166,rus,Russian,ts,consonant,spa
166,rus,Russian,t̠ʃʲ,consonant,spa
166,rus,Russian,u,vowel,spa
166,rus,Russian,v,consonant,spa
166,rus,Russian,vʲ,consonant,spa
166,rus,Russian,x,consonant,spa
166,rus,Russian,z,consonant,spa
166,rus,Russian,zʲ,consonant,spa
166,rus,Russian,ʒˠ,consonant,spa
169,als,Albanian,a,vowel,spa
169,als,Albanian,b,consonant,spa
169,als,Albanian,cç,consonant,spa
169,als,Albanian,d,consonant,spa
169,als,Albanian,ð,consonant,spa
169,als,Albanian,dz,consonant,spa
169,als,Albanian,d̠ʒ,consonant,spa
169,als,Albanian,e̞,vowel,spa
169,als,Albanian,ə,vowel,spa
169,als,Albanian,f,consonant,spa
169,als,Albanian,ɡ,consonant,spa
169,als,Albanian,h,consonant,spa
169,als,Albanian,i,vowel,spa
169,als,Albanian,j,consonant,spa
169,als,Albanian,ɟʝ,consonant,spa
169,als,Albanian,k,consonant,spa
169,als,Albanian,l,consonant,spa
169,als,Albanian,lˠ,consonant,spa
169,als,Albanian,m,consonant,spa
169,als,Albanian,n,consonant,spa
169,als,Albanian,ɲ̟,consonant,spa
169,als,Albanian,o̞,vowel,spa
169,als,Albanian,p,consonant,spa
169,als,Albanian,r,consonant,spa
169,als,Albanian,s,consonant,spa
169,als,Albanian,ʃ,consonant,spa
169,als,Albanian,t,consonant,spa
169,als,Albanian,ts,consonant,spa
169,als,Albanian,t̠ʃ,consonant,spa
169,als,Albanian,u,vowel,spa
169,als,Albanian,v,consonant,spa
169,als,Albanian,y,vowel,spa
169,als,Albanian,z,consonant,spa
169,als,Albanian,ʒ,consonant,spa
169,als,Albanian,θ,consonant,spa
172,pes,Persian,a̟,vowel,spa
172,pes,Persian,ɑ,vowel,spa
172,pes,Persian,b,consonant,spa
172,pes,Persian,d,consonant,spa
172,pes,Persian,d̠ʒ,consonant,spa
172,pes,Persian,e,vowel,spa
172,pes,Persian,f,consonant,spa
172,pes,Persian,ɡ,consonant,spa
172,pes,Persian,ɢ,consonant,spa
172,pes,Persian,h,consonant,spa
172,pes,Persian,i,vowel,spa
172,pes,Persian,j,consonant,spa
172,pes,Persian,kʰ,consonant,spa
172,pes,Persian,l,consonant,spa
172,pes,Persian,m,consonant,spa
172,pes,Persian,n,consonant,spa
172,pes,Persian,o,vowel,spa
172,pes,Persian,pʰ,consonant,spa
172,pes,Persian,r,consonant,spa
172,pes,Persian,s,consonant,spa
172,pes,Persian,ʃ,consonant,spa
172,pes,Persian,tʰ,consonant,spa
172,pes,Persian,t̠ʃ,consonant,spa
172,pes,Persian,u,vowel,spa
172,pes,Persian,v,consonant,spa
172,pes,Persian,w,consonant,spa
172,pes,Persian,z,consonant,spa
172,pes,Persian,ʒ,consonant,spa
172,pes,Persian,ʔ,consonant,spa
172,pes,Persian,χ,consonant,spa
176,hin,Hindi-Urdu,aː,vowel,spa
176,hin,Hindi-Urdu,ãː,vowel,spa
176,hin,Hindi-Urdu,æe̯,vowel,spa
176,hin,Hindi-Urdu,æẽ̯,vowel,spa
176,hin,Hindi-Urdu,ɑ,vowel,spa
176,hin,Hindi-Urdu,b,consonant,spa
176,hin,Hindi-Urdu,b̤,consonant,spa
176,hin,Hindi-Urdu,bː,consonant,spa
176,hin,Hindi-Urdu,b̤ː,consonant,spa
176,hin,Hindi-Urdu,d̪,consonant,spa
176,hin,Hindi-Urdu,d̪̤,consonant,spa
176,hin,Hindi-Urdu,d̪ː,consonant,spa
176,hin,Hindi-Urdu,d̪̤ː,consonant,spa
176,hin,Hindi-Urdu,d̠ʒ,consonant,spa
176,hin,Hindi-Urdu,d̠ʒ̤,consonant,spa
176,hin,Hindi-Urdu,d̠ʒː,consonant,spa
176,hin,Hindi-Urdu,d̠ʒ̤ː,consonant,spa
176,hin,Hindi-Urdu,ɖ,consonant,spa
176,hin,Hindi-Urdu,ɖ̤,consonant,spa
176,hin,Hindi-Urdu,ɖː,consonant,spa
176,hin,Hindi-Urdu,ɖ̤ː,consonant,spa
176,hin,Hindi-Urdu,eː,vowel,spa
176,hin,Hindi-Urdu,ẽː,vowel,spa
176,hin,Hindi-Urdu,ɜ,vowel,spa
176,hin,Hindi-Urdu,ɜ̃,vowel,spa
176,hin,Hindi-Urdu,f,consonant,spa
176,hin,Hindi-Urdu,fː,consonant,spa
176,hin,Hindi-Urdu,ɡ,consonant,spa
176,hin,Hindi-Urdu,ɡ̤,consonant,spa
176,hin,Hindi-Urdu,ɡː,consonant,spa
176,hin,Hindi-Urdu,ɡ̤ː,consonant,spa
176,hin,Hindi-Urdu,ɦ,consonant,spa
176,hin,Hindi-Urdu,iː,vowel,spa
176,hin,Hindi-Urdu,ĩː,vowel,spa
176,hin,Hindi-Urdu,ɪ,vowel,spa
176,hin,Hindi-Urdu,ɪ̈,vowel,spa
176,hin,Hindi-Urdu,ɪ̃,vowel,spa
176,hin,Hindi-Urdu,j,consonant,spa
176,hin,Hindi-Urdu,jː,consonant,spa
176,hin,Hindi-Urdu,k,consonant,spa
176,hin,Hindi-Urdu,kː,consonant,spa
176,hin,Hindi-Urdu,kʰ,consonant,spa
176,hin,Hindi-Urdu,kʰː,consonant,spa
176,hin,Hindi-Urdu,l,consonant,spa
176,hin,Hindi-Urdu,l̤,consonant,spa
176,hin,Hindi-Urdu,lː,consonant,spa
176,hin,Hindi-Urdu,m,consonant,spa
176,hin,Hindi-Urdu,m̤,consonant,spa
176,hin,Hindi-Urdu,mː,consonant,spa
176,hin,Hindi-Urdu,n̪,consonant,spa
176,hin,Hindi-Urdu,n̪̤,consonant,spa
176,hin,Hindi-Urdu,n̪ː,consonant,spa
176,hin,Hindi-Urdu,oː,vowel,spa
176,hin,Hindi-Urdu,õː,vowel,spa
176,hin,Hindi-Urdu,ɔ̤,vowel,spa
176,hin,Hindi-Urdu,ɔo̯,vowel,spa
176,hin,Hindi-Urdu,ɔõ̯,vowel,spa
176,hin,Hindi-Urdu,p,consonant,spa
176,hin,Hindi-Urdu,pː,consonant,spa
176,hin,Hindi-Urdu,pʰ,consonant,spa
176,hin,Hindi-Urdu,pʰː,consonant,spa
176,hin,Hindi-Urdu,q,consonant,spa
176,hin,Hindi-Urdu,qː,consonant,spa
176,hin,Hindi-Urdu,r,consonant,spa
176,hin,Hindi-Urdu,rː,consonant,spa
176,hin,Hindi-Urdu,ɽ̃,consonant,spa
176,hin,Hindi-Urdu,ʁ,consonant,spa
176,hin,Hindi-Urdu,s,consonant,spa
176,hin,Hindi-Urdu,sː,consonant,spa
176,hin,Hindi-Urdu,ʂ,consonant,spa
176,hin,Hindi-Urdu,ʃː,consonant,spa
176,hin,Hindi-Urdu,t̪,consonant,spa
176,hin,Hindi-Urdu,t̪ː,consonant,spa
176,hin,Hindi-Urdu,t̪ʰ,consonant,spa
176,hin,Hindi-Urdu,t̪ʰː,consonant,spa
176,hin,Hindi-Urdu,t̠ʃ,consonant,spa
176,hin,Hindi-Urdu,t̠ʃː,consonant,spa
176,hin,Hindi-Urdu,t̠ʃʰ,consonant,spa
176,hin,Hindi-Urdu,t̠ʃʰː,consonant,spa
176,hin,Hindi-Urdu,ʈ,consonant,spa
176,hin,Hindi-Urdu,ʈː,consonant,spa
176,hin,Hindi-Urdu,ʈʰ,consonant,spa
176,hin,Hindi-Urdu,ʈʰː,consonant,spa
176,hin,Hindi-Urdu,uː,vowel,spa
176,hin,Hindi-Urdu,ũː,vowel,spa
176,hin,Hindi-Urdu,ʊ,vowel,spa
176,hin,Hindi-Urdu,ʊ̃,vowel,spa
176,hin,Hindi-Urdu,ʋ,consonant,spa
176,hin,Hindi-Urdu,ʋː,consonant,spa
176,hin,Hindi-Urdu,z,consonant,spa
176,hin,Hindi-Urdu,zː,consonant,spa
176,hin,Hindi-Urdu,ʒ,consonant,spa
176,hin,Hindi-Urdu,ʔ,consonant,spa
176,hin,Hindi-Urdu,χ,consonant,spa
177,ben,Bengali,a,vowel,spa
177,ben,Bengali,ã,vowel,spa
177,ben,Bengali,æ,vowel,spa
177,ben,Bengali,æ̃,vowel,spa
177,ben,Bengali,b,consonant,spa
177,ben,Bengali,b̤,consonant,spa
177,ben,Bengali,ç,consonant,spa
177,ben,Bengali,d,consonant,spa
177,ben,Bengali,d̤,consonant,spa
177,ben,Bengali,d̠ʒ,consonant,spa
177,ben,Bengali,d̠ʒ̤,consonant,spa
177,ben,Bengali,ɖ,consonant,spa
177,ben,Bengali,ɖ̤,consonant,spa
177,ben,Bengali,e̞,vowel,spa
177,ben,Bengali,e̯,vowel,spa
177,ben,Bengali,ẽ̞,vowel,spa
177,ben,Bengali,ɡ,consonant,spa
177,ben,Bengali,ɡ̤,consonant,spa
177,ben,Bengali,h,consonant,spa
177,ben,Bengali,ɪ,vowel,spa
177,ben,Bengali,ɪ̃,vowel,spa
177,ben,Bengali,j,consonant,spa
177,ben,Bengali,k,consonant,spa
177,ben,Bengali,kʰ,consonant,spa
177,ben,Bengali,l,consonant,spa
177,ben,Bengali,l̤,consonant,spa
177,ben,Bengali,m,consonant,spa
177,ben,Bengali,m̤,consonant,spa
177,ben,Bengali,n,consonant,spa
177,ben,Bengali,n̤,consonant,spa
177,ben,Bengali,ŋ,consonant,spa
177,ben,Bengali,o,vowel,spa
177,ben,Bengali,õ,vowel,spa
177,ben,Bengali,o̞,vowel,spa
177,ben,Bengali,o̯,vowel,spa
177,ben,Bengali,ɔ,vowel,spa
177,ben,Bengali,ɔ̃,vowel,spa
177,ben,Bengali,p,consonant,spa
177,ben,Bengali,pʰ,consonant,spa
177,ben,Bengali,ɽ,consonant,spa
177,ben,Bengali,ɽ̤,consonant,spa
177,ben,Bengali,ɾ,consonant,spa
177,ben,Bengali,ɾ̤,consonant,spa
177,ben,Bengali,s,consonant,spa
177,ben,Bengali,t,consonant,spa
177,ben,Bengali,tʰ,consonant,spa
177,ben,Bengali,t̠ʃ,consonant,spa
177,ben,Bengali,t̠ʃʰ,consonant,spa
177,ben,Bengali,ʈ,consonant,spa
177,ben,Bengali,ʈʰ,consonant,spa
177,ben,Bengali,ʊ,vowel,spa
177,ben,Bengali,ʊ̃,vowel,spa
177,ben,Bengali,w,consonant,spa
186,tur,Turkish,a,vowel,spa
186,tur,Turkish,aː,vowel,spa
186,tur,Turkish,b,consonant,spa
186,tur,Turkish,cʰ,consonant,spa
186,tur,Turkish,d,consonant,spa
186,tur,Turkish,d̠ʒ,consonant,spa
186,tur,Turkish,ɛ,vowel,spa
186,tur,Turkish,ɛː,vowel,spa
186,tur,Turkish,f,consonant,spa
186,tur,Turkish,ɡ,consonant,spa
186,tur,Turkish,h,consonant,spa
186,tur,Turkish,i,vowel,spa
186,tur,Turkish,iː,vowel,spa
186,tur,Turkish,j,consonant,spa
186,tur,Turkish,ɟ,consonant,spa
186,tur,Turkish,kʰ,consonant,spa
186,tur,Turkish,l,consonant,spa
186,tur,Turkish,ʎ,consonant,spa
186,tur,Turkish,m,consonant,spa
186,tur,Turkish,n,consonant,spa
186,tur,Turkish,o̞,vowel,spa
186,tur,Turkish,o̞ː,vowel,spa
186,tur,Turkish,œ,vowel,spa
186,tur,Turkish,œː,vowel,spa
186,tur,Turkish,pʰ,consonant,spa
186,tur,Turkish,ɾ,consonant,spa
186,tur,Turkish,s,consonant,spa
186,tur,Turkish,ʃ,consonant,spa
186,tur,Turkish,tʰ,consonant,spa
186,tur,Turkish,t̠ʃʰ,consonant,spa
186,tur,Turkish,u,vowel,spa
186,tur,Turkish,uː,vowel,spa
186,tur,Turkish,ɯ,vowel,spa
186,tur,Turkish,ɯː,vowel,spa
186,tur,Turkish,v,consonant,spa
186,tur,Turkish,y,vowel,spa
186,tur,Turkish,yː,vowel,spa
186,tur,Turkish,z,consonant,spa
186,tur,Turkish,ʒ,consonant,spa
186,tur,Turkish,ʔ,consonant,spa
197,jpn,Japanese,a,vowel,spa
197,jpn,Japanese,aː,vowel,spa
197,jpn,Japanese,b,consonant,spa
197,jpn,Japanese,çː,consonant,spa
197,jpn,Japanese,d,consonant,spa
197,jpn,Japanese,d̠ʒ,consonant,spa
197,jpn,Japanese,ɛ,vowel,spa
197,jpn,Japanese,ɛː,vowel,spa
197,jpn,Japanese,ɡ,consonant,spa
197,jpn,Japanese,h,consonant,spa
197,jpn,Japanese,i,vowel,spa
197,jpn,Japanese,iː,vowel,spa
197,jpn,Japanese,j,consonant,spa
197,jpn,Japanese,k,consonant,spa
197,jpn,Japanese,kː,consonant,spa
197,jpn,Japanese,m,consonant,spa
197,jpn,Japanese,n,consonant,spa
197,jpn,Japanese,ŋ,consonant,spa
197,jpn,Japanese,ɔ,vowel,spa
197,jpn,Japanese,ɔː,vowel,spa
197,jpn,Japanese,p,consonant,spa
197,jpn,Japanese,pː,consonant,spa
197,jpn,Japanese,ɾ,consonant,spa
197,jpn,Japanese,s,consonant,spa
197,jpn,Japanese,sː,consonant,spa
197,jpn,Japanese,ʃ,consonant,spa
197,jpn,Japanese,ʃː,consonant,spa
