analysis_row_id,dataset_id,model_variant,representation,layer,participant_id,item_id,item_talker,condition,distance,response_correct,response_incorrect,listener_accuracy,model_similarity,similarity_k,similarity_definition
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S015.Wgrew,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S015.Wgrew,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S015.Wlots,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S015.Wlots,X21.CMN.CMN_M_037,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S015.Wvegetables,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S015.Wvegetables,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S016.Wargues,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S016.Wargues,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S016.Wsister,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S016.Wsister,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S017.Wclean,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S017.Wclean,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S017.Wkitchen,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S017.Wkitchen,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S017.Wwas,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S017.Wwas,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.340c8d71dc928b6230cab5f478bcc7a6:X21.CMN.CMN_M_037.HT1_S017.Wwindow,X21,ft,hubert_tsne_3d,tr_24,X21.340c8d71dc928b6230cab5f478bcc7a6,X21.CMN.CMN_M_037.HT1_S017.Wwindow,X21.CMN.CMN_M_037,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S018.Whung,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S018.Whung,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S018.Wraincoat,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S018.Wraincoat,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S019.Wbrought,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S019.Wbrought,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S019.Wletter,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S019.Wletter,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S019.Wmailman,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S019.Wmailman,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S020.Wbaby,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S020.Wbaby,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S020.Wheard,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S020.Wheard,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S020.Wmother,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S020.Wmother,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S021.Wfound,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S021.Wfound,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S021.Wpurse,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S021.Wpurse,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S021.Wtrash,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S021.Wtrash,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S022.Whas,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S022.Whas,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S022.Wlegs,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S022.Wlegs,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S022.Wtable,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S022.Wtable,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S022.Wthree,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S022.Wthree,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S023.Wchildren,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S023.Wchildren,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S023.Wtrain,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S023.Wtrain,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S023.Wwaved,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S023.Wwaved,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S025.Wdress,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S025.Wdress,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S025.Wfixing,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S025.Wfixing,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S025.Wgirl,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S025.Wgirl,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S026.Wbed,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S026.Wbed,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S026.Wgo,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S026.Wgo,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S026.Wtime,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S026.Wtime,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S027.Winstructions,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S027.Winstructions,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S027.Wmother,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S027.Wmother,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S027.Wread,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S027.Wread,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S028.Wdog,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S028.Wdog,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S028.Weating,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S028.Weating,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S028.Wmeat,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S028.Wmeat,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S028.Wsome,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S028.Wsome,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S029.Wbread,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S029.Wbread,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S029.Wfather,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S029.Wfather,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S029.Wforgot,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S029.Wforgot,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S030.Wgoes,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S030.Wgoes,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S030.Whill,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S030.Whill,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S030.Wroad,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S030.Wroad,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S031.Wbrush,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S031.Wbrush,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S031.Wpainter,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S031.Wpainter,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S031.Wuses,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S031.Wuses,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S032.Wbought,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S032.Wbought,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S032.Wfamily,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S032.Wfamily,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S032.Whouse,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S032.Whouse,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S038.Wbottles,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S038.Wbottles,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S038.Wempty,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S038.Wempty,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S038.Whad,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S038.Whad,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S038.Wtwo,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S038.Wtwo,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S041.Wbedrooms,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S041.Wbedrooms,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S041.Whad,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S041.Whad,X21.CMN.CMN_M_032,Talker-specific,0.0,0,1,0,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S041.Whouse,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S041.Whouse,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.3458c874333b4b88330c52918bbd137f:X21.CMN.CMN_M_032.HT1_S041.Wnine,X21,ft,hubert_tsne_3d,tr_24,X21.3458c874333b4b88330c52918bbd137f,X21.CMN.CMN_M_032.HT1_S041.Wnine,X21.CMN.CMN_M_032,Talker-specific,0.0,1,0,1,1.0,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S018.Whung,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S018.Whung,X21.CMN.CMN_M_037,Single talker,0.471835706939964,0,1,0,0.5621567159232541,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S018.Wraincoat,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S018.Wraincoat,X21.CMN.CMN_M_037,Single talker,0.4765220632815127,1,0,1,0.558949976933531,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S019.Wbrought,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S019.Wbrought,X21.CMN.CMN_M_037,Single talker,1.1013663679648322,1,0,1,0.26068329136706003,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S019.Wletter,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S019.Wletter,X21.CMN.CMN_M_037,Single talker,0.0881577109280935,1,0,1,0.8979732421267228,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S019.Wmailman,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S019.Wmailman,X21.CMN.CMN_M_037,Single talker,0.2487515566456002,1,0,1,0.7381165514060112,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S020.Wbaby,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S020.Wbaby,X21.CMN.CMN_M_037,Single talker,0.2369829823403758,1,0,1,0.7487968799396763,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S020.Wheard,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S020.Wheard,X21.CMN.CMN_M_037,Single talker,0.3310838996661956,0,1,0,0.6675390016519497,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S020.Wmother,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S020.Wmother,X21.CMN.CMN_M_037,Single talker,0.1868193538980946,1,0,1,0.7960826454572998,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S021.Wfound,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S021.Wfound,X21.CMN.CMN_M_037,Single talker,0.0618034053664642,1,0,1,0.9273316213758284,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S021.Wpurse,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S021.Wpurse,X21.CMN.CMN_M_037,Single talker,0.2303948559559545,1,0,1,0.7548431284998314,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S021.Wtrash,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S021.Wtrash,X21.CMN.CMN_M_037,Single talker,0.1804467193447963,1,0,1,0.802299633367418,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
X21:X21.34c5dcc79bc8979917bca910d6a56d3b:X21.CMN.CMN_M_037.HT1_S022.Whas,X21,ft,hubert_tsne_3d,tr_24,X21.34c5dcc79bc8979917bca910d6a56d3b,X21.CMN.CMN_M_037.HT1_S022.Whas,X21.CMN.CMN_M_037,Single talker,0.3407843295584822,1,0,1,0.6596810134576186,1.220710102125235,exp(-1.2207101021252349 * raw_distance)
