dataset_id,family,variant,method,feature_key,comparison,gain,ci_low,ci_high,n_rows,n_participants,total_trials,ceiling_ci_low,ceiling_ci_high
B23,HVE,ft,ft,tr_24::within_token_word,condition_beyond_predictor,-0.0014857361346088727,-0.003798775817043083,0.000929551709443081,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_token_word,predictor_only_percent_ceiling,0.38408756426408935,-2.5289596939129844,3.275633349802457,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::within_type_phoneme,predictor_only,-0.0003899402310137538,-0.001463499359230735,0.0007721733864994297,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_type_phoneme,predictor_beyond_condition,-9.968173574090304e-05,-0.0006816079754318463,0.00038009313696050497,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_type_phoneme,condition_beyond_predictor,-0.0008265246936820701,-0.003489966413581166,0.0020623781161209914,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_type_phoneme,predictor_only_percent_ceiling,-0.5564075970511283,-2.1249838154415106,0.9882199616622211,10080,168,54096,96.16707054105137,102.19993902511295
B23,HVE,ft,ft,tr_24::within_type_word,predictor_only,-0.000823400507309084,-0.0016956844095720365,-6.26801103204513e-05,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_type_word,predictor_beyond_condition,-9.978903707635616e-05,-0.0006734302941545838,0.0003711098228239886,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_type_word,condition_beyond_predictor,-0.0003931717187221932,-0.0032871763502030486,0.0027051077975709845,10080,168,54096,,
B23,HVE,ft,ft,tr_24::within_type_word,predictor_only_percent_ceiling,-1.1749141566938448,-2.4720751006710033,-0.07451358213474504,10080,168,54096,96.16707054105137,102.19993902511295
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_c0,predictor_only,0.01884365617138089,0.016052414048974957,0.02166730898954473,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_c0,predictor_beyond_condition,0.02231435855975407,0.01957481163867416,0.024960855381150306,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_c0,condition_beyond_predictor,0.01085294378403083,-0.0016739246643331163,0.022944426795112643,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_c0,predictor_only_percent_ceiling,5.455389285011754,4.684407353512282,6.185659355157642,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta13,predictor_only,0.04721616019486156,0.04290563935523082,0.05174546646002997,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta13,predictor_beyond_condition,0.04967513934837261,0.04577413568308048,0.053858303637286074,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta13,condition_beyond_predictor,0.00987184325278221,-0.0019299767046747694,0.021180621958287186,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta13,predictor_only_percent_ceiling,13.670471863008752,12.393566630240809,14.960768431792385,5685,120,5685,96.5311180745339,106.20281978449424
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta_delta13,predictor_only,0.05270358082260916,0.04765371431835866,0.05787421665220871,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta_delta13,predictor_beyond_condition,0.05587474008190777,0.05016723253121606,0.06116455469702168,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta_delta13,condition_beyond_predictor,0.01061478721038789,-0.0008289294270804605,0.02261785381414673,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_delta_delta13,predictor_only_percent_ceiling,15.258330956181096,13.619774716420611,16.987146086490288,5685,120,5685,96.54326057423218,106.19648187328649
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static13,predictor_only,0.018274792534552733,0.014305552964132835,0.02267604697699006,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static13,predictor_beyond_condition,0.017540944326215443,0.014406273975310632,0.020959459760460267,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static13,condition_beyond_predictor,0.006648393187320354,-0.005590799729726467,0.018486071806692123,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static13,predictor_only_percent_ceiling,5.290698709002496,4.154447529767492,6.353245799689632,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static_spectral12,predictor_only,0.010734953950890446,0.006902070482780839,0.014877982606799784,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static_spectral12,predictor_beyond_condition,0.009030469982880597,0.005888383364390805,0.012080193111577514,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static_spectral12,condition_beyond_predictor,0.005677757427647799,-0.006790041446817766,0.017228725310159107,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,mfcc_static_spectral12,predictor_only_percent_ceiling,3.107855090655198,2.0311950505023333,4.181408491360817,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_negative,predictor_only,0.024393942082230738,0.02123536080640876,0.027683704143565142,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_negative,predictor_beyond_condition,0.02442404582672985,0.02145505090695256,0.026981336118602213,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_negative,condition_beyond_predictor,0.007412345140156761,-0.004266450079217583,0.01917174914555141,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_negative,predictor_only_percent_ceiling,7.062241480329807,6.254773238760631,7.825511857563958,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_positive,predictor_only,0.027546289787468297,0.023128102124099048,0.03199175367986073,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_positive,predictor_beyond_condition,0.02827930142057363,0.024635793835814452,0.03208491197837326,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_positive,condition_beyond_predictor,0.00811525302876299,-0.004439607307293199,0.01972749761596734,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_direction_positive,predictor_only_percent_ceiling,7.974871372181848,6.878907366311284,9.109106956796397,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_16,predictor_only,0.036152359710598145,0.033077008529520724,0.03919609852733782,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_16,predictor_beyond_condition,0.03774198267365522,0.03467408222436437,0.0407461419172108,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_16,condition_beyond_predictor,0.008971864358714731,-0.0025400212662740796,0.02017685269834139,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_16,predictor_only_percent_ceiling,10.466397497351217,9.664967814542791,11.38768549082197,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_2,predictor_only,0.010253130238583806,0.008013825596401663,0.012695436353679842,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_2,predictor_beyond_condition,0.010051800163773026,0.007953563248096008,0.012146001028996396,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_2,condition_beyond_predictor,0.007180911320846867,-0.005315216246029652,0.019034202689112937,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_2,predictor_only_percent_ceiling,2.9683632694568063,2.346816198388895,3.5780018861414145,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_4,predictor_only,0.030459833405020863,0.026278157174286006,0.03445407239859592,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_4,predictor_beyond_condition,0.02913820872528909,0.025890575627018866,0.03255890502309135,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_4,condition_beyond_predictor,0.006082836128362052,-0.006090660059886192,0.017150897906238336,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_4,predictor_only_percent_ceiling,8.818128010807925,7.79601910739955,9.935564342528684,5685,120,5685,96.52134673500365,106.1920694292525
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_8,predictor_only,0.024642381115278385,0.022064321579503058,0.02724443830524127,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_8,predictor_beyond_condition,0.024589070043770544,0.021869421743925185,0.027186628760441707,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_8,condition_beyond_predictor,0.007351149736585981,-0.00466586461550681,0.019106341953320324,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_rate_8,predictor_only_percent_ceiling,7.133974381154095,6.409062624578033,7.957464906591605,5685,120,5685,96.52134673500365,106.1920694292525
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p25,predictor_only,0.025524703651250133,0.021878239520008325,0.029535596595784055,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p25,predictor_beyond_condition,0.02583549758911656,0.022589446509952937,0.029117810344252183,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p25,condition_beyond_predictor,0.007693035333524075,-0.0040115417620058625,0.020488907412151522,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p25,predictor_only_percent_ceiling,7.38960600510289,6.363418344220121,8.371927364959559,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p5,predictor_only,0.012667920836675953,0.010212056923766767,0.015257825579400891,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p5,predictor_beyond_condition,0.012907193579199089,0.01083320165066071,0.015162944944628984,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p5,condition_beyond_predictor,0.007621514138180784,-0.00375519221425063,0.01940477125236964,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_0p5,predictor_only_percent_ceiling,3.6674644754311903,2.9328988534074227,4.402601846394722,5685,120,5685,96.52394832796476,106.18684561747371
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_1p0,predictor_only,0.006897010125630685,0.005116007119965097,0.008594729522292118,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_1p0,predictor_beyond_condition,0.005730820925217932,0.0041691392183305555,0.007179553910895517,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_1p0,condition_beyond_predictor,0.006216052195244894,-0.00599445641157955,0.018169943725645888,5685,120,5685,,
AN19,ACOUSTIC_DIAGNOSTIC,diagnostic,diagnostic,strf_scale_1p0,predictor_only_percent_ceiling,1.9967396345900283,1.4885351992619629,2.4866702713970064,5685,120,5685,96.52394832796476,106.18684561747371
