dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss,held_out_log_likelihood_per_trial,variant,predictor_definition
B23,cnn_6,oof_fold,0.0,M_predictor,3360,18032,10412.1595009833,0.577426769131724,-0.577426769131727,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_6,oof_fold,1.0,M_predictor,3360,18032,10194.5227792554,0.565357296986213,-0.5653572969862134,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,cnn_6,oof_fold,2.0,M_predictor,3360,18032,10182.5037469864,0.564690757929594,-0.5646907579295919,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_0,oof_fold,0.0,M_predictor,3360,18032,10409.7554474509,0.577293447618173,-0.5772934476181732,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_0,oof_fold,1.0,M_predictor,3360,18032,10195.5548392969,0.565414531904222,-0.5654145319042202,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_0,oof_fold,2.0,M_predictor,3360,18032,10182.5163097952,0.564691454624845,-0.5646914546248448,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_10,oof_fold,0.0,M_predictor,3360,18032,10405.3538510766,0.577049348440363,-0.5770493484403615,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_10,oof_fold,1.0,M_predictor,3360,18032,10194.2968734651,0.565344768936618,-0.5653447689366182,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_10,oof_fold,2.0,M_predictor,3360,18032,10183.2145701511,0.564730178025239,-0.5647301780252385,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_12,oof_fold,0.0,M_predictor,3360,18032,10407.5000492899,0.577168370080404,-0.577168370080407,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_12,oof_fold,1.0,M_predictor,3360,18032,10192.3427847397,0.565236401105797,-0.5652364011057952,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_12,oof_fold,2.0,M_predictor,3360,18032,10185.0241622741,0.56483053251298,-0.5648305325129824,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_14,oof_fold,0.0,M_predictor,3360,18032,10406.5389656598,0.577115071298792,-0.577115071298791,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_14,oof_fold,1.0,M_predictor,3360,18032,10192.1958834003,0.5652282544033,-0.5652282544032997,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_14,oof_fold,2.0,M_predictor,3360,18032,10188.9574253687,0.565048659348308,-0.5650486593483086,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_16,oof_fold,0.0,M_predictor,3360,18032,10410.1319280303,0.577314326088638,-0.5773143260886369,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_16,oof_fold,1.0,M_predictor,3360,18032,10191.9226145999,0.565213099744893,-0.5652130997448924,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_16,oof_fold,2.0,M_predictor,3360,18032,10182.586933551,0.564695371204029,-0.5646953712040261,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_18,oof_fold,0.0,M_predictor,3360,18032,10412.2147974319,0.577429835704963,-0.5774298357049634,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_18,oof_fold,1.0,M_predictor,3360,18032,10194.0285499765,0.565329888530195,-0.5653298885301963,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_18,oof_fold,2.0,M_predictor,3360,18032,10183.1684528446,0.564727620499365,-0.5647276204993678,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_2,oof_fold,0.0,M_predictor,3360,18032,10411.5250928249,0.57739158678044,-0.5773915867804403,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_2,oof_fold,1.0,M_predictor,3360,18032,10195.6080448139,0.565417482520735,-0.5654174825207353,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_2,oof_fold,2.0,M_predictor,3360,18032,10183.6983979869,0.564757009648785,-0.5647570096487855,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_20,oof_fold,0.0,M_predictor,3360,18032,10408.7011297748,0.577234978359297,-0.5772349783592946,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_20,oof_fold,1.0,M_predictor,3360,18032,10190.13213724,0.565113805303902,-0.5651138053039042,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_20,oof_fold,2.0,M_predictor,3360,18032,10182.2269366067,0.564675406865946,-0.5646754068659439,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_22,oof_fold,0.0,M_predictor,3360,18032,10413.9094872931,0.577523818061948,-0.577523818061951,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_22,oof_fold,1.0,M_predictor,3360,18032,10195.4176604206,0.565406924380026,-0.5654069243800244,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_22,oof_fold,2.0,M_predictor,3360,18032,10184.883170048,0.564822713511978,-0.5648227135119788,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_24,oof_fold,0.0,M_predictor,3360,18032,10409.5278788752,0.577280827355545,-0.5772808273555458,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_24,oof_fold,1.0,M_predictor,3360,18032,10191.7749203664,0.565204909070896,-0.5652049090708963,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_24,oof_fold,2.0,M_predictor,3360,18032,10181.1898834586,0.564617895045395,-0.5646178950453972,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_4,oof_fold,0.0,M_predictor,3360,18032,10410.8094794618,0.577351901034925,-0.5773519010349267,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_4,oof_fold,1.0,M_predictor,3360,18032,10194.6052363335,0.565361869805543,-0.5653618698055402,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_4,oof_fold,2.0,M_predictor,3360,18032,10182.4060258304,0.564685338610826,-0.5646853386108251,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_6,oof_fold,0.0,M_predictor,3360,18032,10407.8824448192,0.577189576576042,-0.5771895765760426,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_6,oof_fold,1.0,M_predictor,3360,18032,10194.1356004601,0.56533582522516,-0.5653358252251608,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_6,oof_fold,2.0,M_predictor,3360,18032,10180.0579855127,0.56455512342018,-0.5645551234201808,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_8,oof_fold,0.0,M_predictor,3360,18032,10410.9188248121,0.577357964996237,-0.5773579649962345,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_8,oof_fold,1.0,M_predictor,3360,18032,10194.2783995461,0.565343744429131,-0.5653437444291315,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
B23,tr_8,oof_fold,2.0,M_predictor,3360,18032,10181.7647520346,0.564649775512123,-0.5646497755121229,ft,"negative raw DTW, standardized within training folds; retained confirmatory run"
