speaker_id,canonical_phone,mean_distance,n_word_types,n_phone_intervals,language,branch,analysis
AN19.MIX.im1,k,50.87514438739531,8,8,Romanian,Romance,six_reference_complete
AN19.MIX.im1,l,54.746904892904766,2,2,Romanian,Romance,six_reference_complete
AN19.MIX.im1,m,39.77764258989673,9,9,Romanian,Romance,six_reference_complete
AN19.MIX.im1,n,43.20343023872496,2,2,Romanian,Romance,six_reference_complete
AN19.MIX.im1,ng,52.81581690090247,2,2,Romanian,Romance,six_reference_complete
AN19.MIX.im1,ow,29.207379787107985,2,2,Romanian,Romance,six_reference_complete
AN19.MIX.im1,oy,36.101885541029816,3,3,Romanian,Romance,six_reference_complete
AN19.MIX.im1,p,40.36439549827398,8,8,Romanian,Romance,six_reference_complete
AN19.MIX.im1,r,44.822094900113946,2,2,Romanian,Romance,six_reference_complete
AN19.MIX.im1,s,24.17286729389239,6,6,Romanian,Romance,six_reference_complete
AN19.MIX.im1,sh,19.565323635213783,4,4,Romanian,Romance,six_reference_complete
AN19.MIX.im1,t,52.75935577770004,5,5,Romanian,Romance,six_reference_complete
AN19.MIX.im1,th,42.82375645277536,6,6,Romanian,Romance,six_reference_complete
AN19.MIX.im1,uh,29.894646472692806,2,2,Romanian,Romance,six_reference_complete
AN19.MIX.im1,uw,27.57756201031386,3,3,Romanian,Romance,six_reference_complete
AN19.MIX.im1,v,26.602630942202577,4,4,Romanian,Romance,six_reference_complete
AN19.MIX.im1,w,64.85247714225754,2,2,Romanian,Romance,six_reference_complete
AN19.MIX.im1,y,29.016582664020714,1,1,Romanian,Romance,six_reference_complete
AN19.MIX.im2,aa,51.16210555524876,6,6,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ae,48.05587506698629,4,4,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ah,47.91528728918849,3,3,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ao,60.36583918984681,2,2,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ay,24.409660445314923,6,6,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,b,37.80323166721262,4,4,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ch,21.174140991193614,4,4,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,d,57.80386760160179,6,6,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,eh,58.6276692456213,4,4,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,er,19.19078702621944,1,1,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ey,37.70265203187433,6,6,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,f,29.227439006618624,2,2,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,g,49.680295135950075,8,8,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,hh,27.186248360313627,4,4,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ih,41.54174624109787,4,4,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,iy,39.4884563455205,6,6,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,jh,61.00002805100496,3,3,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,k,41.110398742049995,6,6,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,l,37.375653813668286,3,3,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,m,37.6651045788123,6,6,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ng,53.309784547353175,2,2,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,ow,47.85343928953582,2,2,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,oy,38.0536241187018,3,3,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,p,35.91840986691303,8,8,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,r,31.13912172779035,3,3,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,s,22.076831921106887,5,5,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,sh,44.08931705272434,4,4,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,t,58.853175632504836,7,7,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,th,41.45406209799998,5,5,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,uh,35.485400401106986,2,2,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,uw,21.95717158838254,3,3,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,v,27.322659899570116,3,3,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,w,75.40236457008112,2,2,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im2,y,23.922017797748826,1,1,Bengali,Indo-Aryan,six_reference_complete
AN19.MIX.im3,aa,28.91041246974845,6,6,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ae,28.597310414131336,4,4,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ah,36.263668155537296,3,3,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ao,52.64502565232556,2,2,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ay,34.46164856694567,6,6,Russian,Slavic,six_reference_complete
AN19.MIX.im3,b,44.85872860092789,4,4,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ch,22.233079036884703,3,3,Russian,Slavic,six_reference_complete
AN19.MIX.im3,d,40.609549155825036,5,5,Russian,Slavic,six_reference_complete
AN19.MIX.im3,eh,52.255890684773526,4,4,Russian,Slavic,six_reference_complete
AN19.MIX.im3,er,29.446332349334455,1,1,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ey,21.094496964186863,6,6,Russian,Slavic,six_reference_complete
AN19.MIX.im3,f,45.2261541774308,4,4,Russian,Slavic,six_reference_complete
AN19.MIX.im3,g,57.480433422491856,9,9,Russian,Slavic,six_reference_complete
AN19.MIX.im3,hh,28.178196827730794,4,4,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ih,38.53001015789333,3,3,Russian,Slavic,six_reference_complete
AN19.MIX.im3,iy,23.94162678641626,9,9,Russian,Slavic,six_reference_complete
AN19.MIX.im3,jh,41.17455573927617,4,4,Russian,Slavic,six_reference_complete
AN19.MIX.im3,k,72.54112931559204,7,7,Russian,Slavic,six_reference_complete
AN19.MIX.im3,l,29.6278333617779,3,3,Russian,Slavic,six_reference_complete
AN19.MIX.im3,m,40.623296941933845,8,8,Russian,Slavic,six_reference_complete
AN19.MIX.im3,n,32.65465371334695,1,1,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ng,31.271472435426197,2,2,Russian,Slavic,six_reference_complete
AN19.MIX.im3,ow,43.80183858653534,2,2,Russian,Slavic,six_reference_complete
AN19.MIX.im3,oy,33.69263710963396,3,3,Russian,Slavic,six_reference_complete
AN19.MIX.im3,p,41.1070106129397,8,8,Russian,Slavic,six_reference_complete
AN19.MIX.im3,r,27.680509766474813,3,3,Russian,Slavic,six_reference_complete
AN19.MIX.im3,s,21.53149107801309,7,7,Russian,Slavic,six_reference_complete
AN19.MIX.im3,sh,15.254494461789944,4,4,Russian,Slavic,six_reference_complete
AN19.MIX.im3,t,41.610260451190115,7,7,Russian,Slavic,six_reference_complete
AN19.MIX.im3,th,42.550533227369314,7,7,Russian,Slavic,six_reference_complete
AN19.MIX.im3,uh,29.94165870473779,2,2,Russian,Slavic,six_reference_complete
AN19.MIX.im3,uw,28.571427307010584,3,3,Russian,Slavic,six_reference_complete
AN19.MIX.im3,v,18.094191667606886,2,2,Russian,Slavic,six_reference_complete
AN19.MIX.im3,w,44.2905845051484,2,2,Russian,Slavic,six_reference_complete
AN19.MIX.im4,aa,45.73410421067653,6,6,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ae,18.864365512487968,4,4,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ah,28.4449591437935,3,3,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ao,49.267794648244205,2,2,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ay,36.216142062129364,6,6,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,b,41.72299567154876,5,5,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ch,23.163931856150604,4,4,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,d,32.09706174292649,6,6,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,eh,102.76657318961867,1,1,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,er,22.297117861916025,1,1,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ey,27.337211181876818,4,4,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,f,49.25882155004865,4,4,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,g,36.1626426361601,10,10,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,hh,30.936906991551893,4,4,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ih,44.09733346454772,5,5,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,iy,27.517706251798877,7,7,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,jh,46.99972801741702,4,4,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,k,36.09922270557179,8,8,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,l,44.78976862508435,2,2,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,m,39.333150341351214,8,8,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,n,48.47019117145577,2,2,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ng,35.30851144725362,2,2,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,ow,71.54661708121952,1,1,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,oy,38.2400850166574,3,3,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,p,30.45783188236536,5,5,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,r,20.49418263613778,2,2,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,s,44.665828741334586,7,7,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,sh,27.819920839659215,4,4,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,t,48.723708729212866,7,7,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,th,44.836592775155836,7,7,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,uh,45.334308330778846,1,1,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,uw,32.413923018028456,3,3,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,v,38.274610312186255,3,3,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im4,w,46.231164991582595,2,2,Mandarin,Sino-Tibetan,six_reference_complete
AN19.MIX.im5,aa,35.13995025646716,4,4,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ae,31.916562933953504,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ah,36.28991320534395,2,2,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ao,27.34154404559584,1,1,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ay,26.740879107391255,6,6,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,b,36.24379186172276,5,5,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ch,22.557741388207,4,4,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,d,27.92031791254461,4,4,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,eh,47.85649471257594,4,4,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,er,23.0221972271718,1,1,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ey,23.925277708451333,6,6,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,f,41.95270640478578,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,g,36.330058336583505,8,8,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,hh,28.13524854218569,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ih,34.74359314535027,4,4,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,iy,26.663195489819447,8,8,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,jh,47.4251303245022,4,4,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,k,36.81973589312968,8,8,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,l,28.146015567463124,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,m,36.67717191760793,8,8,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,n,52.23234679110211,1,1,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ng,18.933338225548663,1,1,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,ow,37.56380077750523,1,1,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,oy,43.59349382088464,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,p,33.504726020115186,7,7,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,r,32.528134466302795,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,s,25.264825008579994,6,6,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,sh,16.724453801123037,4,4,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,t,41.0711854192818,7,7,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,th,40.68209394665944,6,6,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,uh,30.810839162105836,1,1,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,uw,25.974004006527007,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,v,25.905994543441107,3,3,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,w,46.63076937514626,2,2,Turkish,Turkic,six_reference_complete
AN19.MIX.im5,y,33.6883010222763,1,1,Turkish,Turkic,six_reference_complete
AN19.MIX.im6,aa,38.72346922590665,7,7,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ae,49.35816814316582,4,4,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ah,42.201060438200116,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ao,57.66476118604087,1,1,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ay,27.513754288373274,6,6,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,b,34.81399937797623,5,5,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ch,24.65614384509467,4,4,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,d,42.17065950372937,5,5,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,eh,52.02686279082559,3,3,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,er,32.93445400944405,1,1,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ey,32.91679826238652,6,6,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,f,44.00936536879557,4,4,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,g,48.94294270498708,10,10,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,hh,34.8075523247584,4,4,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ih,43.35367085212944,5,5,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,iy,33.396302399426496,8,8,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,jh,46.38852705582942,3,3,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,k,55.183776961344954,8,8,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,l,26.185457184217345,3,3,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,m,36.59008665508629,9,9,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,n,36.46647563154488,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ng,46.320137298034055,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,ow,44.998285158505226,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,oy,42.09031865436579,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,p,45.85693007760138,7,7,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,r,39.89387592390876,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,s,25.48919249872642,6,6,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,sh,23.003192430160276,4,4,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,t,43.20420480574348,7,7,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,th,47.51707299256416,6,6,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,uh,49.87270831559499,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,uw,31.457929899444355,3,3,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,v,40.234003400451435,4,4,Hindi,Indo-Aryan,six_reference_complete
AN19.MIX.im6,w,46.9650193469341,2,2,Hindi,Indo-Aryan,six_reference_complete
AN19.SPA.sf1,aa,45.850257187199546,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ae,54.47150438602688,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ah,51.37868659998196,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ao,50.05494928034627,3,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ay,36.401448508310644,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,b,51.722742559149125,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ch,31.939970980366954,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,d,41.23318372601742,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,eh,55.61116118534463,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,er,47.8492218753968,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ey,33.45466883044978,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,f,62.04604424245115,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,g,48.548374522164295,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,hh,34.1061284086271,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ih,47.21095766790349,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,iy,36.08298578466848,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,jh,34.16227495154841,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,k,24.59812740937513,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,l,51.67350323547284,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,m,48.19695030000726,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,n,32.71850043879994,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ng,31.417494101637047,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,ow,25.566965736794643,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,oy,38.43254657412216,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,p,46.37858811957676,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,r,46.175712603681085,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,s,28.156490630492637,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,sh,20.797221609739683,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,t,43.5489511094307,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,th,62.015032750945196,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,uh,23.60019095867155,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,uw,26.862615230263334,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,v,24.482261272101216,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,w,76.84959311004619,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf1,y,26.36679941242045,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,aa,45.87042692412884,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ae,34.27303336998756,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ah,57.767476890820056,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ao,39.48306375836053,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ay,41.141508046514694,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,b,44.387364976514256,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ch,23.0133480528829,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,d,43.57892608520884,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,eh,46.6922082390923,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,er,28.666912495735534,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ey,35.50491664429027,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,f,66.11411733203761,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,g,44.642628725703744,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,hh,29.003183449197657,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ih,54.03400473087676,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,iy,28.877874961368363,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,jh,58.46927922730723,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,k,51.66357249288613,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,m,37.559474116068316,9,9,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,n,58.57224440657973,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ng,47.34077241168254,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,ow,33.54534178823469,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,oy,34.585438913962975,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,p,39.9801125258985,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,r,37.42921805343897,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,s,27.545585943700377,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,sh,25.53876111247709,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,t,54.39050984455023,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,th,36.41973347127696,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,uh,28.360560725302612,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,uw,29.9850491542652,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,v,55.99523467612593,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,w,51.14493593411339,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf2,y,34.739337957949225,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,aa,44.97590701663991,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ae,21.767243157535276,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ah,43.570908660767984,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ao,57.93202137659961,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ay,26.661822285066734,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,b,43.70043658142463,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ch,37.72640524166605,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,d,31.397791539816616,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,eh,43.132411783709436,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,er,56.27548723741427,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ey,32.42711625868877,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,f,52.61100886782887,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,g,58.543927605026745,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,hh,26.68209931489372,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ih,38.539509267296346,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,iy,31.19365161626731,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,jh,49.131831995119434,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,k,39.224623798051276,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,l,44.06068736105675,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,m,30.167764217245246,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ng,17.444612502958734,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,ow,37.3883682120254,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,oy,50.71299462664339,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,p,43.200631445629476,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,r,33.634547120866614,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,s,24.987012866951115,7,7,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,sh,19.223916877506895,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,t,48.70874675591411,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,th,41.99031251436541,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,uh,29.6533303885586,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,uw,20.789622961552446,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,v,25.516135797174474,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf3,w,41.791016208787234,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,aa,38.84508468130363,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ae,52.968398049300156,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ah,53.69708406401503,2,2,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ao,48.49341042420328,3,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ay,27.328222851810555,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,b,44.66393963204401,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ch,29.548050089749225,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,d,45.304186129795724,5,5,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,eh,53.378813432053285,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,er,35.45534235452488,1,1,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ey,27.41259447710684,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,f,36.29144023115679,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,g,40.628067547021345,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,hh,33.081537708102275,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,ih,33.21124018563545,3,3,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,iy,41.016363275605336,6,6,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,jh,56.10245330182385,4,4,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,k,51.75258334037807,8,8,Spanish,Romance,six_reference_complete
AN19.SPA.sf4,l,33.18537906077864,3,3,Spanish,Romance,six_reference_complete
