recording_id,speaker_id,word,accent,source_l1_language,source_filename,source_wav_relpath,legacy_key_collision,config_sha256,human_verified,status,sha256,source_rate,source_channels,decoded_samples,duration_seconds,resampled_samples,chosen_dictionary_variant,model_frames,lexical_identity_unresolved,short_phone_count,low_posterior_phone_count,annotation_word
AN19-rec-d72db07bd1bb4a5dd58e,AN19.MIX.im3,learn,MIX,Russian,im3ew46 learn.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew46 learn.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b99eb281c119c1083c9c7042faf7f4d743232ca0330a3c470f9735aa45724062,22050,1,14264,0.6468934240362811,10351,0,62,False,0,1,learn
AN19-rec-9780a4eee284f582b97a,AN19.MIX.im3,ship,MIX,Russian,im3ew47 ship.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew47 ship.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a8ccc40099816ca4b2106c4ab617ca619210fbf60b0b32be3e2fc1b59e0b9721,22050,1,12330,0.5591836734693878,8947,0,54,False,1,1,ship
AN19-rec-8db43023ae8b032b948b,AN19.MIX.im3,neck,MIX,Russian,im3ew48 neck.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew48 neck.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d3d98aa2724aa3362b41a6321338c87473327d10253c65491935f05e97282e1d,22050,1,12672,0.5746938775510204,9196,0,55,False,1,2,neck
AN19-rec-eba37b4278628ca88136,AN19.MIX.im3,watch,MIX,Russian,im3ew49 watch.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew49 watch.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,7636d7268821262aa98f071bd17ed9e19bcb779b09097c9900cc419fc17c482d,22050,1,12710,0.5764172335600907,9223,0,55,False,0,2,watch
AN19-rec-d4628283818ffe6f27be,AN19.MIX.im3,judge,MIX,Russian,im3ew50 judge.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew50 judge.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c1572f2d525de969a7e6fb94585a7815f715b1ef9b60047a33221c9730ed5dc6,22050,1,12078,0.5477551020408163,8765,0,52,False,0,0,judge
AN19-rec-32ddd1fa9314d07e3455,AN19.MIX.im3,dog,MIX,Russian,im3ew51 dog.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew51 dog.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d63804f39886502299ab072c18da729b3091e1338127cc1401ebf71fc85afea0,22050,1,10954,0.4967800453514739,7949,0,47,False,2,2,dog
AN19-rec-ddddf200d65d0b9970e2,AN19.MIX.im3,vote,MIX,Russian,im3ew52 vote.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew52 vote.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,89e5fdbe004cfbefd2db7bbe8b4827e477324ae8b4246da2d929ed431f612ba0,22050,1,13685,0.6206349206349207,9931,0,60,False,1,2,vote
AN19-rec-34eff15b0481c3577d5e,AN19.MIX.im3,league,MIX,Russian,im3ew53 league.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew53 league.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a4230adb2b570708658138bd01eea6d4a94b32c87c06ef551767b5ae5215d3f4,22050,1,11112,0.5039455782312925,8064,0,48,False,0,1,league
AN19-rec-0f2bcf2b82e50d6a3df6,AN19.MIX.im3,thick,MIX,Russian,im3ew54 thick.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew54 thick.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,1777710d33392da11ca74b7f01cf9cd4f265c27ae6d9b31d29e2b36109a2b623,22050,1,9515,0.43151927437641724,6905,0,41,False,1,1,thick
AN19-rec-b63c886ffdba6fa0631f,AN19.MIX.im3,page,MIX,Russian,im3ew55 page.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew55 page.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,2d1523b80e37f1d30bb286c5889a105a3ce0c0feea710392515037e5c7a99369,22050,1,10974,0.49768707482993196,7963,0,47,False,1,2,page
AN19-rec-c9bdbd13d0f2e886d216,AN19.MIX.im3,hung,MIX,Russian,im3ew56 hung.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew56 hung.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,1b04d1968f099e7bcae10e9e0bae138828fca0814d1596839256bff58b88bc6d,22050,1,17166,0.7785034013605442,12457,0,75,False,2,1,hung
AN19-rec-0f9cdacd1afbd2664110,AN19.MIX.im3,join,MIX,Russian,im3ew57 join.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew57 join.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,781baf712198c13160a11994c1d1788d8e5989760e4263f53cb9811b9e5b1b1b,22050,1,17113,0.7760997732426304,12418,0,75,False,2,2,join
AN19-rec-f2570ce4a85614a7c4c8,AN19.MIX.im3,shop,MIX,Russian,im3ew58 shop.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew58 shop.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,ea7d3b0a0d8c8e77ff8d65094b86fe2387f850dfe871d1ce04784ec01f03558d,22050,1,10989,0.4983673469387755,7974,0,47,False,0,1,shop
AN19-rec-cfa03d35d0eee7e8c013,AN19.MIX.im3,roof,MIX,Russian,im3ew59 roof.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew59 roof.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,2e3d718f3e4435373baf626db634f71ae05965b7f70627a26487e83ea8246564,22050,1,12302,0.5579138321995465,8927,0,53,False,2,1,roof
AN19-rec-bbeceaa7a83e2596ca12,AN19.MIX.im3,leg,MIX,Russian,im3ew60 leg.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew60 leg.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,097651173860a1b03de2cd542a1a2b56ddc9be05d5eab0f285cb772b4dd7fcd4,22050,1,16795,0.7616780045351474,12187,0,74,False,1,2,leg
AN19-rec-b1a07ade50ba84ad5ccc,AN19.MIX.im3,lose,MIX,Russian,im3ew61 lose.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew61 lose.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,94036cc2490592b0ef5c46eede3b28c0332218f288264f4d356f167cc4a7cee9,22050,1,11732,0.532063492063492,8514,0,51,False,0,1,lose
AN19-rec-9ffdc881ca085f1ff5bb,AN19.MIX.im3,theme,MIX,Russian,im3ew62 theme.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew62 theme.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,4a2dbffc21ace18817f4f57b357b093bc26a01c80c2c500d3ef1e7ab56182d8e,22050,1,15212,0.6898866213151927,11039,0,67,False,1,1,theme
AN19-rec-30f024fd6061d7e34308,AN19.MIX.im3,soil,MIX,Russian,im3ew63 soil.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew63 soil.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,041af41776edfdcb75faaa8dc4dcb196497b39d4061cfd86545c069ce89891f3,22050,1,15211,0.6898412698412698,11038,0,67,False,0,2,soil
AN19-rec-fb3da7da03251a1c3625,AN19.MIX.im3,pull,MIX,Russian,im3ew64 pull.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew64 pull.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a42813f399f9bed09a802aa0d36bebd70e0a1a0d637bbb9726e42db6c8670608,22050,1,13405,0.6079365079365079,9727,0,58,False,1,2,pull
AN19-rec-f3fb1638f21d81dc3211,AN19.MIX.im3,chain,MIX,Russian,im3ew65 chain.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew65 chain.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,858e01a8409754dfa4458a0d4b6d12aff8bc6af95a750ed341677d8341e414f1,22050,1,13700,0.6213151927437641,9942,0,60,False,0,0,chain
AN19-rec-c4195cf152fac2823132,AN19.MIX.im3,curve,MIX,Russian,im3ew66 curve.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew66 curve.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,805f8298544680191347ba907a9363174dbc4484d24eb25c2f816fae8e5252b4,22050,1,11765,0.5335600907029479,8537,0,51,False,2,1,curve
AN19-rec-4d79c8fb7e9c3100c449,AN19.MIX.im3,path,MIX,Russian,im3ew67 path.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew67 path.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,edde26d6eb0335c1079e44b1561a83cc5711164891eb75788ab1cafe0fd931c9,22050,1,9849,0.44666666666666666,7147,0,42,False,1,2,path
AN19-rec-0cc063e2d03ddfa9b3ab,AN19.MIX.im3,dirt,MIX,Russian,im3ew68 dirt.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew68 dirt.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c6f1d66be60125f9d4e6db1ec587905b845e870057a5679989e04a97b9fdd822,22050,1,20321,0.9215873015873016,14746,0,90,False,1,2,dirt
AN19-rec-2671bb06cf7024e1d3e2,AN19.MIX.im3,vice,MIX,Russian,im3ew69 vice.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew69 vice.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,9ac38fe6f595a24285a69182d1956f708574d67c84780f09979387efac12c994,22050,1,17350,0.7868480725623582,12590,0,76,False,0,1,vice
AN19-rec-cbe1a08b33340453f883,AN19.MIX.im3,rough,MIX,Russian,im3ew70 rough.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew70 rough.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,8e52dde4c0ad53b17781e363850d2e7d6838f9a9b5cec7fd3b45d3d2b4438e09,22050,1,13407,0.6080272108843537,9729,0,58,False,0,1,rough
AN19-rec-d64755ee42634b2df291,AN19.MIX.im3,fool,MIX,Russian,im3ew71 fool.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew71 fool.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,07e969d17551ae35d4a4d148f9ea7551a90248e2780986fbf97a7b85310865ac,22050,1,12076,0.5476643990929705,8763,0,52,False,1,1,fool
AN19-rec-9ebd46a64d7bc33b5953,AN19.MIX.im3,noise,MIX,Russian,im3ew72 noise.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew72 noise.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,1ccf21eb4e736940d037c6269f82955c0edcda523f9351c2c28db8e115cd0cf8,22050,1,15984,0.7248979591836735,11599,0,70,False,2,2,noise
AN19-rec-613cf348e7e418587580,AN19.MIX.im3,wash,MIX,Russian,im3ew73 wash.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew73 wash.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,51e76c250155b18aaa9fc54a059cb61c1c239edcd8fe0d071969be6ba04ec674,22050,1,14364,0.6514285714285715,10423,0,63,False,1,1,wash
AN19-rec-a74387e20beea0d3a6c3,AN19.MIX.im3,balm,MIX,Russian,im3ew74 balm.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew74 balm.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,bd4f730a90298d8501b64eabe1d77fc23da58fa35e39d7f9654cbcde8e9a884f,22050,1,12006,0.5444897959183673,8712,0,52,False,2,1,balm
AN19-rec-d5715ae01866be7fde3a,AN19.MIX.im3,fig,MIX,Russian,im3ew75 fig.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3ew75 fig.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c32da113f1dd0b525c08fa6b3ea6d69e4958fd49f091f396aafa31845d5ee9c8,22050,1,10530,0.4775510204081633,7641,0,45,False,1,2,fig
AN19-rec-1c4dab931b44252bf6cc,AN19.MIX.im3,ban,MIX,Russian,im3hw01 ban.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw01 ban.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b8f73bf7d119c8284e1a90ab229839630d8c2bcf1db07672cdd58995a2d4f0a5,22050,1,13596,0.6165986394557823,9866,0,59,False,1,1,ban
AN19-rec-ff0bc1a65c2e5c04b7c7,AN19.MIX.im3,bead,MIX,Russian,im3hw02 bead.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw02 bead.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,09b2da056ddd6b574bc5309c3489d02474fba49c826193af2688bc2bd2ddf1af,22050,1,12139,0.5505215419501134,8809,0,53,False,1,2,bead
AN19-rec-80e8f17efbae26157ee6,AN19.MIX.im3,bean,MIX,Russian,im3hw03 bean.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw03 bean.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,897bd84e8e8ebcb714ec95608618d92606f45b00d5e3ab0e8b84b64961d0b765,22050,1,14555,0.6600907029478458,10562,0,64,False,0,2,bean
AN19-rec-ce219c12ae2f59b1b67d,AN19.MIX.im3,bug,MIX,Russian,im3hw04 bug.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw04 bug.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d5aa99c034ab9331cf2bf941940a33b1c441a72cb8fd7e68efdd2c981c0237e1,22050,1,11064,0.5017687074829932,8029,0,48,False,2,3,bug
AN19-rec-13739e27d1a63bc8f8f8,AN19.MIX.im3,bum,MIX,Russian,im3hw05 bum.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw05 bum.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,924142cc31144f9d80520af527b4a9d16d662fff0c594494d15dbcbcf8616261,22050,1,13752,0.6236734693877551,9979,0,60,False,2,3,bum
AN19-rec-1a493d7b537d3e17b592,AN19.MIX.im3,chat,MIX,Russian,im3hw06 chat.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw06 chat.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,35168844ae2ee154578f158ed88c3dd9ee8c86e114128321c06d38483d6a2646,22050,1,11104,0.5035827664399093,8058,0,48,False,2,2,chat
AN19-rec-ebef2ebf00f2ca4d5c2d,AN19.MIX.im3,cheer,MIX,Russian,im3hw07 cheer.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw07 cheer.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a4abcae8e8a1b4bb57daa741a5ba6bc579d1aeb5951fc63ff0f5543fff2e449b,22050,1,11553,0.5239455782312925,8384,0,50,False,1,2,cheer
AN19-rec-9500c51d9bab43572ec9,AN19.MIX.im3,comb,MIX,Russian,im3hw08 comb.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw08 comb.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e7e66b92975248768748acc79a581b31e42165980b71dbc3d577e5139a94473f,22050,1,11601,0.5261224489795918,8418,0,50,False,2,2,comb
AN19-rec-44c68ea68fdd161cc00d,AN19.MIX.im3,caught,MIX,Russian,im3hw09 caught.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw09 caught.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e0f8e98ae32d3f860fdb3f5257e47d707babe01cd31935d9b83a93c137fd558c,22050,1,13580,0.6158730158730159,9854,0,59,False,1,3,caught
AN19-rec-6e8566c7c91e2d6859dd,AN19.MIX.im3,den,MIX,Russian,im3hw10 den.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw10 den.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,ca53e0edfd918fb3d084099671b15af8be1455aa453e282406042b39c05bb73d,22050,1,13090,0.5936507936507937,9499,0,57,False,2,1,den
AN19-rec-581ed8da6b721e774037,AN19.MIX.im3,dune,MIX,Russian,im3hw11 dune.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw11 dune.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,5272acd3b25f0b8c6bc616bd075ea648e049ee1a7a96af139fe34ca7e281ec8c,22050,1,13727,0.6225396825396825,9961,0,60,False,1,1,dune
AN19-rec-4441f2cf7055c2d51cc1,AN19.MIX.im3,fade,MIX,Russian,im3hw12 fade.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw12 fade.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3b2990324319c2dc885882c1f2d6779fa3262dc789c5c852ec4d329327350343,22050,1,10677,0.48421768707482993,7748,0,46,False,0,1,fade
AN19-rec-eab27c8facbd1f95210d,AN19.MIX.im3,fin,MIX,Russian,im3hw13 fin.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw13 fin.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,df621e2c9b9f33d695ad16da5021b606b2f4550b2691acf686c7f06b225e3f8e,22050,1,9396,0.42612244897959184,6818,0,40,False,0,1,fin
AN19-rec-a508d3ce0527c05c070b,AN19.MIX.im3,goat,MIX,Russian,im3hw14 goat.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw14 goat.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,bff48eda8c3d2a91c3728a96bf1b99d13e41f22d087443942081e9f18c862fca,22050,1,15096,0.684625850340136,10955,0,66,False,0,1,goat
AN19-rec-286be54d93da7e80cd25,AN19.MIX.im3,knob,MIX,Russian,im3hw15 knob.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw15 knob.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,ee39694c85427398f34a92d4c7eca252564b8d9ad17046ae2e95791596be8942,22050,1,13236,0.6002721088435374,9605,0,58,False,1,1,knob
AN19-rec-109d973307c9795c3ca9,AN19.MIX.im3,lad,MIX,Russian,im3hw16 lad.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw16 lad.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d50f5a2184ccdedd5b825138ac9bfdce0601ec14cda89f751687a4ab33055eca,22050,1,12538,0.5686167800453514,9098,0,54,False,1,2,lad
AN19-rec-21bc2c67fac35d726ef9,AN19.MIX.im3,mall,MIX,Russian,im3hw17 mall.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw17 mall.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e5ac01661ccf9235d554c86b20f105b8f1eda4ef958371dabd7655eaf1f5b988,22050,1,13870,0.6290249433106576,10065,0,61,False,0,1,mall
AN19-rec-50d48bace1cabac69787,AN19.MIX.im3,mat,MIX,Russian,im3hw18 mat.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw18 mat.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e22ff6f956247f7668393e5d1d5ae39688eacc0d102168d3659c30a5c0cec91a,22050,1,14201,0.6440362811791384,10305,0,62,False,0,2,mat
AN19-rec-055f96aa04929ff87dbf,AN19.MIX.im3,mitt,MIX,Russian,im3hw19 mitt.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw19 mitt.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b0024ff00096ce55fa5f9df3fb193b27969f2039cd47c6e80f635fc65a1c37fd,22050,1,12656,0.573968253968254,9184,0,55,False,1,1,mitt
AN19-rec-d0f70d92e083cc5edf61,AN19.MIX.im3,mole,MIX,Russian,im3hw20 mole.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw20 mole.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,d9deb0cde2a26d1c11700239b49e5585816e44548e70b37a6c7aee8093657d95,22050,1,13855,0.628344671201814,10054,0,60,False,1,2,mole
AN19-rec-2c328f4340cda20ccbf8,AN19.MIX.im3,pat,MIX,Russian,im3hw21 pat.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw21 pat.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,af595b1a291740de471431aa5048bc960be8e5b0dce9e6bdf57f0440aa6438b1,22050,1,12582,0.5706122448979591,9130,0,55,False,1,2,pat
AN19-rec-ab6f3b1aa8fc1d2bdb1a,AN19.MIX.im3,pet,MIX,Russian,im3hw22 pet.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw22 pet.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3fc65a29961b8d4d1c3ac6e727c61d86be65c05a2f91830a9207001f89ec886d,22050,1,10994,0.49859410430839,7978,0,47,False,2,3,pet
AN19-rec-8047504047c7e90014cd,AN19.MIX.im3,pup,MIX,Russian,im3hw23 pup.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw23 pup.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,0a8492dfd80575037bed0a430ba1d4db299f3a953b63b7f9e8a50a66227e637a,22050,1,10694,0.48498866213151925,7760,0,46,False,1,2,pup
AN19-rec-64576993b4bb7f1ea135,AN19.MIX.im3,rat,MIX,Russian,im3hw24 rat.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw24 rat.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a65c0f631e7c2b6f6429f5bb5ab138af0f29a48690d3f7ddbfef3016592da450,22050,1,12151,0.5510657596371882,8818,0,53,False,0,1,rat
AN19-rec-d86dc148cf80110fad6e,AN19.MIX.im3,rhyme,MIX,Russian,im3hw25 rhyme.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw25 rhyme.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6f9bee16f0e4f5f1186155bfb849a44c79ba20675ecf6c772f296b7e88b55403,22050,1,13282,0.6023582766439909,9638,0,58,False,0,2,rhyme
AN19-rec-3f5bff5d8151c62dd7d9,AN19.MIX.im3,rum,MIX,Russian,im3hw26 rum.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw26 rum.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,f8abd7becb795e60b8f6889924f8c01d24b702e895090dd9399c2246d3b377f6,22050,1,11765,0.5335600907029479,8537,0,51,False,2,2,rum
AN19-rec-70532acb64f87930aa4f,AN19.MIX.im3,sane,MIX,Russian,im3hw27 sane.wav,data/raw_data/alexander_nygaard19/sound_stimuli/L1-mixed L2-English/Int M3 Russian/im3hw27 sane.wav,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a7e1311bb7ba3013b963564f0b2592d7d8c344883abdbf11a6cf574b72da79ea,22050,1,16561,0.7510657596371882,12018,0,73,False,0,0,sane
