canonical_phone,speaker_id,language,branch,mean_similarity,n_instances
ng,AN19.MIX.if3,French,Romance,1.7162973887871128e-06,2
ng,AN19.MIX.if4,German,Germanic,0.0014233776332297117,2
ng,AN19.MIX.if5,Japanese,Japonic,1.2956078050728664e-09,2
ng,AN19.MIX.if6,Somali,Afro-Asiatic,5.453752795249163e-06,2
ng,AN19.MIX.im1,Romanian,Romance,9.826667799239448e-08,2
ng,AN19.MIX.im2,Bengali,Indo-Aryan,2.0923043991731273e-07,2
ng,AN19.MIX.im3,Russian,Slavic,2.035386226377487e-08,2
ng,AN19.MIX.im4,Mandarin,Sino-Tibetan,1.0985500134921575e-08,2
ng,AN19.MIX.im5,Turkish,Turkic,3.172925617269692e-05,1
ng,AN19.MIX.im6,Hindi,Indo-Aryan,6.53563727009015e-12,2
ng,AN19.SPA.sf1,Spanish,Romance,0.00030513962751003775,2
ng,AN19.SPA.sf2,Spanish,Romance,8.394757338224627e-09,1
ng,AN19.SPA.sf3,Spanish,Romance,2.033655750943717e-06,1
ng,AN19.SPA.sf4,Spanish,Romance,3.863031402466692e-06,2
ng,AN19.SPA.sf5,Spanish,Romance,1.8506753062455444e-07,2
ng,AN19.SPA.sf6,Spanish,Romance,0.00010440969498484961,2
ng,AN19.SPA.sm2,Spanish,Romance,1.0126693771141715e-07,2
ng,AN19.SPA.sm3,Spanish,Romance,1.5436428131602863e-09,1
ng,AN19.SPA.sm4,Spanish,Romance,7.855801353853942e-10,2
ng,AN19.SPA.sm5,Spanish,Romance,6.888799002068255e-08,1
ng,AN19.SPA.sm6,Spanish,Romance,6.739946025343384e-09,1
ow,AN19.KOR.kf1,Korean,Koreanic,9.940666966350056e-05,2
ow,AN19.KOR.kf2,Korean,Koreanic,4.507918591989598e-05,2
ow,AN19.KOR.kf3,Korean,Koreanic,1.1928397228220315e-10,2
ow,AN19.KOR.kf4,Korean,Koreanic,1.8453740620737078e-06,2
ow,AN19.KOR.kf5,Korean,Koreanic,9.231643303180167e-21,1
ow,AN19.KOR.kf6,Korean,Koreanic,0.00019062660503505597,2
ow,AN19.KOR.km1,Korean,Koreanic,1.232053703706375e-07,1
ow,AN19.KOR.km2,Korean,Koreanic,0.024593571040062,2
ow,AN19.KOR.km3,Korean,Koreanic,8.91000478796107e-07,1
ow,AN19.KOR.km6,Korean,Koreanic,2.3243760631106746e-24,2
ow,AN19.KOR.km7,Korean,Koreanic,0.019295472683383608,2
ow,AN19.KOR.km8,Korean,Koreanic,8.010733170401376e-08,1
ow,AN19.MIX.if1,Albanian,Albanian,2.7359930002121748e-14,2
ow,AN19.MIX.if2,Dutch,Germanic,1.221297900290692e-09,2
ow,AN19.MIX.if3,French,Romance,7.215783244458044e-06,2
ow,AN19.MIX.if4,German,Germanic,0.04230022643508263,2
ow,AN19.MIX.if5,Japanese,Japonic,0.00031665214329969525,2
ow,AN19.MIX.if6,Somali,Afro-Asiatic,0.0026812302751868,1
ow,AN19.MIX.im1,Romanian,Romance,0.016723804351239623,2
ow,AN19.MIX.im2,Bengali,Indo-Aryan,0.0003470377939767518,2
ow,AN19.MIX.im3,Russian,Slavic,2.103205449434893e-05,2
ow,AN19.MIX.im4,Mandarin,Sino-Tibetan,3.995864503328359e-05,1
ow,AN19.MIX.im5,Turkish,Turkic,2.1758518198074623e-11,1
ow,AN19.MIX.im6,Hindi,Indo-Aryan,1.5223217218183992e-07,2
ow,AN19.SPA.sf1,Spanish,Romance,1.746326361425913e-05,2
ow,AN19.SPA.sf2,Spanish,Romance,3.931626424325881e-06,2
ow,AN19.SPA.sf3,Spanish,Romance,3.0933329296091217e-09,2
ow,AN19.SPA.sf4,Spanish,Romance,2.024150695816725e-06,2
ow,AN19.SPA.sf5,Spanish,Romance,0.0021066899626689,1
ow,AN19.SPA.sf6,Spanish,Romance,3.5032410878800793e-07,2
ow,AN19.SPA.sm2,Spanish,Romance,0.0010329503147118856,2
ow,AN19.SPA.sm3,Spanish,Romance,0.0002484418020141002,2
ow,AN19.SPA.sm4,Spanish,Romance,3.0116169263382378e-05,2
ow,AN19.SPA.sm5,Spanish,Romance,6.330814722361382e-11,2
ow,AN19.SPA.sm6,Spanish,Romance,1.4066035432786562e-15,2
ow,AN19.SPA.sm7,Spanish,Romance,4.220356562000865e-06,2
oy,AN19.KOR.kf1,Korean,Koreanic,7.23770721682015e-08,2
oy,AN19.KOR.kf2,Korean,Koreanic,0.003260688226339505,3
oy,AN19.KOR.kf3,Korean,Koreanic,4.63190046260408e-06,3
oy,AN19.KOR.kf4,Korean,Koreanic,1.2303857433232284e-05,3
oy,AN19.KOR.kf5,Korean,Koreanic,7.605712701352751e-05,3
oy,AN19.KOR.kf6,Korean,Koreanic,1.5533195365923494e-07,3
oy,AN19.KOR.km1,Korean,Koreanic,0.0014576183745759715,3
oy,AN19.KOR.km2,Korean,Koreanic,0.0008280897983046432,3
oy,AN19.KOR.km3,Korean,Koreanic,0.0032000047181393178,3
oy,AN19.KOR.km6,Korean,Koreanic,7.43658097827948e-05,3
oy,AN19.KOR.km7,Korean,Koreanic,0.008200627893616521,3
oy,AN19.KOR.km8,Korean,Koreanic,0.0014887568808124663,3
oy,AN19.MIX.if1,Albanian,Albanian,6.80011286288599e-06,3
oy,AN19.MIX.if2,Dutch,Germanic,1.3158841517651186e-05,3
oy,AN19.MIX.if3,French,Romance,0.0024565104931641626,3
oy,AN19.MIX.if4,German,Germanic,0.006747540609035255,3
oy,AN19.MIX.if5,Japanese,Japonic,0.007895420560236541,3
oy,AN19.MIX.if6,Somali,Afro-Asiatic,0.023654036171884687,3
oy,AN19.MIX.im1,Romanian,Romance,4.295728722824714e-06,3
oy,AN19.MIX.im2,Bengali,Indo-Aryan,0.0008323991479281794,3
oy,AN19.MIX.im3,Russian,Slavic,0.0005663476612677333,3
oy,AN19.MIX.im4,Mandarin,Sino-Tibetan,5.106442617282807e-06,3
oy,AN19.MIX.im5,Turkish,Turkic,6.196483307789803e-07,3
oy,AN19.MIX.im6,Hindi,Indo-Aryan,3.593775310840477e-10,2
oy,AN19.SPA.sf1,Spanish,Romance,4.064975589943516e-05,3
oy,AN19.SPA.sf2,Spanish,Romance,3.39382570474799e-06,3
oy,AN19.SPA.sf3,Spanish,Romance,5.6789701740341784e-08,2
oy,AN19.SPA.sf4,Spanish,Romance,5.988702271756263e-06,3
oy,AN19.SPA.sf5,Spanish,Romance,1.639422587628076e-05,3
oy,AN19.SPA.sf6,Spanish,Romance,0.008301088079423752,3
oy,AN19.SPA.sm2,Spanish,Romance,3.197949806633234e-05,3
oy,AN19.SPA.sm3,Spanish,Romance,1.4295450061792047e-06,3
oy,AN19.SPA.sm4,Spanish,Romance,0.0015806698685011508,3
oy,AN19.SPA.sm5,Spanish,Romance,0.00011700534146394875,2
oy,AN19.SPA.sm6,Spanish,Romance,0.0001468101960622072,3
oy,AN19.SPA.sm7,Spanish,Romance,0.005161415091315688,3
p,AN19.KOR.kf1,Korean,Koreanic,0.0003402484265098746,7
p,AN19.KOR.kf2,Korean,Koreanic,0.00382869742475286,8
p,AN19.KOR.kf3,Korean,Koreanic,0.00014825291661067173,5
p,AN19.KOR.kf4,Korean,Koreanic,0.007545488282935347,8
p,AN19.KOR.kf5,Korean,Koreanic,0.009026281761330773,7
p,AN19.KOR.kf6,Korean,Koreanic,2.3628049764063297e-05,7
p,AN19.KOR.km1,Korean,Koreanic,1.0563234382079633e-07,6
p,AN19.KOR.km2,Korean,Koreanic,2.2627109589473683e-06,7
p,AN19.KOR.km3,Korean,Koreanic,0.004609327558365029,8
p,AN19.KOR.km6,Korean,Koreanic,0.0065006585800356466,7
p,AN19.KOR.km7,Korean,Koreanic,0.0028136133861362544,7
p,AN19.KOR.km8,Korean,Koreanic,0.0034221881390445615,8
p,AN19.MIX.if1,Albanian,Albanian,4.109741266728491e-06,7
p,AN19.MIX.if2,Dutch,Germanic,0.0003619501744708265,8
p,AN19.MIX.if3,French,Romance,0.00012940981481014148,8
p,AN19.MIX.if4,German,Germanic,0.005071808100743676,8
p,AN19.MIX.if5,Japanese,Japonic,6.8459813888543174e-06,7
p,AN19.MIX.if6,Somali,Afro-Asiatic,0.025692742788048166,8
p,AN19.MIX.im1,Romanian,Romance,4.4963448594116324e-05,8
p,AN19.MIX.im2,Bengali,Indo-Aryan,0.004613295505734577,8
p,AN19.MIX.im3,Russian,Slavic,8.280013684504085e-08,8
p,AN19.MIX.im4,Mandarin,Sino-Tibetan,0.004995653589942319,5
p,AN19.MIX.im5,Turkish,Turkic,0.0020844093646871444,7
p,AN19.MIX.im6,Hindi,Indo-Aryan,1.921962718914165e-07,7
p,AN19.SPA.sf1,Spanish,Romance,4.6495083788975766e-05,8
p,AN19.SPA.sf2,Spanish,Romance,0.01578253169856905,7
p,AN19.SPA.sf3,Spanish,Romance,0.0028512353094124272,8
p,AN19.SPA.sf4,Spanish,Romance,0.00091941630987396,6
p,AN19.SPA.sf5,Spanish,Romance,0.00018289790414037746,7
p,AN19.SPA.sf6,Spanish,Romance,0.0014285091525783008,7
p,AN19.SPA.sm2,Spanish,Romance,2.1473784715412627e-07,7
p,AN19.SPA.sm3,Spanish,Romance,0.0002471804284585244,8
p,AN19.SPA.sm4,Spanish,Romance,8.633114900473928e-06,7
p,AN19.SPA.sm5,Spanish,Romance,0.0023352938866583873,8
p,AN19.SPA.sm6,Spanish,Romance,0.0038518301988190546,7
p,AN19.SPA.sm7,Spanish,Romance,0.003586596618056861,7
r,AN19.KOR.kf1,Korean,Koreanic,0.000978048416178325,4
r,AN19.KOR.kf2,Korean,Koreanic,1.3538203469699194e-07,3
r,AN19.KOR.kf3,Korean,Koreanic,0.0025719081372454333,3
r,AN19.KOR.kf4,Korean,Koreanic,4.312422847936321e-05,4
r,AN19.KOR.kf5,Korean,Koreanic,0.0001028790168416092,3
r,AN19.KOR.kf6,Korean,Koreanic,0.0044686294221171,1
r,AN19.KOR.km1,Korean,Koreanic,0.00048513124384985,2
r,AN19.KOR.km2,Korean,Koreanic,0.0013098455144727212,3
r,AN19.KOR.km3,Korean,Koreanic,0.0003766080499306695,3
r,AN19.KOR.km6,Korean,Koreanic,0.011183849730190678,4
r,AN19.KOR.km7,Korean,Koreanic,0.002639413772730625,4
r,AN19.KOR.km8,Korean,Koreanic,0.0012611469528326352,4
r,AN19.MIX.if1,Albanian,Albanian,3.963693721324549e-05,3
r,AN19.MIX.if2,Dutch,Germanic,0.0005954766128137273,3
r,AN19.MIX.if3,French,Romance,1.1357659916029482e-17,2
r,AN19.MIX.if4,German,Germanic,2.964144330928741e-09,2
r,AN19.MIX.if5,Japanese,Japonic,0.0009977831031902174,3
r,AN19.MIX.if6,Somali,Afro-Asiatic,0.0013150952726303261,3
r,AN19.MIX.im1,Romanian,Romance,3.6502106718645336e-06,2
r,AN19.MIX.im2,Bengali,Indo-Aryan,0.0018132561860525083,3
r,AN19.MIX.im3,Russian,Slavic,0.008073273157409003,3
r,AN19.MIX.im4,Mandarin,Sino-Tibetan,0.0103745277445982,2
r,AN19.MIX.im5,Turkish,Turkic,0.0013436659138551016,3
r,AN19.MIX.im6,Hindi,Indo-Aryan,6.272777340669402e-05,2
r,AN19.SPA.sf1,Spanish,Romance,0.004104763950778933,4
r,AN19.SPA.sf2,Spanish,Romance,0.005167672733759056,4
r,AN19.SPA.sf3,Spanish,Romance,0.0008945073811417303,3
r,AN19.SPA.sf4,Spanish,Romance,0.0023022788842672268,3
r,AN19.SPA.sf5,Spanish,Romance,0.0065064212755787795,3
r,AN19.SPA.sf6,Spanish,Romance,0.00011442403209117443,4
r,AN19.SPA.sm2,Spanish,Romance,0.010686069950173599,3
r,AN19.SPA.sm3,Spanish,Romance,5.277740783402703e-10,3
r,AN19.SPA.sm4,Spanish,Romance,0.0017159978781356,3
r,AN19.SPA.sm5,Spanish,Romance,0.002939748454004921,4
r,AN19.SPA.sm6,Spanish,Romance,0.0030897257652919676,4
r,AN19.SPA.sm7,Spanish,Romance,2.071526990169359e-07,4
s,AN19.KOR.kf1,Korean,Koreanic,0.000893537169291729,6
s,AN19.KOR.kf2,Korean,Koreanic,0.00012097924368567022,6
s,AN19.KOR.kf3,Korean,Koreanic,4.505367665606014e-07,7
s,AN19.KOR.kf4,Korean,Koreanic,0.001210513105193097,7
s,AN19.KOR.kf5,Korean,Koreanic,1.2007370772932615e-05,6
s,AN19.KOR.kf6,Korean,Koreanic,0.00011717994653279641,7
s,AN19.KOR.km1,Korean,Koreanic,0.0009619693439108461,6
s,AN19.KOR.km2,Korean,Koreanic,0.0009001228641669591,7
s,AN19.KOR.km3,Korean,Koreanic,3.0999577058821936e-05,7
s,AN19.KOR.km6,Korean,Koreanic,0.0009273251804125872,7
s,AN19.KOR.km7,Korean,Koreanic,0.00014402205844178854,6
s,AN19.KOR.km8,Korean,Koreanic,0.00016855807071521257,7
s,AN19.MIX.if1,Albanian,Albanian,0.0004169178530106981,7
s,AN19.MIX.if2,Dutch,Germanic,0.00942394978714428,7
s,AN19.MIX.if3,French,Romance,0.00057909675161032,6
s,AN19.MIX.if4,German,Germanic,0.0010738847689171075,6
s,AN19.MIX.if5,Japanese,Japonic,0.00022339364019184784,7
s,AN19.MIX.if6,Somali,Afro-Asiatic,1.0362426382817513e-05,7
s,AN19.MIX.im1,Romanian,Romance,0.0004229884925357143,6
s,AN19.MIX.im2,Bengali,Indo-Aryan,0.008850271069903746,5
s,AN19.MIX.im3,Russian,Slavic,0.0005502984714717757,7
s,AN19.MIX.im4,Mandarin,Sino-Tibetan,0.00018522585865970043,7
s,AN19.MIX.im5,Turkish,Turkic,0.0036104545016050885,6
s,AN19.MIX.im6,Hindi,Indo-Aryan,0.0003621753689313275,6
s,AN19.SPA.sf1,Spanish,Romance,2.7225570004151774e-07,6
s,AN19.SPA.sf2,Spanish,Romance,6.47293980343576e-05,7
s,AN19.SPA.sf3,Spanish,Romance,0.0012597782850152963,7
s,AN19.SPA.sf4,Spanish,Romance,0.006321591972031366,6
s,AN19.SPA.sf5,Spanish,Romance,0.00031688708649755106,7
s,AN19.SPA.sf6,Spanish,Romance,0.0005517665257784875,6
s,AN19.SPA.sm2,Spanish,Romance,0.003601286731068554,7
s,AN19.SPA.sm3,Spanish,Romance,0.0005754618224557472,7
s,AN19.SPA.sm4,Spanish,Romance,0.0008245346005333268,5
s,AN19.SPA.sm5,Spanish,Romance,0.0024229270910343013,7
s,AN19.SPA.sm6,Spanish,Romance,0.0014749502090338114,7
s,AN19.SPA.sm7,Spanish,Romance,0.0012395352340526444,4
sh,AN19.KOR.kf1,Korean,Koreanic,0.002291672784566967,4
sh,AN19.KOR.kf2,Korean,Koreanic,0.0019875414692996332,3
sh,AN19.KOR.kf3,Korean,Koreanic,0.018638018610942667,4
sh,AN19.KOR.kf4,Korean,Koreanic,0.003356309802655303,3
sh,AN19.KOR.kf5,Korean,Koreanic,0.02126259665920807,3
sh,AN19.KOR.kf6,Korean,Koreanic,0.01082126140965553,4
sh,AN19.KOR.km1,Korean,Koreanic,0.00316041325000976,4
sh,AN19.KOR.km2,Korean,Koreanic,0.004450242784782491,4
sh,AN19.KOR.km3,Korean,Koreanic,0.009896810110369875,4
sh,AN19.KOR.km6,Korean,Koreanic,0.0001351259614608679,4
sh,AN19.KOR.km7,Korean,Koreanic,0.01902905510336169,4
sh,AN19.KOR.km8,Korean,Koreanic,0.005218098887837238,4
sh,AN19.MIX.if1,Albanian,Albanian,0.00012306242715414746,4
sh,AN19.MIX.if2,Dutch,Germanic,0.00012328297031137563,2
sh,AN19.MIX.if3,French,Romance,0.0031519950430048543,4
sh,AN19.MIX.if4,German,Germanic,0.043119667743179164,3
sh,AN19.MIX.if5,Japanese,Japonic,0.000727954139081991,4
sh,AN19.MIX.if6,Somali,Afro-Asiatic,0.0105916494545696,3
sh,AN19.MIX.im1,Romanian,Romance,0.0043167600186771555,4
sh,AN19.MIX.im2,Bengali,Indo-Aryan,0.016347602630659624,4
sh,AN19.MIX.im3,Russian,Slavic,0.024244667248892227,4
sh,AN19.MIX.im4,Mandarin,Sino-Tibetan,0.0037335294265135395,4
sh,AN19.MIX.im5,Turkish,Turkic,0.012328118618303938,4
sh,AN19.MIX.im6,Hindi,Indo-Aryan,7.180767531820618e-05,4
sh,AN19.SPA.sf1,Spanish,Romance,1.2179762851328452e-05,3
sh,AN19.SPA.sf2,Spanish,Romance,9.071387549355842e-05,3
sh,AN19.SPA.sf3,Spanish,Romance,0.016384880004619868,3
sh,AN19.SPA.sf4,Spanish,Romance,0.003300867950255346,3
sh,AN19.SPA.sf5,Spanish,Romance,0.0034119437563005,3
sh,AN19.SPA.sf6,Spanish,Romance,0.0044334287667291035,4
sh,AN19.SPA.sm2,Spanish,Romance,0.010843772407900975,4
sh,AN19.SPA.sm3,Spanish,Romance,0.005937205533387345,3
sh,AN19.SPA.sm4,Spanish,Romance,0.011067316389255451,2
sh,AN19.SPA.sm5,Spanish,Romance,0.005930755645724224,4
sh,AN19.SPA.sm6,Spanish,Romance,0.0230424318789457,4
sh,AN19.SPA.sm7,Spanish,Romance,8.128834194088537e-06,2
t,AN19.KOR.kf1,Korean,Koreanic,0.00014679605696854808,5
t,AN19.KOR.kf2,Korean,Koreanic,3.0364782995238307e-05,7
t,AN19.KOR.kf3,Korean,Koreanic,1.5778771109321888e-07,5
t,AN19.KOR.kf4,Korean,Koreanic,3.4847553081321824e-05,6
t,AN19.KOR.kf5,Korean,Koreanic,0.0009618667570040531,6
t,AN19.KOR.kf6,Korean,Koreanic,1.4623173354697297e-07,7
t,AN19.KOR.km1,Korean,Koreanic,3.963749973804426e-07,5
t,AN19.KOR.km2,Korean,Koreanic,0.00013013455184463256,6
t,AN19.KOR.km3,Korean,Koreanic,0.00019562770739306405,7
t,AN19.KOR.km6,Korean,Koreanic,3.832125321642891e-05,6
t,AN19.KOR.km7,Korean,Koreanic,0.0007216509043747816,6
t,AN19.KOR.km8,Korean,Koreanic,0.002752560009904112,5
t,AN19.MIX.if1,Albanian,Albanian,2.8044625171399457e-07,6
t,AN19.MIX.if2,Dutch,Germanic,0.00012908143585385037,7
t,AN19.MIX.if3,French,Romance,0.0007532038977540565,6
t,AN19.MIX.if4,German,Germanic,9.18637890232712e-06,7
t,AN19.MIX.if5,Japanese,Japonic,3.114655460234221e-10,5
t,AN19.MIX.if6,Somali,Afro-Asiatic,3.996286629225989e-05,7
t,AN19.MIX.im1,Romanian,Romance,0.005752464458441333,5
t,AN19.MIX.im2,Bengali,Indo-Aryan,1.183354997685039e-10,7
t,AN19.MIX.im3,Russian,Slavic,0.0031644100171394707,7
t,AN19.MIX.im4,Mandarin,Sino-Tibetan,6.202132857942404e-08,7
t,AN19.MIX.im5,Turkish,Turkic,3.167268010091899e-05,7
t,AN19.MIX.im6,Hindi,Indo-Aryan,5.6328357703280965e-08,7
t,AN19.SPA.sf1,Spanish,Romance,9.645741902019928e-09,6
t,AN19.SPA.sf2,Spanish,Romance,9.113382142086384e-11,6
t,AN19.SPA.sf3,Spanish,Romance,4.5608698595984386e-05,6
t,AN19.SPA.sf4,Spanish,Romance,4.673937936576277e-08,7
t,AN19.SPA.sf5,Spanish,Romance,7.128015089675666e-05,5
t,AN19.SPA.sf6,Spanish,Romance,6.229389624944497e-05,5
t,AN19.SPA.sm2,Spanish,Romance,6.151382286644252e-05,7
t,AN19.SPA.sm3,Spanish,Romance,2.633636942896337e-05,6
t,AN19.SPA.sm4,Spanish,Romance,1.9987355741408192e-07,6
t,AN19.SPA.sm5,Spanish,Romance,2.5573076547653977e-06,5
t,AN19.SPA.sm6,Spanish,Romance,0.0013679598038543405,7
t,AN19.SPA.sm7,Spanish,Romance,0.00016447246534600222,6
th,AN19.KOR.kf1,Korean,Koreanic,5.726328291095025e-08,5
th,AN19.KOR.kf2,Korean,Koreanic,4.822532286003212e-09,5
th,AN19.KOR.kf3,Korean,Koreanic,3.998415417670635e-07,4
th,AN19.KOR.kf4,Korean,Koreanic,0.004742444061178623,7
th,AN19.KOR.kf5,Korean,Koreanic,0.002316112523452591,7
th,AN19.KOR.kf6,Korean,Koreanic,8.576211950072037e-08,6
th,AN19.KOR.km1,Korean,Koreanic,7.306163292915402e-08,5
th,AN19.KOR.km2,Korean,Koreanic,0.0035027686879943727,6
th,AN19.KOR.km3,Korean,Koreanic,3.3206978427905573e-06,7
th,AN19.KOR.km6,Korean,Koreanic,7.836466040246778e-05,6
th,AN19.KOR.km7,Korean,Koreanic,0.0019072010075708815,7
th,AN19.KOR.km8,Korean,Koreanic,0.0012674787920794381,6
th,AN19.MIX.if1,Albanian,Albanian,0.00378137733147959,7
th,AN19.MIX.if2,Dutch,Germanic,9.384304290033753e-07,7
th,AN19.MIX.if3,French,Romance,1.2776014234987809e-11,6
th,AN19.MIX.if4,German,Germanic,0.015944798345777007,7
th,AN19.MIX.if5,Japanese,Japonic,2.9230764239206357e-07,7
th,AN19.MIX.if6,Somali,Afro-Asiatic,0.00016537184206476328,5
th,AN19.MIX.im1,Romanian,Romance,4.997186498836422e-09,6
th,AN19.MIX.im2,Bengali,Indo-Aryan,1.2862186228275553e-07,5
th,AN19.MIX.im3,Russian,Slavic,0.00034380786710591925,7
th,AN19.MIX.im4,Mandarin,Sino-Tibetan,1.8290227626440395e-08,7
th,AN19.MIX.im5,Turkish,Turkic,6.936645600010971e-05,6
th,AN19.MIX.im6,Hindi,Indo-Aryan,1.283277932397686e-07,6
th,AN19.SPA.sf1,Spanish,Romance,7.807124551999548e-15,5
th,AN19.SPA.sf2,Spanish,Romance,4.6641504419095393e-07,5
th,AN19.SPA.sf3,Spanish,Romance,0.000706487062456676,6
th,AN19.SPA.sf4,Spanish,Romance,7.509204582662683e-05,7
th,AN19.SPA.sf5,Spanish,Romance,2.394010665530164e-06,4
th,AN19.SPA.sf6,Spanish,Romance,1.9276308773526813e-06,6
th,AN19.SPA.sm2,Spanish,Romance,1.1624146535914132e-08,7
th,AN19.SPA.sm3,Spanish,Romance,2.294215108224168e-08,5
th,AN19.SPA.sm4,Spanish,Romance,5.102557010199837e-12,5
th,AN19.SPA.sm5,Spanish,Romance,2.3239866664023712e-08,6
th,AN19.SPA.sm6,Spanish,Romance,0.00015883273805611376,5
th,AN19.SPA.sm7,Spanish,Romance,4.1266246107241094e-05,5
uh,AN19.KOR.kf1,Korean,Koreanic,3.792212032754725e-08,2
uh,AN19.KOR.kf2,Korean,Koreanic,1.042101908341063e-10,2
uh,AN19.KOR.kf3,Korean,Koreanic,5.40765571998859e-07,2
uh,AN19.KOR.kf4,Korean,Koreanic,4.240975010481032e-06,2
uh,AN19.KOR.kf5,Korean,Koreanic,1.8145520147527452e-08,1
uh,AN19.KOR.kf6,Korean,Koreanic,2.6330855569719732e-06,2
uh,AN19.KOR.km1,Korean,Koreanic,0.0001594871553356,1
uh,AN19.KOR.km2,Korean,Koreanic,2.566595590282197e-10,2
uh,AN19.KOR.km3,Korean,Koreanic,2.1881768690031047e-06,2
uh,AN19.KOR.km6,Korean,Koreanic,1.4139952078660793e-07,2
uh,AN19.KOR.km7,Korean,Koreanic,5.146938029963948e-06,2
uh,AN19.KOR.km8,Korean,Koreanic,2.1203175626175267e-11,1
uh,AN19.MIX.if1,Albanian,Albanian,1.0130997779954075e-06,2
uh,AN19.MIX.if2,Dutch,Germanic,6.102521362353494e-08,2
uh,AN19.MIX.if3,French,Romance,0.00042545212281752985,2
uh,AN19.MIX.if4,German,Germanic,2.5314631310129035e-07,2
uh,AN19.MIX.if5,Japanese,Japonic,1.2539204839192126e-09,2
uh,AN19.MIX.if6,Somali,Afro-Asiatic,0.00021755743984520437,2
uh,AN19.MIX.im1,Romanian,Romance,7.39197022491995e-09,2
uh,AN19.MIX.im2,Bengali,Indo-Aryan,2.8058057261146193e-06,2
uh,AN19.MIX.im3,Russian,Slavic,1.689484940262686e-08,2
uh,AN19.MIX.im4,Mandarin,Sino-Tibetan,1.0067464095185409e-07,1
uh,AN19.MIX.im5,Turkish,Turkic,9.717651928367943e-07,1
uh,AN19.MIX.im6,Hindi,Indo-Aryan,1.463850869437566e-09,2
uh,AN19.SPA.sf1,Spanish,Romance,9.96474455897418e-06,1
uh,AN19.SPA.sf2,Spanish,Romance,1.5200144685273611e-07,2
uh,AN19.SPA.sf3,Spanish,Romance,1.2197288160932344e-07,1
uh,AN19.SPA.sf4,Spanish,Romance,1.1587455272804627e-06,2
uh,AN19.SPA.sf5,Spanish,Romance,1.3673869426917793e-07,2
uh,AN19.SPA.sf6,Spanish,Romance,2.6256901268184152e-05,2
uh,AN19.SPA.sm2,Spanish,Romance,2.3712453995975382e-08,1
uh,AN19.SPA.sm3,Spanish,Romance,1.4626456287298602e-06,2
uh,AN19.SPA.sm4,Spanish,Romance,4.665602135657618e-06,2
uh,AN19.SPA.sm5,Spanish,Romance,1.0575022287026456e-12,2
uh,AN19.SPA.sm6,Spanish,Romance,3.6843355448310954e-06,2
uh,AN19.SPA.sm7,Spanish,Romance,0.0001918552982571658,2
uw,AN19.KOR.kf1,Korean,Koreanic,6.0719000708456744e-05,3
uw,AN19.KOR.kf2,Korean,Koreanic,1.4396641214911322e-13,2
uw,AN19.KOR.kf3,Korean,Koreanic,5.426654519480406e-13,3
uw,AN19.KOR.kf4,Korean,Koreanic,0.006441783236270194,3
uw,AN19.KOR.kf5,Korean,Koreanic,2.7530650995644424e-05,3
uw,AN19.KOR.kf6,Korean,Koreanic,7.493809365224136e-09,2
uw,AN19.KOR.km1,Korean,Koreanic,0.00012456385002696324,3
uw,AN19.KOR.km2,Korean,Koreanic,0.00034121089985967196,2
uw,AN19.KOR.km3,Korean,Koreanic,0.005562536678762599,3
uw,AN19.KOR.km6,Korean,Koreanic,0.00031733489729291196,3
uw,AN19.KOR.km7,Korean,Koreanic,2.7968531534679277e-06,3
uw,AN19.KOR.km8,Korean,Koreanic,0.0014273623062157,3
uw,AN19.MIX.if1,Albanian,Albanian,7.079409241560093e-05,3
uw,AN19.MIX.if2,Dutch,Germanic,0.00013464099393867407,3
uw,AN19.MIX.if3,French,Romance,3.994200399875934e-05,3
uw,AN19.MIX.if4,German,Germanic,0.007061045298243167,3
uw,AN19.MIX.if5,Japanese,Japonic,4.787214781364182e-06,3
uw,AN19.MIX.if6,Somali,Afro-Asiatic,5.104245937830475e-05,3
uw,AN19.MIX.im1,Romanian,Romance,0.008413040371899248,3
uw,AN19.MIX.im2,Bengali,Indo-Aryan,0.0008110442461972334,3
uw,AN19.MIX.im3,Russian,Slavic,3.603787678411287e-05,3
uw,AN19.MIX.im4,Mandarin,Sino-Tibetan,1.3977295203481597e-07,3
uw,AN19.MIX.im5,Turkish,Turkic,3.4746902386124674e-06,3
uw,AN19.MIX.im6,Hindi,Indo-Aryan,6.908088694304324e-05,3
uw,AN19.SPA.sf1,Spanish,Romance,0.0003572992165936306,3
uw,AN19.SPA.sf2,Spanish,Romance,1.1960051832126016e-06,3
uw,AN19.SPA.sf3,Spanish,Romance,3.505733719588198e-05,3
uw,AN19.SPA.sf4,Spanish,Romance,0.0004861717819125959,3
uw,AN19.SPA.sf5,Spanish,Romance,0.0002802364037438597,3
uw,AN19.SPA.sf6,Spanish,Romance,3.266358584060514e-05,3
uw,AN19.SPA.sm2,Spanish,Romance,4.479523581493698e-06,3
uw,AN19.SPA.sm3,Spanish,Romance,0.0036792130342684116,2
uw,AN19.SPA.sm4,Spanish,Romance,0.00015110321110486217,2
uw,AN19.SPA.sm5,Spanish,Romance,0.0007778450903887041,2
uw,AN19.SPA.sm6,Spanish,Romance,2.8477823734544515e-05,3
uw,AN19.SPA.sm7,Spanish,Romance,4.010843271806164e-06,3
v,AN19.KOR.kf1,Korean,Koreanic,3.071978924485885e-05,3
v,AN19.KOR.kf2,Korean,Koreanic,2.11978126623585e-06,3
