dataset_id,feature_key,scope,fold,model_id,term,estimate,std_error,z_value,p_value,conf_low,conf_high,source_file,model_variant,layer,measure,fit_ok,singular,convergence,formula,n_rows,sample_stratum
X21,tr_8::mean_dissimilarity_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.138145357276306,0.0790537940145469,-1.74748548122669,0.0805531611971224,-0.293090793544818,0.0168000789922059,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::mean_dissimilarity_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.148518362620844,0.0732017041390444,-2.02889214626394,0.0424692768833018,-0.291993702733371,-0.005043022508317,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,mean_dissimilarity_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::mean_dissimilarity_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0950336385207836,0.0752788626124857,-1.26242128564017,0.206797233910251,-0.242580209241256,0.0525129321996884,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,mean_dissimilarity_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::mean_dissimilarity_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.138811022790804,0.0765541497518598,-1.81323969034652,0.0697948606370174,-0.288857156304449,0.0112351107228417,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,mean_dissimilarity_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::mean_dissimilarity_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.175786301596983,0.0728525898360843,-2.41290394744368,0.0158259896519334,-0.318577377675709,-0.0329952255182582,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::mean_dissimilarity_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.12532718171097,0.0750696691828828,-1.66947827365073,0.0950226326323458,-0.272463733309421,0.0218093698874798,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::mean_dissimilarity_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.156804635112644,0.0762964411160191,-2.05520248151813,0.0398594515560385,-0.306345659700042,-0.0072636105252467,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::order_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0552646586686028,0.0768069899455306,-0.719526422110734,0.471816628364964,-0.205806358961843,0.0952770416246372,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::order_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0618517624307071,0.0772599289344019,-0.800567167013871,0.423382264737301,-0.213281223142135,0.0895776982807206,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::order_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0298136452577383,0.0800631128102486,-0.372376793897551,0.709612329388027,-0.186737346365826,0.127110055850349,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::order_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.150318324322015,0.0731535867307166,-2.05483190968266,0.0398952429739859,-0.293699354314219,-0.0069372943298101,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::order_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,-0.150862558205967,0.0755271084499354,-1.99746238538934,0.0457749766582821,-0.29889569076784,-0.0028294256440936,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::order_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0629240246272483,0.0780167141932133,-0.806545434243911,0.419928421749125,-0.215836784445946,0.0899887351914497,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::order_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.014996169038672,0.0771665453391129,-0.194335109505946,0.845913496222478,-0.166242597903333,0.136250259825989,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::order_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0407668367961841,0.0796021127701046,-0.512132597710328,0.608558211805855,-0.196786977825589,0.115253304233221,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::order_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.0225333898515454,0.0820243241774452,0.27471594648922,0.783534478843103,-0.138234285536247,0.183301065239338,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,order_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::overall,revised_training_two_folds,0.0,M_predictor,variability_z,0.115123816625485,0.0749605895826372,1.53579123732173,0.124589589539282,-0.0317989389564841,0.262046572207454,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::overall,revised_training_two_folds,1.0,M_predictor,variability_z,0.138197323363091,0.0747650848388959,1.84842060516455,0.0645415201664,-0.0083422429211451,0.284736889647327,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::overall,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0478445850402836,0.0773645926431254,-0.618430000155052,0.536291927282367,-0.199479186620809,0.103790016540242,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,overall,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::overall_order_sensitive,revised_training_two_folds,0.0,M_predictor,variability_z,-0.170748874446398,0.0730129362158116,-2.33861125570541,0.0193555617465935,-0.313854229429389,-0.0276435194634077,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::overall_order_sensitive,revised_training_two_folds,1.0,M_predictor,variability_z,-0.156203511563909,0.0752807863494421,-2.07494527008307,0.0379916074217488,-0.303753852808815,-0.0086531703190023,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::overall_order_sensitive,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0640264286121713,0.0781859606528032,-0.818899302094535,0.412843868147648,-0.217270911491666,0.089218054267323,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,overall_order_sensitive,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::within_token_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.150721853222798,0.0758976916874442,1.98585556255767,0.0470493641520195,0.0019623775154073,0.299481328930189,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::within_token_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.130279505581711,0.0760812724856774,1.71237285241564,0.0868279786992914,-0.0188397884902164,0.279398799653639,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::within_token_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0404419436504321,0.0782793000946823,-0.516636500345759,0.605409930877349,-0.193869371836009,0.112985484535145,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::within_token_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,0.117671678432768,0.0743746968234009,1.58214666356454,0.113616093042976,-0.028102727341098,0.263446084206634,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::within_token_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.15444022093354,0.0743253662080343,2.07789384449539,0.0377191376058873,0.0087625031657927,0.300117938701287,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::within_token_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0340555348687985,0.0770782796561934,-0.441830500378352,0.658611865742669,-0.185128962994938,0.117017893257341,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::within_token_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.0587100814772543,0.0857515007005984,0.684653691160936,0.493562477724794,-0.109362859895919,0.226783022850427,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::within_token_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0960403301525999,0.0874716157826748,1.09795994155652,0.272221981700117,-0.0754040367814427,0.267484697086643,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::within_token_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0686462037747017,0.0867316269337957,-0.79147833612185,0.428664913127797,-0.238640192564941,0.101347785015538,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_token_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::within_type_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0531926522504864,0.0829486131489424,-0.641272352015985,0.521345749054797,-0.215771934022414,0.109386629521441,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::within_type_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0033467914113276,0.0833944051432364,-0.0401320856666492,0.967987821736282,-0.166799825492071,0.160106242669416,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::within_type_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,-0.0104348642470009,0.0866616018510389,-0.120409316515257,0.904158911586762,-0.180291603875037,0.159421875381035,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::within_type_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.118689897023729,0.0736390348157786,-1.61177963997836,0.107009900186018,-0.263022405262656,0.0256426112151967,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::within_type_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,-0.0634636683274796,0.0758884174314436,-0.836276081060878,0.402999606002789,-0.212204966493109,0.0852776298381498,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::within_type_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,-0.116430045131948,0.0767987422209643,-1.5160410413618,0.129508975010918,-0.266955579885038,0.0340954896211425,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
X21,tr_8::within_type_word,revised_training_two_folds,0.0,M_predictor,variability_z,-0.178247419011047,0.0731236849788968,-2.43761537814305,0.0147844953023233,-0.321569841569684,-0.0349249964524089,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10969,all_exposure_participants
X21,tr_8::within_type_word,revised_training_two_folds,1.0,M_predictor,variability_z,-0.124010762684119,0.0749913296319315,-1.65366800792547,0.0981949862981801,-0.270993768762704,0.022972243394467,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",10974,all_exposure_participants
X21,tr_8::within_type_word,revised_training_two_folds,2.0,M_predictor,variability_z,-0.159155998444685,0.0766692699420791,-2.07587731779528,0.0379052990367608,-0.30942776753116,-0.0088842293582102,cross_talker_generalization/artifacts/models/X21-HVE-ft-revised-selection/coefficients.csv,ft,tr_8,within_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",11011,all_exposure_participants
B23,cnn_2::between_type_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.0540635597111214,0.0627581216256941,0.861459175492388,0.388985196480988,-0.068942358675239,0.177069478097482,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.097997229089528,0.0689652080511022,1.42096619235765,0.155326588069779,-0.0371745786906324,0.233169036869688,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0702689700179701,0.0724283731467946,0.970185673997565,0.33195395027233,-0.0716906413497474,0.212228581385688,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,0.0794263935956448,0.0626018694296094,1.26875434103375,0.204528694482337,-0.0432732704863896,0.202126057677679,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0591148651291651,0.0693494255861988,0.852420400450001,0.393980801371571,-0.0768100090197845,0.195039739278115,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.126988412496171,0.071752852407091,1.76980298672588,0.076759966175129,-0.0136471782217272,0.26762400321407,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.0426420487496511,0.062899083905325,0.677943876159396,0.497807279004691,-0.0806401557047859,0.165924253204088,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0897610376508115,0.0690419730255439,1.30009375047266,0.193568839356221,-0.0455612294792546,0.225083304780878,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::between_type_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.118165494524928,0.0718640301142815,1.64429262228984,0.100115772551527,-0.0226880044990638,0.25901899354892,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,between_type_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::mean_dissimilarity_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,0.0874500419056926,0.0624479600543386,1.40036667057817,0.161403545335032,-0.0349479598008109,0.209848043612196,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::mean_dissimilarity_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0664473603727377,0.0692835587725386,0.959063904192447,0.337526553042988,-0.069348414821438,0.202243135566913,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::mean_dissimilarity_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.104907025964949,0.0720553902072916,1.45592197423606,0.145414190323316,-0.0363215388413422,0.246135590771241,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,mean_dissimilarity_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::mean_dissimilarity_word,revised_training_two_folds,0.0,M_predictor,variability_z,0.0641900819478927,0.0627325511031054,1.02323404387607,0.306197200134611,-0.0587657182141938,0.187145882109979,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::mean_dissimilarity_word,revised_training_two_folds,1.0,M_predictor,variability_z,0.0575433711905741,0.0693647006764444,0.829577157104569,0.406777896312628,-0.0784114421352569,0.193498184516405,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::mean_dissimilarity_word,revised_training_two_folds,2.0,M_predictor,variability_z,0.104991073955475,0.0720605837288363,1.45698339539625,0.145120963780263,-0.0362476701530436,0.246229818063995,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,mean_dissimilarity_word,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::order_phoneme,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0534245931683987,0.0628115364066956,-0.850553834927428,0.395017243248373,-0.176535204525522,0.0696860181887246,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::order_phoneme,revised_training_two_folds,1.0,M_predictor,variability_z,0.0427145543290977,0.069489571403932,0.614690139341984,0.538759373069442,-0.093485005622609,0.178914114280804,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::order_phoneme,revised_training_two_folds,2.0,M_predictor,variability_z,0.0452785908580935,0.0726207798450968,0.623493591705771,0.532960212106859,-0.0970581376382962,0.187615319354483,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,order_phoneme,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::order_sentence,revised_training_two_folds,0.0,M_predictor,variability_z,-0.0230695329703989,0.0629632099056277,-0.366397027803644,0.714068837247836,-0.146477424385429,0.100338358444631,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::order_sentence,revised_training_two_folds,1.0,M_predictor,variability_z,0.0685390555482744,0.0693012732214825,0.989001390049905,0.322662461566533,-0.0672914399658313,0.20436955106238,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
B23,cnn_2::order_sentence,revised_training_two_folds,2.0,M_predictor,variability_z,0.0564687206197493,0.0725472370447625,0.778371760524905,0.436349881735405,-0.0857238639879851,0.198661305227484,cross_talker_generalization/artifacts/models/B23-HVE-base-selection/coefficients.csv,base,cnn_2,order_sentence,True,False,ok,"cbind(response_correct, response_incorrect) ~ variability_z + test_talker_id + (1 | participant_id) + (1 | analysis_item_id)",6720,order_independent_168_participants
