dataset_id,fold,SubjectID,Keyword,TestTalker,ceiling_z,numCorrect,numIncorrect
AN19,2,AN19.115,lice,AN19.KOR.kf2,0.27069434293966566,1,0
AN19,2,AN19.115,mace,AN19.KOR.kf6,-0.15115789529064752,1,0
AN19,2,AN19.115,main,AN19.KOR.km2,0.7031255372009986,1,0
AN19,2,AN19.115,moan,AN19.KOR.km2,0.47329862106900167,1,0
AN19,2,AN19.115,mum,AN19.KOR.km2,0.06193811501698932,1,0
AN19,2,AN19.115,noise,AN19.KOR.km6,0.3474086287545242,1,0
AN19,2,AN19.115,page,AN19.KOR.kf4,0.7031255372009986,1,0
AN19,2,AN19.115,pull,AN19.KOR.kf6,0.09370845698201614,1,0
AN19,2,AN19.115,real,AN19.KOR.km7,0.09370845698201614,1,0
AN19,2,AN19.115,rim,AN19.KOR.km2,0.7031255372009986,1,0
AN19,2,AN19.115,roof,AN19.KOR.kf6,0.27069434293966566,1,0
AN19,2,AN19.115,soil,AN19.KOR.km2,0.47329862106900167,1,0
AN19,2,AN19.115,suck,AN19.KOR.km7,-0.15115789529064752,1,0
AN19,2,AN19.115,theme,AN19.KOR.km2,0.0044619003023491305,1,0
AN19,2,AN19.115,vote,AN19.KOR.kf4,0.3474086287545242,1,0
AN19,2,AN19.115,wash,AN19.KOR.km6,0.7031255372009986,1,0
AN19,2,AN19.115,wave,AN19.KOR.km6,0.03239800585948781,1,0
AN19,2,AN19.115,weed,AN19.KOR.km6,0.12859286618447763,1,0
AN19,2,AN19.117,gut,AN19.KOR.kf3,-0.8766258625622009,0,1
AN19,2,AN19.117,leg,AN19.KOR.km1,-0.06025251298116758,1,0
AN19,2,AN19.117,mace,AN19.KOR.kf5,-0.08675016268060112,0,1
AN19,2,AN19.117,mote,AN19.KOR.kf1,-0.005959137047941337,1,0
AN19,2,AN19.117,dog,AN19.KOR.kf1,-0.1675411883132609,0,1
AN19,2,AN19.117,fig,AN19.KOR.km8,-0.8766258625622009,0,1
AN19,2,AN19.117,hid,AN19.KOR.kf5,-0.8766258625622009,0,1
AN19,2,AN19.117,hoot,AN19.KOR.kf3,-0.3797869356908216,0,1
AN19,2,AN19.117,hum,AN19.KOR.km8,-0.06025251298116758,0,1
AN19,2,AN19.117,league,AN19.KOR.kf1,-0.22614458393171355,0,1
AN19,2,AN19.117,lose,AN19.KOR.km1,0.15993293390260468,0,1
AN19,2,AN19.117,teat,AN19.KOR.kf3,-0.8766258625622009,0,1
AN19,2,AN19.117,wick,AN19.KOR.kf1,-0.033436245077658314,0,1
AN19,2,AN19.117,beak,AN19.KOR.km8,0.34039155356522216,1,0
AN19,2,AN19.117,bun,AN19.KOR.kf1,0.15993293390260468,1,0
AN19,2,AN19.117,chain,AN19.KOR.kf5,0.7031255372009986,1,0
AN19,2,AN19.117,curve,AN19.KOR.km3,0.7031255372009986,1,0
AN19,2,AN19.117,dirt,AN19.KOR.km8,0.34039155356522216,1,0
AN19,2,AN19.117,hag,AN19.KOR.km8,0.34039155356522216,1,0
AN19,2,AN19.117,hash,AN19.KOR.kf5,0.2633785804955691,1,0
AN19,2,AN19.117,hung,AN19.KOR.kf1,0.08489142323208844,1,0
AN19,2,AN19.117,hurl,AN19.KOR.kf3,0.46655679729461325,1,0
AN19,2,AN19.117,join,AN19.KOR.kf3,0.34039155356522216,1,0
AN19,2,AN19.117,judge,AN19.KOR.kf1,0.7031255372009986,1,0
AN19,2,AN19.117,lice,AN19.KOR.kf1,-0.08675016268060112,1,0
AN19,2,AN19.117,main,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.117,mid,AN19.KOR.kf5,0.08489142323208844,1,0
AN19,2,AN19.117,moan,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.117,mum,AN19.KOR.km1,-0.033436245077658314,1,0
AN19,2,AN19.117,noise,AN19.KOR.km3,0.7031255372009986,1,0
AN19,2,AN19.117,page,AN19.KOR.kf3,0.2062866103296194,1,0
AN19,2,AN19.117,path,AN19.KOR.km3,0.46655679729461325,1,0
AN19,2,AN19.117,pull,AN19.KOR.kf5,0.08489142323208844,1,0
AN19,2,AN19.117,real,AN19.KOR.km8,0.7031255372009986,1,0
AN19,2,AN19.117,rim,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.117,roof,AN19.KOR.kf5,0.46655679729461325,1,0
AN19,2,AN19.117,route,AN19.KOR.km3,-0.08675016268060112,1,0
AN19,2,AN19.117,shop,AN19.KOR.kf5,0.34039155356522216,1,0
AN19,2,AN19.117,soil,AN19.KOR.km1,0.7031255372009986,1,0
AN19,2,AN19.117,suck,AN19.KOR.km8,0.2633785804955691,1,0
AN19,2,AN19.117,theme,AN19.KOR.km1,0.46655679729461325,1,0
AN19,2,AN19.117,thick,AN19.KOR.kf3,-0.005959137047941337,1,0
AN19,2,AN19.117,vice,AN19.KOR.km8,-0.11324781238003467,1,0
AN19,2,AN19.117,vote,AN19.KOR.kf3,0.022572790498754842,1,0
AN19,2,AN19.117,wail,AN19.KOR.km3,0.052644258570511325,1,0
AN19,2,AN19.117,wash,AN19.KOR.km3,0.46655679729461325,1,0
AN19,2,AN19.117,wave,AN19.KOR.km3,0.46655679729461325,1,0
AN19,2,AN19.117,weed,AN19.KOR.km3,0.2633785804955691,1,0
AN19,2,AN19.123,rim,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.123,mid,AN19.KOR.kf5,0.08489142323208844,1,0
AN19,2,AN19.123,bun,AN19.KOR.kf1,0.15993293390260468,1,0
AN19,2,AN19.123,hid,AN19.KOR.kf5,-0.8766258625622009,0,1
AN19,2,AN19.123,moan,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.123,hag,AN19.KOR.km8,0.34039155356522216,1,0
AN19,2,AN19.123,main,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.123,mum,AN19.KOR.km1,-0.033436245077658314,0,1
AN19,2,AN19.123,weed,AN19.KOR.km3,0.2633785804955691,1,0
AN19,2,AN19.123,fig,AN19.KOR.km8,-0.8766258625622009,0,1
AN19,2,AN19.123,hoot,AN19.KOR.kf3,-0.3797869356908216,0,1
AN19,2,AN19.123,suck,AN19.KOR.km8,0.2633785804955691,0,1
AN19,2,AN19.123,wave,AN19.KOR.km3,0.46655679729461325,1,0
AN19,2,AN19.123,wail,AN19.KOR.km3,0.052644258570511325,0,1
AN19,2,AN19.123,hung,AN19.KOR.kf1,0.08489142323208844,0,1
AN19,2,AN19.123,join,AN19.KOR.kf3,0.34039155356522216,0,1
AN19,2,AN19.123,leg,AN19.KOR.km1,-0.06025251298116758,0,1
AN19,2,AN19.123,hurl,AN19.KOR.kf3,0.46655679729461325,0,1
AN19,2,AN19.123,gut,AN19.KOR.kf3,-0.8766258625622009,0,1
AN19,2,AN19.123,page,AN19.KOR.kf3,0.2062866103296194,0,1
AN19,2,AN19.123,thick,AN19.KOR.kf3,-0.005959137047941337,0,1
AN19,2,AN19.123,vice,AN19.KOR.km8,-0.11324781238003467,0,1
AN19,2,AN19.123,wick,AN19.KOR.kf1,-0.033436245077658314,1,0
AN19,2,AN19.123,chain,AN19.KOR.kf5,0.7031255372009986,1,0
AN19,2,AN19.123,curve,AN19.KOR.km3,0.7031255372009986,1,0
AN19,2,AN19.123,dirt,AN19.KOR.km8,0.34039155356522216,1,0
AN19,2,AN19.123,dog,AN19.KOR.kf1,-0.1675411883132609,1,0
AN19,2,AN19.123,hash,AN19.KOR.kf5,0.2633785804955691,0,1
AN19,2,AN19.123,judge,AN19.KOR.kf1,0.7031255372009986,1,0
AN19,2,AN19.123,league,AN19.KOR.kf1,-0.22614458393171355,1,0
AN19,2,AN19.123,lose,AN19.KOR.km1,0.15993293390260468,1,0
AN19,2,AN19.123,lice,AN19.KOR.kf1,-0.08675016268060112,0,1
AN19,2,AN19.123,teat,AN19.KOR.kf3,-0.8766258625622009,0,1
AN19,2,AN19.123,mote,AN19.KOR.kf1,-0.005959137047941337,0,1
AN19,2,AN19.123,noise,AN19.KOR.km3,0.7031255372009986,1,0
AN19,2,AN19.123,path,AN19.KOR.km3,0.46655679729461325,1,0
AN19,2,AN19.123,pull,AN19.KOR.kf5,0.08489142323208844,1,0
AN19,2,AN19.123,real,AN19.KOR.km8,0.7031255372009986,1,0
AN19,2,AN19.123,hum,AN19.KOR.km8,-0.06025251298116758,0,1
AN19,2,AN19.123,roof,AN19.KOR.kf5,0.46655679729461325,1,0
AN19,2,AN19.123,shop,AN19.KOR.kf5,0.34039155356522216,1,0
AN19,2,AN19.123,soil,AN19.KOR.km1,0.7031255372009986,1,0
AN19,2,AN19.123,theme,AN19.KOR.km1,0.46655679729461325,1,0
AN19,2,AN19.123,vote,AN19.KOR.kf3,0.022572790498754842,1,0
AN19,2,AN19.123,wash,AN19.KOR.km3,0.46655679729461325,1,0
AN19,2,AN19.123,route,AN19.KOR.km3,-0.08675016268060112,0,1
AN19,2,AN19.123,beak,AN19.KOR.km8,0.34039155356522216,0,1
AN19,2,AN19.123,mace,AN19.KOR.kf5,-0.08675016268060112,0,1
AN19,2,AN19.129,fig,AN19.KOR.km7,0.27069434293966566,1,0
AN19,2,AN19.129,hag,AN19.KOR.km7,-0.2354384403781916,0,1
AN19,2,AN19.129,mid,AN19.KOR.kf6,-0.5209089541157265,0,1
AN19,2,AN19.129,teat,AN19.KOR.kf4,-0.3020931915456799,0,1
AN19,2,AN19.129,wail,AN19.KOR.km6,0.27069434293966566,1,0
AN19,2,AN19.129,beak,AN19.KOR.km7,0.09370845698201614,0,1
AN19,2,AN19.129,bun,AN19.KOR.kf2,-0.0740114119448586,0,1
AN19,2,AN19.129,gut,AN19.KOR.kf4,-0.5209089541157265,0,1
AN19,2,AN19.129,hash,AN19.KOR.kf6,-0.44419466830086796,0,1
AN19,2,AN19.129,hoot,AN19.KOR.kf4,-0.8766258625622009,0,1
AN19,2,AN19.129,league,AN19.KOR.kf2,-0.8766258625622009,0,1
AN19,2,AN19.129,mote,AN19.KOR.kf2,-0.3414297927833924,0,1
AN19,2,AN19.129,path,AN19.KOR.km6,-0.3020931915456799,0,1
AN19,2,AN19.129,real,AN19.KOR.km7,0.09370845698201614,0,1
AN19,2,AN19.129,rim,AN19.KOR.km2,0.7031255372009986,0,1
AN19,2,AN19.129,suck,AN19.KOR.km7,-0.15115789529064752,0,1
AN19,2,AN19.129,thick,AN19.KOR.kf4,-0.8766258625622009,0,1
AN19,2,AN19.129,vice,AN19.KOR.km7,0.0044619003023491305,0,1
AN19,2,AN19.129,vote,AN19.KOR.kf4,0.3474086287545242,0,1
AN19,2,AN19.129,wave,AN19.KOR.km6,0.03239800585948781,0,1
AN19,2,AN19.129,weed,AN19.KOR.km6,0.12859286618447763,0,1
AN19,2,AN19.129,wick,AN19.KOR.kf2,-0.8766258625622009,0,1
AN19,2,AN19.129,chain,AN19.KOR.kf6,0.7031255372009986,1,0
AN19,2,AN19.129,curve,AN19.KOR.km6,0.12859286618447763,1,0
AN19,2,AN19.129,dirt,AN19.KOR.km7,0.7031255372009986,1,0
AN19,2,AN19.129,dog,AN19.KOR.kf2,0.47329862106900167,1,0
AN19,2,AN19.129,hid,AN19.KOR.kf6,-0.3020931915456799,1,0
AN19,2,AN19.129,hum,AN19.KOR.km7,0.27069434293966566,1,0
AN19,2,AN19.129,hung,AN19.KOR.kf2,0.7031255372009986,1,0
AN19,2,AN19.129,hurl,AN19.KOR.kf4,0.12859286618447763,1,0
AN19,2,AN19.129,join,AN19.KOR.kf4,0.3474086287545242,1,0
AN19,2,AN19.129,judge,AN19.KOR.kf2,0.47329862106900167,1,0
AN19,2,AN19.129,leg,AN19.KOR.km2,0.06193811501698932,1,0
AN19,2,AN19.129,lice,AN19.KOR.kf2,0.27069434293966566,1,0
AN19,2,AN19.129,lose,AN19.KOR.km2,0.09370845698201614,1,0
AN19,2,AN19.129,mace,AN19.KOR.kf6,-0.15115789529064752,1,0
AN19,2,AN19.129,main,AN19.KOR.km2,0.7031255372009986,1,0
AN19,2,AN19.129,moan,AN19.KOR.km2,0.47329862106900167,1,0
AN19,2,AN19.129,mum,AN19.KOR.km2,0.06193811501698932,1,0
AN19,2,AN19.129,noise,AN19.KOR.km6,0.3474086287545242,1,0
AN19,2,AN19.129,page,AN19.KOR.kf4,0.7031255372009986,1,0
AN19,2,AN19.129,pull,AN19.KOR.kf6,0.09370845698201614,1,0
AN19,2,AN19.129,roof,AN19.KOR.kf6,0.27069434293966566,1,0
AN19,2,AN19.129,route,AN19.KOR.km6,-0.12510730558803035,1,0
AN19,2,AN19.129,shop,AN19.KOR.kf6,0.12859286618447763,1,0
AN19,2,AN19.129,soil,AN19.KOR.km2,0.47329862106900167,1,0
AN19,2,AN19.129,theme,AN19.KOR.km2,0.0044619003023491305,1,0
AN19,2,AN19.129,wash,AN19.KOR.km6,0.7031255372009986,1,0
AN19,2,AN19.137,curve,AN19.SPA.sm4,0.12859286618447763,1,0
AN19,2,AN19.137,hurl,AN19.SPA.sf4,-0.3020931915456799,0,1
AN19,2,AN19.137,leg,AN19.SPA.sm2,-0.38742794794223867,0,1
AN19,2,AN19.137,mace,AN19.SPA.sf6,-0.12510730558803035,1,0
AN19,2,AN19.137,noise,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.137,page,AN19.SPA.sf4,-0.09948891341634371,0,1
AN19,2,AN19.137,suck,AN19.SPA.sm6,0.2139276225810364,0,1
AN19,2,AN19.137,wail,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.137,wave,AN19.SPA.sm4,-0.6467989464302042,0,1
AN19,2,AN19.137,wick,AN19.SPA.sf2,0.09370845698201614,1,0
AN19,2,AN19.137,bun,AN19.SPA.sf2,-0.8766258625622009,0,1
AN19,2,AN19.137,dog,AN19.SPA.sf2,-0.2354384403781916,0,1
AN19,2,AN19.137,fig,AN19.SPA.sm6,-0.6467989464302042,0,1
AN19,2,AN19.137,gut,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.137,hag,AN19.SPA.sm6,-0.8766258625622009,0,1
AN19,2,AN19.137,hash,AN19.SPA.sf6,0.06193811501698932,0,1
AN19,2,AN19.137,hid,AN19.SPA.sf6,-0.3020931915456799,0,1
AN19,2,AN19.137,hoot,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.137,league,AN19.SPA.sf2,-0.8766258625622009,0,1
AN19,2,AN19.137,lice,AN19.SPA.sf2,-0.1779622256635514,0,1
AN19,2,AN19.137,lose,AN19.SPA.sm2,-0.38742794794223867,0,1
AN19,2,AN19.137,mid,AN19.SPA.sf6,-0.8766258625622009,0,1
AN19,2,AN19.137,moan,AN19.SPA.sm2,-0.022342430070554756,0,1
AN19,2,AN19.137,mote,AN19.SPA.sf2,0.1679294674221901,0,1
AN19,2,AN19.137,pull,AN19.SPA.sf6,-0.38742794794223867,0,1
AN19,2,AN19.137,teat,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.137,theme,AN19.SPA.sm2,-0.3414297927833924,0,1
AN19,2,AN19.137,thick,AN19.SPA.sf4,-0.5209089541157265,0,1
AN19,2,AN19.137,vice,AN19.SPA.sm6,-0.3020931915456799,0,1
AN19,2,AN19.137,vote,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.137,weed,AN19.SPA.sm4,-0.8766258625622009,0,1
AN19,2,AN19.137,beak,AN19.SPA.sm6,-0.15115789529064752,1,0
AN19,2,AN19.137,chain,AN19.SPA.sf6,0.7031255372009986,1,0
AN19,2,AN19.137,dirt,AN19.SPA.sm6,0.3474086287545242,1,0
AN19,2,AN19.137,hum,AN19.SPA.sm6,0.7031255372009986,1,0
AN19,2,AN19.137,hung,AN19.SPA.sf2,-0.0483930197731719,1,0
AN19,2,AN19.137,join,AN19.SPA.sf4,0.7031255372009986,1,0
AN19,2,AN19.137,judge,AN19.SPA.sf2,-0.26720878234321843,1,0
AN19,2,AN19.137,main,AN19.SPA.sm2,0.27069434293966566,1,0
AN19,2,AN19.137,mum,AN19.SPA.sm2,-0.2058983312206901,1,0
AN19,2,AN19.137,path,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.137,real,AN19.SPA.sm6,0.7031255372009986,1,0
AN19,2,AN19.137,rim,AN19.SPA.sm2,0.2139276225810364,1,0
AN19,2,AN19.137,roof,AN19.SPA.sf6,0.47329862106900167,1,0
AN19,2,AN19.137,route,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.137,shop,AN19.SPA.sf6,0.7031255372009986,1,0
AN19,2,AN19.137,soil,AN19.SPA.sm2,0.7031255372009986,1,0
AN19,2,AN19.137,wash,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.138,bun,AN19.SPA.sf2,-0.8766258625622009,1,0
AN19,2,AN19.138,fig,AN19.SPA.sm6,-0.6467989464302042,0,1
AN19,2,AN19.138,judge,AN19.SPA.sf2,-0.26720878234321843,0,1
AN19,2,AN19.138,mace,AN19.SPA.sf6,-0.12510730558803035,1,0
AN19,2,AN19.138,real,AN19.SPA.sm6,0.7031255372009986,1,0
AN19,2,AN19.138,route,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.138,suck,AN19.SPA.sm6,0.2139276225810364,1,0
AN19,2,AN19.138,teat,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.138,theme,AN19.SPA.sm2,-0.3414297927833924,0,1
AN19,2,AN19.138,vice,AN19.SPA.sm6,-0.3020931915456799,0,1
AN19,2,AN19.138,vote,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.138,wail,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.138,wash,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.138,beak,AN19.SPA.sm6,-0.15115789529064752,0,1
AN19,2,AN19.138,curve,AN19.SPA.sm4,0.12859286618447763,0,1
AN19,2,AN19.138,dog,AN19.SPA.sf2,-0.2354384403781916,0,1
AN19,2,AN19.138,gut,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.138,hag,AN19.SPA.sm6,-0.8766258625622009,0,1
AN19,2,AN19.138,hash,AN19.SPA.sf6,0.06193811501698932,0,1
AN19,2,AN19.138,hid,AN19.SPA.sf6,-0.3020931915456799,0,1
AN19,2,AN19.138,hoot,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.138,hung,AN19.SPA.sf2,-0.0483930197731719,0,1
AN19,2,AN19.138,hurl,AN19.SPA.sf4,-0.3020931915456799,0,1
AN19,2,AN19.138,league,AN19.SPA.sf2,-0.8766258625622009,0,1
AN19,2,AN19.138,leg,AN19.SPA.sm2,-0.38742794794223867,0,1
AN19,2,AN19.138,lice,AN19.SPA.sf2,-0.1779622256635514,0,1
AN19,2,AN19.138,lose,AN19.SPA.sm2,-0.38742794794223867,0,1
AN19,2,AN19.138,main,AN19.SPA.sm2,0.27069434293966566,0,1
AN19,2,AN19.138,mid,AN19.SPA.sf6,-0.8766258625622009,0,1
AN19,2,AN19.138,moan,AN19.SPA.sm2,-0.022342430070554756,0,1
AN19,2,AN19.138,mote,AN19.SPA.sf2,0.1679294674221901,0,1
AN19,2,AN19.138,page,AN19.SPA.sf4,-0.09948891341634371,0,1
AN19,2,AN19.138,pull,AN19.SPA.sf6,-0.38742794794223867,0,1
AN19,2,AN19.138,thick,AN19.SPA.sf4,-0.5209089541157265,0,1
AN19,2,AN19.138,wave,AN19.SPA.sm4,-0.6467989464302042,0,1
AN19,2,AN19.138,weed,AN19.SPA.sm4,-0.8766258625622009,0,1
AN19,2,AN19.138,wick,AN19.SPA.sf2,0.09370845698201614,0,1
AN19,2,AN19.138,chain,AN19.SPA.sf6,0.7031255372009986,1,0
AN19,2,AN19.138,dirt,AN19.SPA.sm6,0.3474086287545242,1,0
AN19,2,AN19.138,hum,AN19.SPA.sm6,0.7031255372009986,1,0
AN19,2,AN19.138,join,AN19.SPA.sf4,0.7031255372009986,1,0
AN19,2,AN19.138,mum,AN19.SPA.sm2,-0.2058983312206901,1,0
AN19,2,AN19.138,noise,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.138,path,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.138,rim,AN19.SPA.sm2,0.2139276225810364,1,0
AN19,2,AN19.138,roof,AN19.SPA.sf6,0.47329862106900167,1,0
AN19,2,AN19.138,shop,AN19.SPA.sf6,0.7031255372009986,1,0
AN19,2,AN19.138,soil,AN19.SPA.sm2,0.7031255372009986,1,0
AN19,2,AN19.144,beak,AN19.SPA.sm6,-0.15115789529064752,1,0
AN19,2,AN19.144,mote,AN19.SPA.sf2,0.1679294674221901,1,0
AN19,2,AN19.144,noise,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.144,route,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.144,wail,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.144,wave,AN19.SPA.sm4,-0.6467989464302042,0,1
AN19,2,AN19.144,bun,AN19.SPA.sf2,-0.8766258625622009,0,1
AN19,2,AN19.144,dog,AN19.SPA.sf2,-0.2354384403781916,0,1
AN19,2,AN19.144,fig,AN19.SPA.sm6,-0.6467989464302042,0,1
AN19,2,AN19.144,gut,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.144,hag,AN19.SPA.sm6,-0.8766258625622009,0,1
AN19,2,AN19.144,hid,AN19.SPA.sf6,-0.3020931915456799,0,1
AN19,2,AN19.144,hoot,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.144,hung,AN19.SPA.sf2,-0.0483930197731719,0,1
AN19,2,AN19.144,hurl,AN19.SPA.sf4,-0.3020931915456799,0,1
AN19,2,AN19.144,league,AN19.SPA.sf2,-0.8766258625622009,0,1
AN19,2,AN19.144,leg,AN19.SPA.sm2,-0.38742794794223867,0,1
AN19,2,AN19.144,lose,AN19.SPA.sm2,-0.38742794794223867,0,1
AN19,2,AN19.144,mid,AN19.SPA.sf6,-0.8766258625622009,0,1
AN19,2,AN19.144,page,AN19.SPA.sf4,-0.09948891341634371,0,1
AN19,2,AN19.144,pull,AN19.SPA.sf6,-0.38742794794223867,0,1
AN19,2,AN19.144,teat,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.144,theme,AN19.SPA.sm2,-0.3414297927833924,0,1
AN19,2,AN19.144,thick,AN19.SPA.sf4,-0.5209089541157265,0,1
AN19,2,AN19.144,vice,AN19.SPA.sm6,-0.3020931915456799,0,1
AN19,2,AN19.144,vote,AN19.SPA.sf4,-0.8766258625622009,0,1
AN19,2,AN19.144,weed,AN19.SPA.sm4,-0.8766258625622009,0,1
AN19,2,AN19.144,wick,AN19.SPA.sf2,0.09370845698201614,0,1
AN19,2,AN19.144,chain,AN19.SPA.sf6,0.7031255372009986,1,0
AN19,2,AN19.144,curve,AN19.SPA.sm4,0.12859286618447763,1,0
AN19,2,AN19.144,dirt,AN19.SPA.sm6,0.3474086287545242,1,0
AN19,2,AN19.144,hash,AN19.SPA.sf6,0.06193811501698932,1,0
AN19,2,AN19.144,hum,AN19.SPA.sm6,0.7031255372009986,1,0
AN19,2,AN19.144,join,AN19.SPA.sf4,0.7031255372009986,1,0
AN19,2,AN19.144,judge,AN19.SPA.sf2,-0.26720878234321843,1,0
AN19,2,AN19.144,lice,AN19.SPA.sf2,-0.1779622256635514,1,0
AN19,2,AN19.144,mace,AN19.SPA.sf6,-0.12510730558803035,1,0
AN19,2,AN19.144,main,AN19.SPA.sm2,0.27069434293966566,1,0
AN19,2,AN19.144,moan,AN19.SPA.sm2,-0.022342430070554756,1,0
AN19,2,AN19.144,mum,AN19.SPA.sm2,-0.2058983312206901,1,0
AN19,2,AN19.144,path,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.144,real,AN19.SPA.sm6,0.7031255372009986,1,0
AN19,2,AN19.144,rim,AN19.SPA.sm2,0.2139276225810364,1,0
AN19,2,AN19.144,roof,AN19.SPA.sf6,0.47329862106900167,1,0
AN19,2,AN19.144,shop,AN19.SPA.sf6,0.7031255372009986,1,0
AN19,2,AN19.144,soil,AN19.SPA.sm2,0.7031255372009986,1,0
AN19,2,AN19.144,suck,AN19.SPA.sm6,0.2139276225810364,1,0
AN19,2,AN19.144,wash,AN19.SPA.sm4,0.7031255372009986,1,0
AN19,2,AN19.148,beak,AN19.KOR.km8,0.34039155356522216,0,1
AN19,2,AN19.148,hoot,AN19.KOR.kf3,-0.3797869356908216,0,1
AN19,2,AN19.148,main,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.148,moan,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.148,wail,AN19.KOR.km3,0.052644258570511325,1,0
AN19,2,AN19.148,wick,AN19.KOR.kf1,-0.033436245077658314,0,1
AN19,2,AN19.148,bun,AN19.KOR.kf1,0.15993293390260468,0,1
AN19,2,AN19.148,dog,AN19.KOR.kf1,-0.1675411883132609,0,1
AN19,2,AN19.148,fig,AN19.KOR.km8,-0.8766258625622009,0,1
AN19,2,AN19.148,gut,AN19.KOR.kf3,-0.8766258625622009,0,1
AN19,2,AN19.148,hid,AN19.KOR.kf5,-0.8766258625622009,0,1
AN19,2,AN19.148,join,AN19.KOR.kf3,0.34039155356522216,0,1
AN19,2,AN19.148,league,AN19.KOR.kf1,-0.22614458393171355,0,1
AN19,2,AN19.148,lice,AN19.KOR.kf1,-0.08675016268060112,0,1
AN19,2,AN19.148,lose,AN19.KOR.km1,0.15993293390260468,0,1
AN19,2,AN19.148,mace,AN19.KOR.kf5,-0.08675016268060112,0,1
AN19,2,AN19.148,mote,AN19.KOR.kf1,-0.005959137047941337,0,1
AN19,2,AN19.148,teat,AN19.KOR.kf3,-0.8766258625622009,0,1
AN19,2,AN19.148,chain,AN19.KOR.kf5,0.7031255372009986,1,0
AN19,2,AN19.148,curve,AN19.KOR.km3,0.7031255372009986,1,0
AN19,2,AN19.148,dirt,AN19.KOR.km8,0.34039155356522216,1,0
AN19,2,AN19.148,hag,AN19.KOR.km8,0.34039155356522216,1,0
AN19,2,AN19.148,hash,AN19.KOR.kf5,0.2633785804955691,1,0
AN19,2,AN19.148,hum,AN19.KOR.km8,-0.06025251298116758,1,0
AN19,2,AN19.148,hung,AN19.KOR.kf1,0.08489142323208844,1,0
AN19,2,AN19.148,hurl,AN19.KOR.kf3,0.46655679729461325,1,0
AN19,2,AN19.148,judge,AN19.KOR.kf1,0.7031255372009986,1,0
AN19,2,AN19.148,leg,AN19.KOR.km1,-0.06025251298116758,1,0
AN19,2,AN19.148,mid,AN19.KOR.kf5,0.08489142323208844,1,0
AN19,2,AN19.148,mum,AN19.KOR.km1,-0.033436245077658314,1,0
AN19,2,AN19.148,noise,AN19.KOR.km3,0.7031255372009986,1,0
AN19,2,AN19.148,page,AN19.KOR.kf3,0.2062866103296194,1,0
AN19,2,AN19.148,path,AN19.KOR.km3,0.46655679729461325,1,0
AN19,2,AN19.148,pull,AN19.KOR.kf5,0.08489142323208844,1,0
AN19,2,AN19.148,real,AN19.KOR.km8,0.7031255372009986,1,0
AN19,2,AN19.148,rim,AN19.KOR.km1,0.34039155356522216,1,0
AN19,2,AN19.148,roof,AN19.KOR.kf5,0.46655679729461325,1,0
AN19,2,AN19.148,route,AN19.KOR.km3,-0.08675016268060112,1,0
AN19,2,AN19.148,shop,AN19.KOR.kf5,0.34039155356522216,1,0
AN19,2,AN19.148,soil,AN19.KOR.km1,0.7031255372009986,1,0
AN19,2,AN19.148,suck,AN19.KOR.km8,0.2633785804955691,1,0
AN19,2,AN19.148,theme,AN19.KOR.km1,0.46655679729461325,1,0
