dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note,layer,measure,coefficient_q_bh_all_hve
X21,HVE supplemental,base,tr_22::within_type_phoneme,-0.100577056969983,0.102898522859794,-0.977439269045936,0.328351730049615,-0.302258161775179,0.101104047835212,0.6926169305734066,0.937127862523994,1,0.333017578134685,0.48721765133721,0.487383824145895,0.492500413509037,-0.0001661728086849723,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_22,within_type_phoneme,0.6902576514911615
X21,HVE supplemental,base,tr_22::within_type_sentence,-0.247820664561259,0.282651542220021,-0.87677096192297,0.380611054328263,-0.801817687312501,0.306176358189983,0.7463271977903105,0.751237771632077,1,0.386084627699694,0.48721765133721,0.487681581969774,0.491455932775192,-0.00046393063256400247,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_22,within_type_sentence,0.7489768801493294
X21,HVE supplemental,base,tr_22::within_type_word,-0.167578504380664,0.197876206870692,-0.846885570684974,0.397058905928786,-0.555415869847221,0.220258861085893,0.7463271977903105,0.703757498291452,1,0.401523993427037,0.48721765133721,0.488027923121309,0.490220784369065,-0.0008102717840989815,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_22,within_type_word,0.7489768801493294
X21,HVE supplemental,base,tr_24::between_type_phoneme,0.0261520181635646,0.080487851467488,0.324918825471797,0.745242508606407,-0.131604170712712,0.183908207039841,0.8825240233496925,0.103516333167136,1,0.747650018804031,0.48721765133721,0.48718333080604,0.494207817703953,3.432053117002898e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,between_type_phoneme,0.8760401733822253
X21,HVE supplemental,base,tr_24::between_type_sentence,-0.0454739054484601,0.0697122461302238,-0.652308711492583,0.51420204134739,-0.182109907863699,0.0911620969667786,0.7545356041510615,0.418903925372433,1,0.517484471452173,0.48721765133721,0.487429219351209,0.494538260100981,-0.00021156801399896397,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,between_type_sentence,0.7555621832043282
X21,HVE supplemental,base,tr_24::between_type_word,-0.0168095654840269,0.0922362816945224,-0.182244613239057,0.855390762885649,-0.197592677605291,0.163973546637237,0.9238220239165009,0.0324678414326627,1,0.857004704189714,0.48721765133721,0.487857921783468,0.494800171511319,-0.0006402704462579734,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,between_type_word,0.9226686880564303
X21,HVE supplemental,base,tr_24::mean_dissimilarity_phoneme,-0.198082387825284,0.144839341200378,-1.36760072355788,0.171437089860243,-0.481967496578025,0.0858027209274577,0.5382327239798327,1.83534707836407,1,0.175497278665536,0.48721765133721,0.486421678738873,0.492748507102386,0.0007959725983370247,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,mean_dissimilarity_phoneme,0.5425701305467031
X21,HVE supplemental,base,tr_24::mean_dissimilarity_sentence,-0.933070333691681,0.747473520401894,-1.24829884701467,0.211921636290971,-2.39811843367939,0.531977766296031,0.6070737196399135,1.5112833266594,1,0.218943366506079,0.48721765133721,0.487347332836616,0.491827492419409,-0.00012968149940600915,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,mean_dissimilarity_sentence,0.6154886028824469
X21,HVE supplemental,base,tr_24::mean_dissimilarity_word,-0.458504187807772,0.521533470686232,-0.879146236203159,0.379321990990532,-1.48070979035279,0.563701414737243,0.7463271977903105,0.738288881097105,1,0.390209562427061,0.48721765133721,0.487319064716041,0.491514724036307,-0.00010141337883096124,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,mean_dissimilarity_word,0.7489768801493294
X21,HVE supplemental,base,tr_24::order_phoneme,-0.0739276431450246,0.0710228397608886,-1.04089956687054,0.297922162776845,-0.213132409076366,0.065277122786317,0.689056042573681,1.06338590316773,1,0.302444207415936,0.48721765133721,0.487082582288506,0.49254688856146,0.00013506904870402847,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,order_phoneme,0.6863538620145685
X21,HVE supplemental,base,tr_24::order_sentence,-0.0130503798898614,0.0765067998086695,-0.170578039108918,0.864555567072465,-0.163003707514854,0.136902947735131,0.9300000123887073,0.0285605277167633,1,0.865797740470236,0.48721765133721,0.487505660371122,0.493369564812486,-0.0002880090339119623,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,order_sentence,0.9290746392420518
X21,HVE supplemental,base,tr_24::order_word,-0.0003078071910199,0.0724064672889192,-0.0042511008000396,0.996608122521489,-0.142224483077302,0.141608868695262,0.9991446193809439,1.49131265061442e-05,1,0.99691877556696,0.48721765133721,0.487364496064788,0.493857944362034,-0.00014684472757797717,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,order_word,0.9991446193809439
X21,HVE supplemental,base,tr_24::within_token_phoneme,-0.110215342605426,0.0644226355057437,-1.71081704031806,0.0871148928800475,-0.236483708196683,0.0160530229858321,0.482837252641022,2.8698452123881,1,0.0902535497531578,0.48721765133721,0.48699522276763,0.494445766708013,0.00022242856957999102,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,within_token_phoneme,0.48272585000804163
X21,HVE supplemental,base,tr_24::within_token_sentence,-0.0772029077368122,0.0655632472973693,-1.17753331201931,0.238982709623588,-0.205706872439656,0.0513010569660316,0.6204358807535458,1.36131521182506,1,0.243309673925614,0.48721765133721,0.488276079433283,0.495745910723473,-0.001058428096072983,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,within_token_sentence,0.6314405538678289
X21,HVE supplemental,base,tr_24::within_token_word,-0.103174062515942,0.0667989248104336,-1.54454675443857,0.12245593385683,-0.234099955144391,0.0277518301125083,0.5002535079937706,2.33686789527019,1,0.126343358508962,0.48721765133721,0.487509847886611,0.495094153862172,-0.0002921965494009915,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,within_token_word,0.49654792645307594
X21,HVE supplemental,base,tr_24::within_type_phoneme,-0.058834988338814,0.101360313984505,-0.580453887976395,0.561608574248391,-0.257501203748443,0.139831227070815,0.7820282343529801,0.330239761407938,1,0.565517941970354,0.48721765133721,0.486802007990284,0.49386297025043,0.000415643346926009,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,within_type_phoneme,0.7803464532038339
X21,HVE supplemental,base,tr_24::within_type_sentence,-0.308802065334929,0.303031264911847,-1.01904358094786,0.308182277033529,-0.902743344562148,0.28513921389229,0.689056042573681,1.02171997164623,1,0.312111374198272,0.48721765133721,0.487527349581601,0.493257438179675,-0.0003096982443909768,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,within_type_sentence,0.6863538620145685
X21,HVE supplemental,base,tr_24::within_type_word,-0.129319815509568,0.279002043689165,-0.46350848832363,0.642999931945092,-0.676163821140332,0.417524190121195,0.8227961214463263,0.209328494123838,1,0.647294233209861,0.48721765133721,0.487557305796411,0.491817771603592,-0.0003396544592009776,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_24,within_type_word,0.8193981433636571
X21,HVE supplemental,base,tr_2::between_type_phoneme,-0.0586070411613316,0.0884578046828968,-0.662542342887956,0.507623707491357,-0.231984338339809,0.114770256017146,0.7545356041510615,0.433247242513971,1,0.510399862443888,0.48721765133721,0.487884896477311,0.493467803719726,-0.0006672451401009694,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,between_type_phoneme,0.7555621832043282
X21,HVE supplemental,base,tr_2::between_type_sentence,-0.121838685224084,0.0785524373753779,-1.5510490736507,0.120889924097057,-0.275801462479825,0.0321240920316562,0.5002535079937706,2.36100537031234,1,0.124401992340402,0.48721765133721,0.486936113133797,0.493833930305746,0.00028153820341303426,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,between_type_sentence,0.49654792645307594
X21,HVE supplemental,base,tr_2::between_type_word,-0.134266812816787,0.120099961532845,-1.11795883281834,0.26358457598849,-0.369662737421163,0.101129111787589,0.664943172909044,1.22668801758846,1,0.268052108001994,0.48721765133721,0.487373826756164,0.492038432546368,-0.00015617541895396325,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,between_type_word,0.6717907777405763
X21,HVE supplemental,base,tr_2::mean_dissimilarity_phoneme,-0.376394254707343,0.260218343401778,-1.44645550266297,0.148049484050922,-0.886422207774827,0.133633698360141,0.5056770410467177,2.04756613577956,1,0.152449730125784,0.48721765133721,0.486460489179911,0.492933327929642,0.0007571621572989851,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,mean_dissimilarity_phoneme,0.5083894849450526
X21,HVE supplemental,base,tr_2::mean_dissimilarity_sentence,-0.425424605006933,1.88612333553886,-0.225555029722057,0.821547520547592,-4.12222634266311,3.27137713264924,0.8980478969548576,0.043176369061257,1,0.835393532982895,0.48721765133721,0.487374268782594,0.492304367105525,-0.00015661744538397748,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,mean_dissimilarity_sentence,0.8962336587791911
X21,HVE supplemental,base,tr_2::mean_dissimilarity_word,0.450390869169983,1.2173392511182,0.369979747844549,0.711397580268395,-1.93559406302168,2.83637580136165,0.8752021399380074,0.120065209364839,1,0.728963775494524,0.48721765133721,0.488451915516403,0.492132053668405,-0.0012342641791929787,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,mean_dissimilarity_word,0.8705245476289154
X21,HVE supplemental,base,tr_2::order_phoneme,-0.0156162685709298,0.0605189597182171,-0.258039276346468,0.796376595213278,-0.134233429618635,0.103000892476776,0.8851700938759833,0.0655519653391821,1,0.797926761050265,0.48721765133721,0.487940155735739,0.495035478109693,-0.0007225043985290003,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,order_phoneme,0.8824464935871342
X21,HVE supplemental,base,tr_2::order_sentence,-0.101243969306512,0.0784654208194119,-1.29030046929239,0.196946354028147,-0.255036194112559,0.0525482554995356,0.5779947346478227,1.6372156015259,1,0.200707927142201,0.48721765133721,0.487299894962207,0.492791825332304,-8.224362499698046e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,order_sentence,0.584747937733055
X21,HVE supplemental,base,tr_2::order_word,-0.121302471673627,0.0787996679925259,-1.5393779537895,0.123712052982738,-0.275749820938977,0.033144877591724,0.5002535079937706,2.32682352777374,1,0.12716112628097,0.48721765133721,0.486930487103471,0.493444331286824,0.00028716423373903455,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,order_word,0.49654792645307594
X21,HVE supplemental,base,tr_2::within_token_phoneme,-0.0463427927392875,0.0853344552932336,-0.543072462114399,0.587079912046291,-0.213598325114025,0.12091273963545,0.7820282343529801,0.29051553573845,1,0.589890352150029,0.48721765133721,0.489100924405,0.494543268336157,-0.0018832730677900145,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,within_token_phoneme,0.7803464532038339
X21,HVE supplemental,base,tr_2::within_token_sentence,-0.117029526512396,0.102483701840319,-1.1419330528745,0.253481848386076,-0.317897582119422,0.0838385290946303,0.6457935016981485,1.28379731905625,1,0.257194180207905,0.48721765133721,0.488137202584878,0.493589754426138,-0.0009195512476680157,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,within_token_sentence,0.6519439160000357
X21,HVE supplemental,base,tr_2::within_token_word,-0.157208015883917,0.0995150938856228,-1.57974041671109,0.11416632573266,-0.352257599899737,0.0378415681319041,0.5002535079937706,2.45720981980412,1,0.116986425800318,0.48721765133721,0.487629351451831,0.494275939626702,-0.0004117001146209942,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,within_token_word,0.49654792645307594
X21,HVE supplemental,base,tr_2::within_type_phoneme,-0.170927953204284,0.1193244516256,-1.43246376476632,0.15201114107644,-0.40480387839046,0.0629479719818925,0.5056770410467177,2.01743860767056,1,0.155501254773259,0.48721765133721,0.486523500363427,0.494056556217391,0.0006941509737830032,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,within_type_phoneme,0.5083894849450526
X21,HVE supplemental,base,tr_2::within_type_sentence,0.320128572100769,0.488306607028239,0.655589270128913,0.512088431163041,-0.63695237767458,1.27720952187612,0.7545356041510615,0.416651001807622,1,0.518612877286591,0.48721765133721,0.486817866939742,0.493589127702121,0.0003997843974680171,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,within_type_sentence,0.7555621832043282
X21,HVE supplemental,base,tr_2::within_type_word,0.194372959973807,0.465245220847262,0.417786043282364,0.676103556059646,-0.717507672886827,1.10625359283444,0.8490602797028113,0.169065575781133,1,0.680943598619532,0.48721765133721,0.488008915267325,0.493032487894762,-0.0007912639301149715,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_2,within_type_word,0.8465992354138175
X21,HVE supplemental,base,tr_4::between_type_phoneme,-0.0132273374318458,0.087728204038951,-0.150776338997808,0.880152151605861,-0.18517461734819,0.158719942484498,0.9327150581583449,0.022576279245186,1,0.880564184910287,0.48721765133721,0.487572073828542,0.4929688691196,-0.000354422491331996,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,between_type_phoneme,0.9329428274033164
X21,HVE supplemental,base,tr_4::between_type_sentence,-0.153616123639946,0.0836993989334105,-1.83533126399343,0.0664566214205745,-0.317666945549431,0.0104346982695381,0.4735238140800023,3.30791368913378,1,0.0689469728778054,0.48721765133721,0.486672775568267,0.493979260159015,0.0005448757689430206,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,between_type_sentence,0.474168064167186
X21,HVE supplemental,base,tr_4::between_type_word,-0.0106787984513272,0.15926465467423,-0.0670506489539078,0.946541381855001,-0.322837521612818,0.301479924710164,0.9671483122001758,0.0043650978568621,1,0.94732298112283,0.48721765133721,0.488155305485636,0.490732722722023,-0.0009376541484260037,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,between_type_word,0.9660091504661358
X21,HVE supplemental,base,tr_4::mean_dissimilarity_phoneme,-0.330618729719653,0.236295318550063,-1.39917596230163,0.161760222985596,-0.793757554077777,0.13252009463847,0.5199435738822729,1.9253378172416,1,0.16526941493003,0.48721765133721,0.486364302086735,0.493163733003698,0.0008533492504750329,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,mean_dissimilarity_phoneme,0.5234488114590072
X21,HVE supplemental,base,tr_4::mean_dissimilarity_sentence,-1.3040556122573,1.32251266405102,-0.986043950810134,0.324111545951324,-3.89618043379731,1.2880692092827,0.689056042573681,0.858977566600515,1,0.354024970521691,0.48721765133721,0.487390605904548,0.492343741475973,-0.00017295456733801284,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,mean_dissimilarity_sentence,0.6863538620145685
X21,HVE supplemental,base,tr_4::mean_dissimilarity_word,-0.298216440070517,1.05561713897768,-0.282504356038901,0.777556806922153,-2.36722603246678,1.77079315232574,0.8851700938759833,0.0815497958174092,1,0.77520805899059,0.48721765133721,0.488008864695062,0.492123704924647,-0.0007912133578519831,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,mean_dissimilarity_word,0.881639214147953
X21,HVE supplemental,base,tr_4::order_phoneme,-0.0492469072045739,0.0627225999848012,-0.785154110583861,0.432363217234443,-0.172183203174784,0.0736893887656365,0.7463271977903105,0.606558316965675,1,0.436086615261835,0.48721765133721,0.488365465499449,0.495575516945989,-0.0011478141622389693,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,order_phoneme,0.7489768801493294
X21,HVE supplemental,base,tr_4::order_sentence,-0.0835090645713004,0.0754672574948019,-1.10656021357411,0.268484117034729,-0.231424889261112,0.0644067601185114,0.664943172909044,1.20515375762443,1,0.272294036047183,0.48721765133721,0.487446434452378,0.493321330347209,-0.00022878311516799643,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,order_sentence,0.6723776148347996
X21,HVE supplemental,base,tr_4::order_word,-0.0913111054917586,0.0702069169533834,-1.30059984762453,0.193395459236763,-0.22891666272039,0.0462944517368729,0.5738107032299561,1.66370712951357,1,0.197103537111031,0.48721765133721,0.48715436332989,0.493891910699299,6.328800732002815e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,order_word,0.580186377710289
X21,HVE supplemental,base,tr_4::within_token_phoneme,-0.0647158719364983,0.0765653267678103,-0.84523732436686,0.397978346851727,-0.214783912401407,0.0853521685284098,0.7463271977903105,0.702977839437153,1,0.401784902486352,0.48721765133721,0.489204112976958,0.495735977723588,-0.0019864616397479717,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,within_token_phoneme,0.7489768801493294
X21,HVE supplemental,base,tr_4::within_token_sentence,-0.0733994010822729,0.113690263075339,-0.645608507684018,0.518532926183321,-0.296232316709937,0.149433514545391,0.7551087215256038,0.411267677072829,1,0.521326782859235,0.48721765133721,0.488368654629313,0.492908606777867,-0.0011510032921029922,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,within_token_sentence,0.7568794957469369
X21,HVE supplemental,base,tr_4::within_token_word,-0.122356957488156,0.0982608757521052,-1.24522559514777,0.213048836749754,-0.314948273962282,0.0702343589859698,0.6070737196399135,1.52414447462615,1,0.216993386458736,0.48721765133721,0.487486951021477,0.494049810958972,-0.00026929968426697704,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,within_token_word,0.6154886028824469
X21,HVE supplemental,base,tr_4::within_type_phoneme,-0.183360714925732,0.125851842524287,-1.45695693640995,0.145128267789899,-0.430030326273335,0.0633088964218704,0.5056770410467177,2.08832500600874,1,0.14842873049725,0.48721765133721,0.486396933969979,0.494043197957942,0.0008207173672309942,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,within_type_phoneme,0.5083894849450526
X21,HVE supplemental,base,tr_4::within_type_sentence,-0.659418696230501,0.97548077805715,-0.675993531665334,0.499044751846309,-2.57136102122252,1.25252362876151,0.7545356041510615,0.421155847845512,1,0.516360861452601,0.48721765133721,0.487718969755057,0.493303890411362,-0.0005013184178470076,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,within_type_sentence,0.7555621832043282
X21,HVE supplemental,base,tr_4::within_type_word,0.145244875253214,0.431630139173933,0.336503089268021,0.736491522371115,-0.700750197527694,0.991239948034122,0.8804912028331889,0.108829964436154,1,0.741480156671102,0.48721765133721,0.488072226003445,0.49320883419161,-0.0008545746662350084,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_4,within_type_word,0.8737552045601481
X21,HVE supplemental,base,tr_6::between_type_phoneme,-0.0373108859453854,0.0799997896396067,-0.466387300685017,0.64093829986921,-0.194110473639014,0.119488701748244,0.8227961214463263,0.21465075575361,1,0.64314635580086,0.48721765133721,0.488045503403909,0.494522032089489,-0.0008278520666989975,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,between_type_phoneme,0.8193981433636571
X21,HVE supplemental,base,tr_6::between_type_sentence,0.023938495491991,0.0721365088698901,0.33184993101299,0.740002579118013,-0.117449061892994,0.165326052876975,0.8804912028331889,0.10833203547736,1,0.742051139141033,0.48721765133721,0.487711615444745,0.494935810262897,-0.0004939641075349943,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,between_type_sentence,0.8737552045601481
X21,HVE supplemental,base,tr_6::between_type_word,0.0884977549147531,0.110298714045929,0.802346207571395,0.422352720315212,-0.127687724615268,0.304683234444774,0.7463271977903105,0.631854432156615,1,0.426675910894486,0.48721765133721,0.48751149464494,0.490747050553585,-0.00029384330772996847,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,between_type_word,0.7489768801493294
X21,HVE supplemental,base,tr_6::mean_dissimilarity_phoneme,-0.187367121990432,0.329606702662554,-0.568456649931221,0.569724933305082,-0.833396259209039,0.458662015228175,0.7820282343529801,0.316158997457023,1,0.573925142063538,0.48721765133721,0.487158577532069,0.493290799522651,5.907380514103e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,mean_dissimilarity_phoneme,0.7803464532038339
X21,HVE supplemental,base,tr_6::mean_dissimilarity_sentence,-2.27150677991081,1.55412349902508,-1.46159991875533,0.143850876678332,-5.31758883799995,0.774575278178342,0.5056770410467177,1.41473326114465,1,0.234272231428345,0.48721765133721,0.487190713908547,0.492159990565198,2.693742866299864e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,mean_dissimilarity_sentence,0.5083894849450526
X21,HVE supplemental,base,tr_6::mean_dissimilarity_word,-0.0073059220044445,0.98787326436203,-0.0073956065702038,0.994099213490494,-1.94353752015402,1.92892567614513,0.9991446193809439,2.41253783315187e-05,1,0.996080998934555,0.48721765133721,0.487893689613866,0.49200725463111,-0.0006760382766559658,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,mean_dissimilarity_word,0.9991446193809439
X21,HVE supplemental,base,tr_6::order_phoneme,-0.0600606049269203,0.08327749747751,-0.721210491983627,0.470780017466141,-0.22328449998284,0.103163290128999,0.7520126679778808,0.510957416581732,1,0.474724691250676,0.48721765133721,0.488212937100754,0.495893258728437,-0.0009952857635439627,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,order_phoneme,0.7501156990856843
X21,HVE supplemental,base,tr_6::order_sentence,-0.146930831910786,0.0894770287810664,-1.6421067385943,0.100567885418342,-0.322305808321676,0.0284441445001045,0.4936968920536789,2.65160280114651,1,0.103445547503546,0.48721765133721,0.488950783554167,0.494658206599864,-0.0017331322169569785,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-HVE-base-supp,True,True,ok,tr_6,order_sentence,0.48272585000804163
