dataset_id,model_variant,representation,layer,measure,estimand,fold,type,tau,predictor_scaling,training_predictor_mean,training_predictor_sd,z_train,z_test,estimate_train,std_error_train,p_value_train,estimate_test,std_error_test,p_value_test,poll_train,poll_test,optimism,n_train_rows,n_test_rows,n_train_trials,n_test_trials,percent_ceiling,source_path
AN19,ft,hubert_tsne_3d,tr_4,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1290.4443109856,57.0842086640001,-1.6113459351847,-0.242346309368416,-0.170000311513631,0.105502057504582,0.107104344033791,-0.0372696936181862,0.153786924650578,0.808511833320337,-0.671937994643994,-0.673616768439684,0.0024984058187983,3840,1920,3840,1920,1.0936282684908574,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1214.76405015413,44.0507335356998,-0.528254337995856,0.075562921455892,-0.0540892998884218,0.102392533289232,0.597322819584598,0.010302560543246,0.136344126785249,0.939766836483113,-0.672685488312689,-0.671715615660494,-0.0014417921436475,3840,1920,3840,1920,0.3409903256595153,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1211.93892646453,46.5651130573336,-0.226422182789705,-0.2893348542854,-0.0244760262784179,0.108099065104194,0.820873076510755,-0.0408292653099298,0.141114230467567,0.772325142499949,-0.672562109652528,-0.671850306935266,-0.0010583449573597,3840,1920,3840,1920,1.305671939180085,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1212.11506011477,46.166278455751,-0.122881497073459,-0.44310571322135,-0.0125087150098453,0.101794943158672,0.902200937768695,-0.0721193482040342,0.162758786565245,0.657689272949698,-0.671938619820582,-0.673196171723725,0.0018715279432511,3840,1920,3840,1920,1.999588667851306,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1116.10333042612,50.2395824656179,-0.804720440276835,-0.126682072107473,-0.0885242330600322,0.110006194237565,0.420981021508324,-0.0178822253306921,0.141158295196824,0.899192035889467,-0.672821038523914,-0.671779303360185,-0.0015483094375507,3840,1920,3840,1920,0.5716740458263624,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1115.26558855138,52.4945819058943,-0.223299280425022,-0.961059597685048,-0.0249281872083216,0.111635770437208,0.823302587265873,-0.150189652832506,0.156275066805716,0.336522202650554,-0.672660405351589,-0.671999175322146,-0.000983007211637,3840,1920,3840,1920,4.336942231437162,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1116.39078105287,51.6199271349763,-0.824458087185591,-0.16525315378758,-0.0866223833048155,0.10506584221948,0.409679321309999,-0.0275738893835869,0.16685847592979,0.868744729646386,-0.67205408807166,-0.67336055849048,0.0019439959402212,3840,1920,3840,1920,0.7457325053158729,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1065.20433838091,31.2519864575862,-0.980693995269891,-0.127269669250495,-0.108283124831558,0.11041479335433,0.32674366591173,-0.0185257225218952,0.145562745868637,0.898726965495267,-0.672946068188287,-0.671782721734974,-0.0017287365337376,3840,1920,3840,1920,0.5743256762463512,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1064.83485194121,32.1526988651351,-0.171251711910662,-1.35183214811024,-0.0188415599617429,0.110022607958349,0.864025847786373,-0.218141088752117,0.161366992978427,0.176429017382633,-0.672731773647095,-0.672023110993178,-0.0010534104106229,3840,1920,3840,1920,6.100368746200316,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1065.47400671553,31.7157215961005,-1.10673231672919,-0.105340050191695,-0.11851882017516,0.10708896666669,0.268409678800899,-0.017035507933077,0.161719193242041,0.916105984286106,-0.672061473717293,-0.673562288537949,0.0022331511020189,3840,1920,3840,1920,0.47536460115326734,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_12,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1055.36492025179,21.8059986133147,-1.09690576499193,-0.0330552294801869,-0.120597247740186,0.109943125097053,0.272682588364755,-0.0047143511694421,0.142620433848989,0.973630544920975,-0.673068812354832,-0.671786629785041,-0.0019049799162514,3840,1920,3840,1920,0.1491672535686489,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_12,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1054.28050567878,22.7010436536723,-0.0562998007603714,-1.77082538428295,-0.0062206843575792,0.110492120283984,0.95510297755493,-0.274646144915497,0.155094989801441,0.0765897433564734,-0.672767367797538,-0.671993503374969,-0.0011502704495048,3840,1920,3840,1920,7.991145827060868,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_12,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1054.63308219781,22.4141955858568,-1.13637659092082,-0.0273426630982504,-0.121948366475162,0.107313339124969,0.255798988562236,-0.00443204755482,0.162092753690243,0.978186429344603,-0.672093498577613,-0.673701505875539,0.0023925351179983,3840,1920,3840,1920,0.12338834198877859,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_14,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1024.82092734885,24.6638545900064,-1.18832672212523,-0.235688709864657,-0.13155953620268,0.110709903053763,0.234704713752338,-0.0345569575064252,0.146621183196553,0.813674231349146,-0.673009691977234,-0.671767459522949,-0.0018457868721565,3840,1920,3840,1920,1.0635847368333027,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_14,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1024.42108182105,25.235005908727,-0.217723223004677,-1.91254807034406,-0.0242697211143587,0.111470521056164,0.82764476836788,-0.284876919909198,0.148951508370689,0.0558059330915801,-0.672753625967326,-0.671860896632834,-0.0013269781091247,3840,1920,3840,1920,8.630693159829471,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_14,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1024.77176601557,25.0284511341471,-1.44334813160675,-0.0534298997625361,-0.152652507951071,0.105762777952355,0.148922427505665,-0.0087943532191009,0.164596101774222,0.957389382664505,-0.672002153828461,-0.673633679535341,0.0024278578537061,3840,1920,3840,1920,0.24111136214627943,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_16,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1055.92671638401,11.3527282165479,-0.829197812639036,-0.0700961936972639,-0.0871919882785956,0.10515221693735,0.406992482511629,-0.0113926288045334,0.162528494111058,0.944117096241884,-0.672976892797285,-0.671784732995081,-0.0017714721188251,3840,1920,3840,1920,0.31632080199909635,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_16,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1056.8147371302,11.0237212712525,-0.173972884881204,-0.880023762098471,-0.0180399633245814,0.103694109210753,0.861886771975324,-0.129985249234612,0.147706522065556,0.378846437095272,-0.672684422913907,-0.672209113551045,-0.0007065859512597,3840,1920,3840,1920,3.9712544650782666,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_16,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1056.28542282379,11.33308660085,-0.743588298575224,-0.112477943997114,-0.0811569526079216,0.109142320775387,0.457125584506974,-0.0160879380293048,0.143031935485215,0.910444456897722,-0.672115009001692,-0.673395419436038,0.0019050466321941,3840,1920,3840,1920,0.5075755412061029,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_18,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1084.68761503141,14.5761378365432,-0.979565537111291,0.0608886218448412,-0.104142600964507,0.10631509278248,0.327300623439102,0.0103135565095618,0.169383970224244,0.951447911085517,-0.673058663214891,-0.671780826793129,-0.0018985513322995,3840,1920,3840,1920,0.2747700934770109,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_18,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1085.9954104587,14.1550093482338,0.0437473372249516,-1.5323629626685,0.0047283183949881,0.108082427295513,0.96510580566332,-0.216927448639089,0.141564011871786,0.12543289178772,-0.672728481146743,-0.672154705334386,-0.0008529084592627,3840,1920,3840,1920,6.915044251881134,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_18,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1085.49023933762,14.4256842894382,-1.03199691491373,0.0579882753834752,-0.112444899455671,0.108958561630071,0.302073562746624,0.0087684584572413,0.151210885291134,0.953757967700305,-0.672127695803194,-0.673459533311877,0.0019815245183298,3840,1920,3840,1920,0.26168179480708836,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_20,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1157.28774662481,23.9892871115982,-0.878807241106354,0.301165905347938,-0.0961372702641145,0.109395173101993,0.379505799450374,0.0470020521863215,0.156066976213725,0.763287987148198,-0.673087715740065,-0.671757880382917,-0.0019757237073998,3840,1920,3840,1920,1.3590615365775878,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_20,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1159.39472975045,23.6012951319183,0.335885662520424,-1.55305957132289,0.0367378586418656,0.109376084606266,0.736957089241013,-0.223629699846741,0.143992995488418,0.120408903474669,-0.672727434670324,-0.672145775892603,-0.0008646277046899,3840,1920,3840,1920,7.008441161226778,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_20,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1158.70707743723,23.8121320305208,-0.875161852421518,0.164597672729522,-0.0930178646361254,0.106286470758238,0.381485846420522,0.0262468117143332,0.159460405964936,0.869260663125034,-0.672175620925755,-0.673530075909853,0.0020150314024069,3840,1920,3840,1920,0.7427745373714849,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_22,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1144.89332394821,31.2332783306614,-0.968863949269069,0.276791850494496,-0.103882906552582,0.107221356136693,0.33261307463967,0.0442783104200981,0.159969704097117,0.781939939152764,-0.673133855985135,-0.671730856747914,-0.0020842797086276,3840,1920,3840,1920,1.2490695359775368,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_22,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1147.4278849809,30.833574887785,0.40697888139415,-1.96891910111837,0.0442912205345076,0.10882928466161,0.684023499092865,-0.263917202170205,0.134041668863031,0.0489623817250399,-0.672748921034417,-0.671816472929317,-0.0013860269053511,3840,1920,3840,1920,8.885076867753137,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_22,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1146.67191243757,30.9708190393903,-1.05855777873941,0.337850346434881,-0.112779946920424,0.106541134726466,0.289801223961474,0.0539133079822247,0.159577483199699,0.735475967323233,-0.672092439346865,-0.673642688941397,0.0023066017466865,3840,1920,3840,1920,1.5246062147326778,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_24,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1166.37230652242,20.0676496166572,-0.581090370426738,-1.13428704209485,-0.0621515638964365,0.106956795465039,0.561179548323264,-0.194298594468018,0.171295789564146,0.256674162788311,-0.673211490890773,-0.671445494628493,-0.0026232414125069,3840,1920,3840,1920,5.118660057380989,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_24,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1167.91367947218,18.5842527100906,-0.887506005159355,-0.457282888337875,-0.0890145675708566,0.100297425655023,0.3748065345335,-0.0706327140514097,0.154461747536945,0.647467727402844,-0.672653587003088,-0.672584816961096,-0.0001022369363965,3840,1920,3840,1920,2.0635655425773276,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,tr_24,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1167.08777127425,19.3312738502308,-1.09607600052384,-0.124215366414,-0.124548622251718,0.113631374277143,0.273045516344732,-0.0155654384877508,0.125310087931249,0.901144755826767,-0.672069172363263,-0.673520127364686,0.0021589369979888,3840,1920,3840,1920,0.5605426236748972,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-6.88821997863309,-1.73328215522078,-0.0025921763796789,0.0003763202086634,5.6494805582661485e-12,-0.0009227528310712,0.0005323731213015,0.0830455309031946,-0.293390713764366,-0.308919852096748,0.0529298904288247,4947,2471,10966,5511,7.973749204780839,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-5.24500226935427,-4.15206299872795,-0.0019267193335612,0.0003673438512732,1.56280403617475e-07,-0.0023038109401505,0.0005548593412133,3.29491523512709e-05,-0.301319375050003,-0.293852883733738,-0.0247793269683556,4996,2422,10970,5507,19.101049955764303,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_2,overall,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.19321327412702,-5.17563378420234,-0.0016178661027746,0.0003858296721412,2.75030643274682e-05,-0.0026255130473906,0.0005072833892159,2.27138601703493e-07,-0.296632177546619,-0.302121579871103,0.018505754736002,4893,2525,11018,5459,23.80986018157183,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_3,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.01672974351058,0.96906111663402,-0.0016157906599007,0.0004022652165013,5.90113326177418e-05,0.0005709334198255,0.000589161416164,0.332514696621309,-0.294898011732843,-0.309158274598457,0.0483565921038898,4947,2471,10966,5511,4.458045266819412,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_3,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-2.26784229836237,-1.60143725018517,-0.0009081084851516,0.0004004284097741,0.0233388202918424,-0.0009356980428407,0.0005842864231693,0.109280107852036,-0.302382279091577,-0.2952752388379,-0.0235034945666405,4996,2422,10970,5507,7.367213100133648,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_3,overall,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-0.461150607316585,-3.71469489671165,-0.0001923942720883,0.0004172048546305,0.644690555616441,-0.0020440273661278,0.0005502544416063,0.0002034490156927,-0.297457217835479,-0.303393138414462,0.0199555439339377,4893,2525,11018,5459,17.08899234290279,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_4,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,1.82816453678166,2.59817791241077,0.000346881676979,0.0001897431385414,0.0675248615944569,0.0006988077285408,0.0002689606917227,0.0093719921729561,-0.29554255173663,-0.308679112489963,0.044448965728087,4947,2471,10966,5511,11.952594677423205,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_4,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,0.876889752998873,4.26857333056584,0.0001636941231836,0.0001866758308257,0.380546522459265,0.0011938504040064,0.0002796837049647,1.96727156053644e-05,-0.302607387262096,-0.293993566093939,-0.0284653367060594,4996,2422,10970,5507,19.637041261647674,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_4,overall,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,4.78746696502972,-1.19698877693029,0.0009323702090786,0.0001947523013504,1.68899528642838e-06,-0.0003097576085606,0.0002587807125101,0.231310929205887,-0.296470586469057,-0.304601977201024,0.0274273101720181,4893,2525,11018,5459,5.506598149315016,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_5,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,1.36266648338816,2.12661539419595,0.0003001415325661,0.0002202604498056,0.172987645492546,0.0006554472569685,0.0003082114700934,0.0334520523665573,-0.295605310402479,-0.30886647599149,0.0448610533111026,4947,2471,10966,5511,9.783229901299425,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_5,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,0.409222286645344,3.82041129784758,8.81885946882948e-05,0.0002155029126376,0.682376540446869,0.0012365151640401,0.000323660220756,0.0001332293144209,-0.302630559193088,-0.294304587968418,-0.0275119976213582,4996,2422,10970,5507,17.57532751167544,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_5,overall,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,4.12301380773888,-1.45346868222055,0.0009242459711974,0.0002241675663231,3.73947273301017e-05,-0.0004363259112225,0.0003001962935699,0.14609366893713,-0.296732024312793,-0.304535057054642,0.0262965642482282,4893,2525,11018,5459,6.6865020874536825,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_6,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-7.30542413721972,-2.54183309200994,-0.0021139067013416,0.0002893612556417,2.76393489525249e-13,-0.0010355838899559,0.0004074161648186,0.0110272818266222,-0.293047715963749,-0.308574602493945,0.0529841581570855,4947,2471,10966,5511,11.693387331688196,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_6,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-6.33637645920379,-4.14513985703507,-0.0018194567809017,0.0002871446784477,2.35231629559254e-10,-0.0017095822814855,0.0004124305428643,3.3960636862904e-05,-0.30067409562102,-0.293830516200205,-0.0227607882437624,4996,2422,10970,5507,19.069200902566642,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,cnn_6,overall,actual_heard_presentation_weighted_exposure_variability,3,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,-4.72470645838346,-5.84844958588673,-0.0013796726558194,0.0002920123542006,2.30447987583465e-06,-0.0023743957809742,0.0004059872186816,4.9617597175853606e-09,-0.296393661351899,-0.301281287714756,0.0164903201389785,4893,2525,11018,5459,26.905065683737472,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_0,overall,actual_heard_presentation_weighted_exposure_variability,1,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,2.43553275091576,3.16544966689759,0.0005552737471845,0.0002279886184966,0.0148698784219924,0.000980015803261,0.0003095976579597,0.0015484344909565,-0.295428902531092,-0.308386123460995,0.0438590158880596,4947,2471,10966,5511,14.562257903695649,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
X21,base,hubert_tsne_3d,tr_0,overall,actual_heard_presentation_weighted_exposure_variability,2,corrected_tau2,2,raw_predictor_as_notebook,0.0,1.0,1.50323922513571,4.81361547178765,0.0003314956652131,0.0002205208989162,0.132777365859912,0.0016017954019937,0.0003327634729823,1.48223889464978e-06,-0.302544320361395,-0.293531328721218,-0.0297906489515696,4996,2422,10970,5507,22.144439913995694,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-base-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
