dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note
AN19,HVE overall,ft,cnn_4::overall,-0.0511863998724377,0.0579202554746765,-0.883739193706026,0.376837017543646,-0.164710100602804,0.0623373008579283,0.4239416447366018,0.740634187242904,1,0.38945780104812,0.684140214084024,0.684213948595587,0.690057648465232,-7.373451156300614e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,cnn_5::overall,0.0184206337645301,0.0845499361748757,0.217866915078806,0.82753280587431,-0.147297241138226,0.184138508667286,0.82753280587431,0.0452283691529374,1,0.831584660958752,0.684140214084024,0.684256459556154,0.690523750631328,-0.00011624547212996106,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,cnn_6::overall,-0.135709234910167,0.0822976789181775,-1.64900440321157,0.099146732640593,-0.297012685589795,0.025594215769461,0.18031467719242347,2.55721977529083,1,0.109791510362302,0.684140214084024,0.684532318126419,0.69013333507801,-0.00039210404239498065,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_0::overall,-0.0750333375444641,0.0635661156449308,-1.18039834246892,0.237841820891687,-0.199622924208528,0.0495562491196002,0.30579662686074044,1.31515799657518,1,0.251462891213548,0.684140214084024,0.68468520325996,0.690204552458088,-0.0005449891759359282,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_10::overall,-0.0859138087245103,0.0490435118442986,-1.75178745350182,0.0798103623941207,-0.182039091939336,0.010211474490315,0.18031467719242347,2.88780360328474,1,0.0892525266022746,0.684140214084024,0.684175055835699,0.689898022484903,-3.484175167500769e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_12::overall,-0.0751762380022389,0.047875618527586,-1.5702405590629,0.11635915696805,-0.169012450316307,0.0186599743118296,0.18031467719242347,2.32762005186942,1,0.127096062347845,0.684140214084024,0.683973740262173,0.690078617549036,0.0001664738218510875,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_14::overall,-0.0845107813844111,0.0485402792105581,-1.74104440186304,0.0816757957630479,-0.179649728637105,0.0106281658682827,0.18031467719242347,2.8538081992765,1,0.0911577747601111,0.684140214084024,0.684121934208831,0.689907665283933,1.8279875192983575e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_16::overall,-0.0895154770886725,0.0731319661456619,-1.22402667132425,0.2209421662619,-0.23285413073417,0.0538231765568249,0.30579662686074044,1.41895236473556,1,0.233575915667164,0.684140214084024,0.685197607556993,0.69008986273659,-0.0010573934729689594,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_18::overall,-0.136440927838586,0.0878058335267293,-1.55389365784054,0.120209784794949,-0.308540361550976,0.0356585058738029,0.18031467719242347,2.27431584372061,1,0.131533157545982,0.684140214084024,0.68524160879291,0.690120476867274,-0.0011013947088859277,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_20::overall,-0.186926242735053,0.110372137024882,-1.6935999227134,0.0903413327587777,-0.403255631303822,0.0294031458337161,0.18031467719242347,2.69733483642995,1,0.100516146632469,0.684140214084024,0.685158335532859,0.690067607627418,-0.0010181214488349521,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_22::overall,-0.242789842725028,0.136200949198776,-1.78258554109408,0.0746537952164773,-0.509743703154629,0.0241640177045742,0.18031467719242347,2.97720746685263,1,0.084444854016034,0.684140214084024,0.684727090107421,0.690178906949873,-0.0005868760233970205,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_24::overall,-0.035739408958028,0.0641829443346854,-0.55683654479394,0.577639112653584,-0.161537979854011,0.0900591619379554,0.6116178839861478,0.293998089103297,1,0.587669778810904,0.684140214084024,0.684661810867103,0.69073791448618,-0.0005215967830789481,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_2::overall,-0.0883483352482632,0.0506255465735501,-1.74513345984144,0.0809616404554062,-0.187574406532421,0.010877736035895,0.18031467719242347,2.86468924964447,1,0.0905431952830673,0.684140214084024,0.68426323356804,0.689824891046934,-0.00012301948401594043,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
AN19,HVE overall,ft,tr_4::overall,-0.0894708120580134,0.0487898021191897,-1.83380149481736,0.066683465774208,-0.185098824211625,0.0061572000955985,0.18031467719242347,3.16321105111274,1,0.0753149077299824,0.684140214084024,0.68425406244318,0.689819990186847,-0.0001138483591559547,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-HVE-ft,True,True,ok
