dataset_id,fold,Condition,Sentence,TestTalker,ceiling_z,numCorrect,numIncorrect
B23,3,c_noBRP,S5774,B23.TUR.TUR,-0.24172582736714585,41,7
B23,3,c_noBRP,S6509,B23.SPA.SPA,0.11554051602613445,34,6
B23,3,c_noBRP,S5422,B23.BRP.BRP,1.2077155441185667,40,0
B23,3,c_noBRP,S7239,B23.BRP.BRP,-0.18406125419975983,27,5
B23,3,c_noBRP,S8234,B23.FAR.FAR,0.6292214645448686,47,1
B23,3,c_noBRP,S5292,B23.BRP.BRP,0.1597378065839196,44,4
B23,3,c_noBRP,S9841,B23.TUR.TUR,-0.9557454951915163,9,31
B23,3,c_noBRP,S2103,B23.BRP.BRP,-0.33262556361667683,35,13
B23,3,c_noBRP,S3199,B23.TUR.TUR,-0.3290794837951988,16,24
B23,3,c_noBRP,S9445,B23.TUR.TUR,0.37447068716072973,48,8
B23,3,c_noBRP,S0812,B23.SPA.SPA,-0.04304845896803419,37,3
B23,3,c_noBRP,S8954,B23.TUR.TUR,-0.5060858253548313,29,19
B23,3,c_noBRP,S5527,B23.TUR.TUR,-0.64830658006453,15,33
B23,3,c_noBRP,S6062,B23.FAR.FAR,-0.3502728315626918,35,13
B23,3,c_noBRP,S7645,B23.FAR.FAR,0.8211482408865273,36,4
B23,3,c_noBRP,S7985,B23.BRP.BRP,0.4734084707527296,40,0
B23,3,c_noBRP,S8247,B23.TUR.TUR,-0.09719161250891994,30,10
B23,3,c_noBRP,S2189,B23.TUR.TUR,-0.07061217939882376,27,13
B23,3,c_noBRP,S9275,B23.SPA.SPA,-0.09719161250891994,21,19
B23,3,c_noBRP,S3383,B23.BRP.BRP,1.1439558278762518,44,4
B23,3,c_noBRP,S0101,B23.SPA.SPA,-0.3076710320994821,24,16
B23,3,c_noBRP,S1573,B23.TUR.TUR,-0.056961606755310215,24,8
B23,3,c_noBRP,S2534,B23.SPA.SPA,-0.014359807292100471,33,7
B23,3,c_noBRP,S1186,B23.FAR.FAR,-0.014359807292100471,35,5
B23,3,c_noBRP,S9981,B23.SPA.SPA,1.0771380117565024,40,0
B23,3,c_noBRP,S7540,B23.SPA.SPA,-0.6009822569068635,25,15
B23,3,c_noBRP,S3842,B23.BRP.BRP,0.23783502976871682,37,3
B23,3,c_noBRP,S0363,B23.BRP.BRP,0.2302086005088632,48,0
B23,3,c_noBRP,S0754,B23.TUR.TUR,0.41298546862284197,41,7
B23,3,c_noBRP,S7518,B23.BRP.BRP,0.2863182148277932,37,3
B23,3,c_noBRP,S8198,B23.FAR.FAR,0.15319530078120605,34,6
B23,3,c_noBRP,S5714,B23.TUR.TUR,0.09764371564894025,30,2
B23,3,c_noBRP,S5237,B23.BRP.BRP,0.2302086005088632,40,8
B23,3,c_noBRP,S0448,B23.SPA.SPA,-0.43365260370880426,28,12
B23,3,b_FAR,S0448,B23.SPA.SPA,-0.1721454438488097,18,17
B23,3,b_FAR,S7645,B23.FAR.FAR,0.5596410810265326,34,1
B23,3,b_FAR,S5237,B23.BRP.BRP,0.12780261385652555,34,8
B23,3,b_FAR,S5218,B23.FAR.FAR,-0.3290794837951988,22,13
B23,3,b_FAR,S2534,B23.SPA.SPA,-0.19583848398774076,25,10
B23,3,b_FAR,S9215,B23.FAR.FAR,0.8888621398261423,40,2
B23,3,b_FAR,S8234,B23.FAR.FAR,1.1439558278762518,42,0
B23,3,b_FAR,S1573,B23.TUR.TUR,-0.12290681148764636,23,5
B23,3,b_FAR,S3383,B23.BRP.BRP,0.6292214645448686,42,0
B23,3,b_FAR,S9275,B23.SPA.SPA,-0.3502728315626918,23,12
B23,3,b_FAR,S2214,B23.FAR.FAR,-0.1641201361377336,34,8
B23,3,b_FAR,S6509,B23.SPA.SPA,0.15319530078120605,30,5
B23,3,b_FAR,S0582,B23.FAR.FAR,0.737768468740415,39,3
B23,3,b_FAR,S4862,B23.TUR.TUR,-0.49570855328339103,21,14
B23,3,b_FAR,S1886,B23.SPA.SPA,0.3404034309925523,29,6
B23,3,b_FAR,S3199,B23.TUR.TUR,-0.49570855328339103,25,10
B23,3,b_FAR,S2368,B23.TUR.TUR,-0.3921688800807221,17,18
B23,3,b_FAR,S6062,B23.FAR.FAR,-0.33262556361667683,20,22
B23,3,b_FAR,S0101,B23.SPA.SPA,-0.3712902015187176,20,15
B23,3,b_FAR,S9981,B23.SPA.SPA,1.0771380117565024,34,1
B23,3,b_FAR,S2588,B23.SPA.SPA,-0.4543266445031728,15,20
B23,3,b_FAR,S2227,B23.SPA.SPA,0.1597378065839196,35,7
B23,3,b_FAR,S0363,B23.BRP.BRP,0.5439613460082637,42,0
B23,3,b_FAR,S5541,B23.FAR.FAR,0.1597378065839196,35,7
B23,3,b_FAR,S2669,B23.SPA.SPA,1.0771380117565024,34,1
B23,3,b_FAR,S1186,B23.FAR.FAR,0.23783502976871682,28,7
B23,3,b_FAR,S7540,B23.SPA.SPA,-0.49570855328339103,18,17
B23,3,b_FAR,S5422,B23.BRP.BRP,1.2077155441185667,35,0
B23,3,b_FAR,S9461,B23.SPA.SPA,-0.09719161250891994,22,13
B23,3,b_FAR,S0812,B23.SPA.SPA,1.2077155441185667,35,0
B23,3,b_FAR,S7585,B23.SPA.SPA,1.2077155441185667,41,1
B23,3,b_FAR,S9029,B23.TUR.TUR,-1.0618485897875516,8,27
B23,3,b_FAR,S9445,B23.TUR.TUR,0.2580146108214891,43,6
B23,3,b_FAR,S2189,B23.TUR.TUR,-0.014359807292100471,24,11
B23,3,b_FAR,S5527,B23.TUR.TUR,-0.7445331528686119,14,28
B23,3,b_FAR,S5714,B23.TUR.TUR,0.14353105902834573,22,6
B23,3,b_FAR,S7518,B23.BRP.BRP,0.8211482408865273,35,0
B23,3,b_FAR,S8247,B23.TUR.TUR,-0.3502728315626918,20,15
B23,3,b_FAR,S5292,B23.BRP.BRP,0.8888621398261423,37,5
B23,3,b_FAR,S9562,B23.BRP.BRP,0.6292214645448686,35,7
B23,3,b_FAR,S0754,B23.TUR.TUR,0.19374781858886136,36,6
B23,3,b_FAR,S8954,B23.TUR.TUR,-0.5408553638763207,21,21
B23,3,b_FAR,S5774,B23.TUR.TUR,0.09764371564894025,39,3
B23,3,b_FAR,S8005,B23.FAR.FAR,-0.033618201486183906,32,10
B23,3,b_FAR,S2103,B23.BRP.BRP,-0.12290681148764636,34,8
B23,3,b_FAR,S1895,B23.FAR.FAR,-0.7607919460015043,13,22
B23,3,b_FAR,S3842,B23.BRP.BRP,0.19374781858886136,33,2
B23,3,b_FAR,S0015,B23.FAR.FAR,-0.20361721915900105,29,13
B23,3,b_FAR,S9841,B23.TUR.TUR,-1.0618485897875516,4,31
B23,3,b_FAR,S9666,B23.BRP.BRP,0.08029874378792537,30,5
B23,3,b_FAR,S7985,B23.BRP.BRP,0.6691340527751255,34,1
B23,3,b_FAR,S7421,B23.FAR.FAR,0.2302086005088632,41,1
B23,3,b_FAR,S9530,B23.FAR.FAR,-0.014359807292100471,27,8
B23,3,b_FAR,S8198,B23.FAR.FAR,-0.07061217939882376,32,3
B23,3,b_FAR,S0223,B23.BRP.BRP,1.0771380117565024,32,3
B23,3,b_FAR,S0195,B23.SPA.SPA,0.1597378065839196,37,5
B23,3,b_FAR,S7149,B23.TUR.TUR,0.09764371564894025,33,9
B23,3,b_FAR,S7239,B23.BRP.BRP,0.015620430874979548,22,6
B23,3,b_FAR,S5787,B23.BRP.BRP,-0.07061217939882376,11,24
B23,3,b_FAR,S2348,B23.BRP.BRP,0.6691340527751255,30,5
B23,3,a_control,S1895,B23.FAR.FAR,-0.5350370521745275,28,17
B23,3,a_control,S0223,B23.BRP.BRP,0.12780261385652555,34,11
B23,3,a_control,S9461,B23.SPA.SPA,-0.2738429146141634,31,14
B23,3,a_control,S5774,B23.TUR.TUR,0.29780163152934236,50,4
B23,3,a_control,S8198,B23.FAR.FAR,-0.06760052798882372,37,8
B23,3,a_control,S2588,B23.SPA.SPA,-0.5187985386662457,18,27
B23,3,a_control,S9275,B23.SPA.SPA,-0.5187985386662457,24,21
B23,3,a_control,S9029,B23.TUR.TUR,-0.7418505899321165,15,30
B23,3,a_control,S2534,B23.SPA.SPA,0.07275525358934969,36,9
B23,3,a_control,S9841,B23.TUR.TUR,-1.1674317802482927,8,37
B23,3,a_control,S6062,B23.FAR.FAR,-0.562290736010671,24,30
B23,3,a_control,S7149,B23.TUR.TUR,-0.17303304489460536,44,10
B23,3,a_control,S7239,B23.BRP.BRP,-0.47442610655137607,18,18
B23,3,a_control,S0015,B23.FAR.FAR,-0.20361721915900105,29,25
B23,3,a_control,S8005,B23.FAR.FAR,-0.10872078760696878,34,20
B23,3,a_control,S7985,B23.BRP.BRP,0.7636149791181688,44,1
B23,3,a_control,S5218,B23.FAR.FAR,-0.4864987051137199,20,25
B23,3,a_control,S5237,B23.BRP.BRP,0.0597846398719746,49,5
B23,3,a_control,S0582,B23.FAR.FAR,-0.020302688843146025,46,8
B23,3,a_control,S0195,B23.SPA.SPA,-0.3048779893042686,32,22
B23,3,a_control,S5787,B23.BRP.BRP,-0.38985475034010003,4,41
B23,3,a_control,S2103,B23.BRP.BRP,-0.6319635952000177,36,18
B23,3,a_control,S1186,B23.FAR.FAR,-0.10872078760696878,33,12
B23,3,a_control,S8234,B23.FAR.FAR,0.12780261385652555,54,0
B23,3,a_control,S0363,B23.BRP.BRP,0.41298546862284197,50,4
B23,3,a_control,S9215,B23.FAR.FAR,0.6399128018707355,50,4
B23,3,a_control,S5422,B23.BRP.BRP,1.2077155441185667,45,0
B23,3,a_control,S0101,B23.SPA.SPA,-0.22155629611208877,25,20
B23,3,a_control,S5292,B23.BRP.BRP,0.3712047756295174,47,7
B23,3,a_control,S2348,B23.BRP.BRP,0.4401254886300565,39,6
B23,3,a_control,S7421,B23.FAR.FAR,0.5111193909113019,49,5
B23,3,a_control,S7540,B23.SPA.SPA,-0.40602870771685157,23,22
B23,3,a_control,S2368,B23.TUR.TUR,-0.38985475034010003,16,29
B23,3,a_control,S3199,B23.TUR.TUR,-0.8410527610175217,14,31
B23,3,a_control,S0448,B23.SPA.SPA,-0.3736162368318181,17,28
B23,3,a_control,S3383,B23.BRP.BRP,0.6399128018707355,53,1
B23,3,a_control,S9530,B23.FAR.FAR,-0.29084487062335196,19,26
B23,3,a_control,S7585,B23.SPA.SPA,0.5111193909113019,54,0
B23,3,a_control,S0812,B23.SPA.SPA,0.5002131200871932,42,3
B23,3,a_control,S2227,B23.SPA.SPA,0.29780163152934236,42,12
B23,3,a_control,S8954,B23.TUR.TUR,-0.48113129383763653,25,29
B23,3,a_control,S2669,B23.SPA.SPA,0.12780261385652555,40,5
B23,3,a_control,S5527,B23.TUR.TUR,-0.9474302497938542,12,42
B23,3,a_control,S5541,B23.FAR.FAR,0.17835412332029502,40,14
B23,3,a_control,S5714,B23.TUR.TUR,-0.15738024090979125,27,9
B23,3,a_control,S9981,B23.SPA.SPA,0.7636149791181688,45,0
B23,3,a_control,S1573,B23.TUR.TUR,-0.10872078760696878,25,11
B23,3,a_control,S9445,B23.TUR.TUR,0.17082720383502636,49,14
B23,3,a_control,S7645,B23.FAR.FAR,0.4401254886300565,39,6
B23,3,a_control,S2189,B23.TUR.TUR,-0.2738429146141634,21,24
B23,3,a_control,S9666,B23.BRP.BRP,-0.4704047245447975,26,19
B23,3,a_control,S2214,B23.FAR.FAR,-0.001205730601150439,44,10
B23,3,a_control,S4862,B23.TUR.TUR,-0.4704047245447975,17,28
B23,3,a_control,S1886,B23.SPA.SPA,-0.024057365237555414,33,12
B23,3,a_control,S6509,B23.SPA.SPA,-0.08843338206550161,34,11
B23,3,a_control,S3842,B23.BRP.BRP,0.09960413911840744,40,5
B23,3,a_control,S7518,B23.BRP.BRP,0.38744328913779896,41,4
B23,3,a_control,S9562,B23.BRP.BRP,0.01846845539024248,50,4
B23,3,a_control,S0754,B23.TUR.TUR,0.5111193909113019,46,8
B23,3,a_control,S8247,B23.TUR.TUR,-0.4543266445031728,17,28
