dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note
AN19,HuBERT t-SNE exp(k=1),ft,tr_20,-0.143374980704841,0.0699614270747285,-2.04934328385979,0.0404285589761949,-0.280499377771309,-0.0062505836383734,0.2425713538571694,3.48892132025412,1.0,0.0617808284741517,0.684897510781729,0.693654771568144,0.70123816594604,-0.008757260786415033,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-ft,True,True,ok
AN19,HuBERT t-SNE exp(k=1),ft,tr_22,0.0607737414813655,0.0959838333792911,0.633166433780688,0.526624962854942,-0.127354571942045,0.248902054904776,0.7682220666682921,0.381361005648614,1.0,0.536875747766991,0.684897510781729,0.678694616294429,0.687152018483626,0.006202894487300048,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-ft,True,True,ok
AN19,HuBERT t-SNE exp(k=1),ft,tr_24,0.0042648395626795,0.0762645756882875,0.0559216323462028,0.955404237673148,-0.145213728786364,0.153743407911723,0.955404237673148,0.0098326575398459,1.0,0.92101142606546,0.684897510781729,0.681901644305372,0.689177372861272,0.0029958664763569676,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-ft,True,True,ok
AN19,HuBERT t-SNE exp(k=1),ft,tr_4,-0.127345336585969,0.0549902486489784,-2.31578033768966,0.0205702653290897,-0.235126223937967,-0.0195644492339717,0.2425713538571694,5.81479548072002,1.0,0.0158919013342409,0.684897510781729,0.687828982324463,0.694872066427068,-0.0029314715427339877,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-ft,True,True,ok
AN19,HuBERT t-SNE exp(k=1),ft,tr_6,0.0288690715074789,0.0614705485873148,0.46964070064337,0.638611740894553,-0.0916132037236581,0.149351346738616,0.8210722382929967,0.22019758249462,1.0,0.638889411659202,0.684897510781729,0.682034163016731,0.689770607974615,0.00286334776499797,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-ft,True,True,ok
AN19,HuBERT t-SNE exp(k=1),ft,tr_8,0.0562441608637734,0.0676339714860227,0.831596306234906,0.405636847745558,-0.076318423248831,0.188806744976378,0.663769387220004,0.673447312618919,1.0,0.411852292640375,0.684897510781729,0.679173366679935,0.687308271144409,0.005724144101794004,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-ft,True,True,ok
AN19,Acoustic exp(k=1),baseline,mfcc39,0.111489941245178,0.100089897267819,1.11389804853986,0.265322926706545,-0.0846862573997463,0.307666139890103,0.265322926706545,1.18423604231884,1.0,0.276495305741858,0.684884596737085,0.664061687833066,0.670447820045743,0.020822908904019055,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-acoustic,True,True,ok
AN19,Acoustic exp(k=1),baseline,strf24_legacy,0.192255395835414,0.087702096905174,2.19214138110388,0.0283692995609103,0.0203592859012731,0.364151505769555,0.0567385991218206,4.554862657179,1.0,0.0328253964175734,0.684884596737085,0.650657158118236,0.65572823626007,0.034227438618849026,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\AN19-SBI-exp-acoustic,True,True,ok
X21,HuBERT t-SNE exp(k=1),base,cnn_2,-1711.99646451369,4.25524355900988,-402.326315937609,0.0,-1720.33674188934,-1703.65618713803,0.0,0.102194677807347,1.0,0.749211663135557,0.48721765133721,0.487337608840952,0.489293846513775,-0.00011995750374199643,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,True,False,quasi_separation_or_scale_saturation
X21,HuBERT t-SNE exp(k=1),base,cnn_3,,,,,,,,,,,0.48721765133721,0.487145518353379,0.489293832233504,7.213298383101918e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-SBI-exp-base,False,False,missing_or_nonfinite_full_joint_coefficient
