dataset_id,model_variant,representation,layer,measure,estimand,fold,type,tau,predictor_scaling,training_predictor_mean,training_predictor_sd,z_train,z_test,estimate_train,std_error_train,p_value_train,estimate_test,std_error_test,p_value_test,poll_train,poll_test,optimism,n_train_rows,n_test_rows,n_train_trials,n_test_trials,percent_ceiling,absolute_percent_ceiling,source_path
AN19,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,26.7411188793663,1.65940223024707,-0.862777513045642,-0.755507399548433,-0.0934536248749648,0.108317177327756,0.38825980505906,-0.104682093805945,0.138558661197116,0.449944594183011,-0.673149105022596,-0.671609947833987,-0.0022865026145385,3840,1920,3840,1920,-3.409353545979208,3.409353545979208,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,26.6561738243566,1.7463562564634,-0.540746508189658,-1.31308325622648,-0.05898323078007,0.109077414068816,0.58868231730669,-0.208685982015405,0.158928218013474,0.189154895262269,-0.672724358102761,-0.67228256444782,-0.0006567231431722,3840,1920,3840,1920,-5.925507888417027,5.925507888417027,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_2,mean_dissimilarity_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,26.7105520593787,1.73920904626025,-1.43825594498725,-0.0160150413818688,-0.153977309912432,0.107058351087711,0.150361446867092,-0.0026213761382279,0.163682133297247,0.987222391946577,-0.671977314036985,-0.673714617123778,0.0025853597294172,3840,1920,3840,1920,-0.07227055374561936,0.07227055374561936,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1150.02883288411,24.8049848778511,-0.193307012349479,-0.24479260871479,-0.022347007359676,0.11560370773966,0.846718534845253,-0.0348159610611922,0.142226357421422,0.806617017229967,-0.672825667515174,-0.671698605203962,-0.0016751178880775,3840,1920,3840,1920,-1.10466760358681,1.10466760358681,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1148.99344388139,26.0928115785129,-0.593677259929515,0.249866707516472,-0.0684894655276753,0.115364812079558,0.552727995360126,0.0420314369822732,0.16821543534167,0.802690430258518,-0.672545547346675,-0.672087706631226,-0.0006807579311985,3840,1920,3840,1920,1.1275653233874408,1.1275653233874408,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1149.02221808783,25.836830237324,0.028522187347944,-0.587149339384385,0.0031764334751581,0.111367106470786,0.977245672281705,-0.103130552281016,0.175646203381829,0.55710341312652,-0.672007520199891,-0.673271909250892,0.0018815102703381,3840,1920,3840,1920,-2.6496096311511685,2.6496096311511685,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,within_token_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,791.096251840462,26.820899336287,-0.936330840712494,0.329548847690438,-0.108219839811556,0.115578634288289,0.349102873877359,0.0508757290562832,0.154379933089838,0.741740878779922,-0.672964372952957,-0.671757097227458,-0.0017939667744985,3840,1920,3840,1920,1.48714431270733,1.48714431270733,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,within_token_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,791.860340731397,26.5890788931555,0.249241820984493,-1.46276477934566,0.0282886005369441,0.113498611209008,0.803173731453365,-0.223318433791549,0.152668724968513,0.143531753618901,-0.672705423179115,-0.672061308245852,-0.0009574992427129,3840,1920,3840,1920,-6.600970805019777,6.600970805019777,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,within_token_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,791.427841056245,26.8884959708717,-0.772560431741716,-0.0260185354946617,-0.0861456027938088,0.111506620394208,0.439782569311378,-0.004449133903551,0.170998629206624,0.979242554268431,-0.672137131041474,-0.673537240306189,0.0020830708497619,3840,1920,3840,1920,-0.11741299463503678,0.11741299463503678,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,within_type_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,117.498708839778,20.6226681733822,-0.315691829046212,-1.39235826284,-0.0335425210321799,0.106250836879499,0.752236429260941,-0.213768898029095,0.153530096193108,0.163813936572192,-0.672986254125667,-0.671237716004931,-0.0025981780608686,3840,1920,3840,1920,-6.283249619427039,6.283249619427039,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,within_type_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,117.174738589406,19.8277989630694,-0.979711888477378,-0.266494921306141,-0.10426193097447,0.106421012341199,0.327228356049036,-0.0369457460970012,0.138635835594627,0.789858070244769,-0.67259436600842,-0.672063413223385,-0.0007894100989666,3840,1920,3840,1920,-1.2026029202144115,1.2026029202144115,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,within_type_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,116.954823629884,20.1821876155483,-1.22845334835159,-0.051899096853766,-0.125751720680857,0.102365890287651,0.219276831812763,-0.0080030204981317,0.154203463707308,0.958609093914044,-0.67179303286576,-0.673677670868642,0.0028053848591472,3840,1920,3840,1920,-0.23420335789863073,0.23420335789863073,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,between_type_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,235.00561154245,27.4309393016829,0.625493148272916,0.453189705961358,0.0747030558619416,0.119430654145786,0.531647443955121,0.0723263506186456,0.159593983859847,0.650412144316363,-0.672860265327443,-0.671650028273878,-0.0017986454482871,3840,1920,3840,1920,2.0450943722644244,2.0450943722644244,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,between_type_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,233.858546391904,27.2780796373407,0.0773979426281927,1.20166716020602,0.0088481084438854,0.114319685296938,0.938306977419765,0.202201420664852,0.16826740994585,0.229492509454607,-0.672694084166867,-0.671521822486591,-0.0017426371182201,3840,1920,3840,1920,5.422724113865572,5.422724113865572,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,between_type_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,234.725537504734,27.5125838537727,1.14518553075968,-0.330207387850237,0.133044274608214,0.116177048202797,0.252132310822734,-0.0541413855923075,0.163961763377817,0.74124326494165,-0.671733843896886,-0.673631119415675,0.0028244453305838,3840,1920,3840,1920,-1.4901160853601492,1.4901160853601492,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,order_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,253.612461159548,9.03731368486688,0.0130555710581231,0.540871071077736,0.0015633719167467,0.119747493984493,0.989583457334132,0.0771366691669625,0.14261563113971,0.58859645179223,-0.672931928923593,-0.671693329921199,-0.0018406007341272,3840,1920,3840,1920,2.440771202503937,2.440771202503937,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,order_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,253.729188341711,9.48655676603954,0.693047998239262,-0.34488682648352,0.0803226097485185,0.11589761452682,0.488279430227577,-0.0595266730806054,0.172597700200793,0.730179454633668,-0.672573718532256,-0.672411574126117,-0.0002410804967116,3840,1920,3840,1920,-1.5563595082402968,1.5563595082402968,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,order_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,253.530348391144,9.40149804613746,0.162941982182157,0.385753343878635,0.0183097852600134,0.112369967609357,0.870564115515021,0.0690609375172478,0.179028746252361,0.699679351983629,-0.672151690592048,-0.673329267736587,0.0017519514731885,3840,1920,3840,1920,1.7407765054479125,1.7407765054479125,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,31.2374732740798,2.05997777764999,-0.802058169032722,-1.0473808277561,-0.087397359881647,0.108966360865132,0.422519310823773,-0.155885189355547,0.148833342395157,0.294923970591939,-0.672970272279423,-0.671457337232958,-0.0022481454364104,3840,1920,3840,1920,-4.726481224717614,4.726481224717614,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,31.1418789278925,2.05742521740553,-0.716467555693014,-1.15598817033037,-0.0776874159888092,0.108431170918361,0.473702694058945,-0.172981476585772,0.149639486826526,0.247685995745296,-0.672649702168068,-0.671964596853415,-0.001018517234817,3840,1920,3840,1920,-5.216590029404746,5.216590029404746,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_3,mean_dissimilarity_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,31.1443814691244,2.06505905401055,-1.59389527252018,0.0264206957653407,-0.167534350586863,0.105110011601934,0.110959493470153,0.004163498827309,0.157584753417844,0.97892178707723,-0.671752422696699,-0.673663288898988,0.0028445988994239,3840,1920,3840,1920,0.11922781014274844,0.11922781014274844,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1140.95947903325,71.5735806873149,-0.0991125901343154,-0.0975960794488595,-0.0103404616129656,0.104330454879167,0.921048875827937,-0.0147787625959773,0.151427830702169,0.922253037791562,-0.673148491995298,-0.671783313369768,-0.002028049742016,3840,1920,3840,1920,-0.4404186375163448,0.4404186375163448,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1139.34889674083,72.6462410045684,-0.0492607298105507,-0.210161198358884,-0.005338872477675,0.108379889989604,0.960711514573329,-0.0302909722135929,0.144132087417327,0.833541862464656,-0.672764487808833,-0.672487601815948,-0.0004115645190873,3840,1920,3840,1920,-0.9483875701023726,0.9483875701023726,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1143.32642512697,71.6709440793359,-0.118933001482694,-0.014117955038088,-0.0123509110199476,0.103847635777903,0.905328435909987,-0.0021435476857726,0.151831315512031,0.988735875834168,-0.672229381927991,-0.673679170065933,0.002156686656248,3840,1920,3840,1920,-0.06370963421384028,0.06370963421384028,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,within_token_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,738.86431415877,39.1144045143501,-0.165321636541097,0.492491226918375,-0.0198602726360008,0.120131115633275,0.868690829638418,0.0772192368739804,0.156793121691036,0.622372122374868,-0.672668083715869,-0.671659342586698,-0.0014996119982359,3840,1920,3840,1920,2.2224490612023082,2.2224490612023082,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,within_token_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,739.512855193443,39.8899268124125,0.194916883194605,-0.0245484634672087,0.0229933750467839,0.117965025245285,0.845458016811128,-0.0042630768901155,0.173659622151509,0.980415127090227,-0.672581835733428,-0.671792908121901,-0.0011729838208708,3840,1920,3840,1920,-0.1107790486503417,0.1107790486503417,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,within_token_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,739.562445104848,40.0459717066808,0.469640318958378,-0.248239626688968,0.0551186160528234,0.117363466950776,0.638612013635705,-0.0447960230649186,0.180454763256013,0.80394900800367,-0.671876140370846,-0.673334380286158,0.0021703999110712,3840,1920,3840,1920,-1.1202228489230464,1.1202228489230464,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,within_type_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,213.272976634471,70.5066303807435,-0.4603035770545,-0.385422630085353,-0.0481117143549396,0.104521704269187,0.645298334002943,-0.0549822910819931,0.142654547995319,0.69992431884069,-0.67314706753121,-0.671687160175235,-0.0021687791960964,3840,1920,3840,1920,-1.7392841041233138,1.7392841041233138,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,within_type_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,210.765265297486,71.7627624263053,-0.0529064294718303,-0.989228733037504,-0.0056000754318321,0.105848674494541,0.957806461595366,-0.143941871875481,0.145509190208715,0.322551243350623,-0.672707444517597,-0.67241562941271,-0.0004337919957113,3840,1920,3840,1920,-4.464060167751839,4.464060167751839,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,within_type_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,214.10015949105,72.0954048111264,-0.977981006496804,0.301794787538278,-0.100534722630323,0.102798236328173,0.328083718100397,0.0469033364902707,0.155414667273939,0.762808504658832,-0.672078827619413,-0.673636316696732,0.0023174202389858,3840,1920,3840,1920,1.3618994726810862,1.3618994726810862,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,between_type_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,186.102537888637,21.491044187012,0.939798787425406,0.551409880711803,0.112025241878196,0.119201304978368,0.347320780936697,0.090256207391886,0.163682608072558,0.581352728877361,-0.672594803087568,-0.671631138000074,-0.0014327572604946,3840,1920,3840,1920,2.488329344247859,2.488329344247859,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,between_type_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,186.371131054315,21.2613213564427,0.289167798588879,1.46819645487822,0.0334968338089348,0.115838741285846,0.77245297269094,0.240637410037729,0.163900007548846,0.142050866971543,-0.672612008469409,-0.6710623124201,-0.0023039969994531,3840,1920,3840,1920,6.6254821496454035,6.6254821496454035,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,between_type_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,186.806032347334,21.3199204976097,1.4823027569375,-0.155905777597145,0.170906772293522,0.115298154505644,0.138259755073661,-0.0258650732169179,0.165901954472478,0.876107291137296,-0.671563753239197,-0.673488148644575,0.0028655438833551,3840,1920,3840,1920,-0.703550906327552,0.703550906327552,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,order_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,254.088685488614,9.6511117494492,-0.0466810639986519,1.18842877871932,-0.004460080921151,0.0955436860068117,0.962767422630899,0.157288371001126,0.132349850338212,0.234664523868739,-0.672941858046762,-0.671361637962999,-0.0023482267670934,3840,1920,3840,1920,5.362983702465653,5.362983702465653,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,order_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,254.279064563953,9.60069565771922,0.789115373601047,0.0347610622493057,0.0781403370043179,0.0990227026597296,0.430044577330017,0.004233405648135,0.121785853889423,0.972270269677469,-0.672604151435035,-0.672051078357123,-0.0008222861496352,3840,1920,3840,1920,0.15686510934573172,0.15686510934573172,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,order_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,254.148179982143,9.84704675481107,0.874603205635138,-0.0521071744979094,0.0797938259248817,0.0912343167859022,0.38178984296394,-0.0079550855898803,0.152667759603804,0.958443296311662,-0.671887445122203,-0.673623192344725,0.0025833898744845,3840,1920,3840,1920,-0.23514234308173193,0.23514234308173193,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,mean_dissimilarity_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,37.364736930924,4.62472191348061,-0.752436167067357,-0.41231761319356,-0.0791981403431484,0.105255626735522,0.451788803614811,-0.0577676705683296,0.140104785048828,0.680106640513045,-0.67311738059449,-0.671687950062317,-0.0021235977162108,3840,1920,3840,1920,-1.8606522152547496,1.8606522152547496,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,mean_dissimilarity_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,37.1786665879553,4.75749110794818,-0.103583740990917,-1.43006290737785,-0.0110290181063987,0.106474413850005,0.917499691055927,-0.210165271884487,0.146962256555443,0.152698964895589,-0.672721711125047,-0.672157070060332,-0.0008393382514297,3840,1920,3840,1920,-6.453398136346711,6.453398136346711,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_4,mean_dissimilarity_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,37.3617894221112,4.7609107825418,-1.26752176118446,0.295721251159179,-0.130955731233981,0.103316357355164,0.204968787592168,0.0481755654466676,0.162908702901219,0.767442966596307,-0.672002895278683,-0.673641201902281,0.0024379457813481,3840,1920,3840,1920,1.334491623594378,1.334491623594378,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_5,overall,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,1163.51763233761,66.8309153891701,0.73111744868758,-0.0403709907375605,0.0871002770044229,0.119133084787917,0.46470741736476,-0.0062251241346802,0.154197953058617,0.967797357425507,-0.672708317945453,-0.671762021652019,-0.0014066962875142,3840,1920,3840,1920,-0.18218085025780356,0.18218085025780356,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_5,overall,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,1164.64763414449,67.2842584262487,-0.137300515658139,1.00641828245049,-0.0159699057953055,0.116313516513431,0.890793262860815,0.163346800732644,0.162305080880403,0.314214402711759,-0.672599299385606,-0.672617610153153,2.7223887334712e-05,3840,1920,3840,1920,4.541630885497259,4.541630885497259,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_5,overall,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,1166.47384407638,67.0235122643434,0.847633435226081,-0.150640297557917,0.0969000151274806,0.114318302110906,0.396642147738205,-0.0258139425434733,0.171361468092883,0.880259471248149,-0.671979504249881,-0.673277655961045,0.0019318322998756,3840,1920,3840,1920,-0.6797895466721011,0.6797895466721011,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_5,within_token_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,709.69681465262,47.6944971279778,0.314171911996637,0.641778782820428,0.0338798099684158,0.107838443459511,0.753390474396779,0.0907098170974985,0.141341252664751,0.521016827655773,-0.67295132841333,-0.671631626504776,-0.0019610659089804,3840,1920,3840,1920,2.896134134822299,2.896134134822299,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_5,within_token_word,actual_exposure_variability,2,corrected_tau2,2,training_fold_gelman_2sd,713.150602513173,49.2185946040804,0.359086244541517,0.639201453309286,0.038793345466057,0.108033504640615,0.719530571585185,0.0982989656787335,0.153784014679282,0.522691886805839,-0.672633014694164,-0.67226576984276,-0.0005459810080406,3840,1920,3840,1920,2.884503504184901,2.884503504184901,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_5,within_token_word,actual_exposure_variability,3,corrected_tau2,2,training_fold_gelman_2sd,711.646364898081,49.5578309313888,0.966887955028355,-0.176687484333823,0.101985884309836,0.105478492910634,0.333600048614745,-0.0298138025481278,0.16873748958811,0.85975387225664,-0.671981769082288,-0.673470287044181,0.0022151165855663,3840,1920,3840,1920,-0.7973318350074584,0.7973318350074584,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
AN19,ft,hubert_tsne_3d,cnn_5,within_type_word,actual_exposure_variability,1,corrected_tau2,2,training_fold_gelman_2sd,266.06992498919,65.4265074568821,-0.0907146148821215,-0.536246597805169,-0.0097126212501167,0.107067877240484,0.927719357517638,-0.076783709887495,0.143187313824958,0.591788132619473,-0.673248713004152,-0.671678533546171,-0.0023322427917824,3840,1920,3840,1920,-2.4199024931312216,2.4199024931312216,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\AN19-ft-variability-z-notebook-simplified-tau2-v1\heldout_refit_z.csv
