dataset_id,fold,Keyword,TestTalkerID,SentenceID,ceiling_z,numCorrect,numIncorrect
X21,2,had,X21.CMN.CMN_M_037,HT1_S038,-0.30511225812879217,8,7
X21,2,two,X21.CMN.CMN_M_037,HT1_S038,-0.1798705954612026,15,0
X21,2,empty,X21.CMN.CMN_M_037,HT1_S038,0.3050098775378691,14,1
X21,2,bottles,X21.CMN.CMN_M_037,HT1_S038,-0.6319669231173334,11,4
X21,2,had,X21.CMN.CMN_M_032,HT1_S038,-0.8781964981975767,1,12
X21,2,two,X21.CMN.CMN_M_032,HT1_S038,-0.1508472427924614,13,0
X21,2,empty,X21.CMN.CMN_M_032,HT1_S038,-0.04548796398085572,12,1
X21,2,bottles,X21.CMN.CMN_M_032,HT1_S038,-0.3092289202031906,10,3
X21,2,had,X21.CMN.CMN_M_043,HT1_S038,0.33054645359683565,13,0
X21,2,two,X21.CMN.CMN_M_043,HT1_S038,-0.04548796398085572,12,1
X21,2,empty,X21.CMN.CMN_M_043,HT1_S038,0.757106205194,13,0
X21,2,bottles,X21.CMN.CMN_M_043,HT1_S038,0.33054645359683565,13,0
X21,2,hung,X21.CMN.CMN_M_032,HT1_S018,-0.5893654836717352,4,9
X21,2,raincoat,X21.CMN.CMN_M_032,HT1_S018,-0.4329404270157568,10,3
X21,2,hung,X21.CMN.CMN_M_037,HT1_S018,-1.1511855478645399,3,12
X21,2,raincoat,X21.CMN.CMN_M_037,HT1_S018,-0.46842550708430863,10,5
X21,2,hung,X21.CMN.CMN_M_035,HT1_S018,-0.9848726016063754,2,11
X21,2,raincoat,X21.CMN.CMN_M_035,HT1_S018,-0.7800975376513128,7,6
X21,2,hung,X21.CMN.CMN_M_043,HT1_S018,-0.3739745347484843,10,3
X21,2,raincoat,X21.CMN.CMN_M_043,HT1_S018,-0.5893654836717352,8,5
X21,2,dog,X21.CMN.CMN_M_035,HT1_S028,0.33054645359683565,12,1
X21,2,eating,X21.CMN.CMN_M_035,HT1_S028,-0.04548796398085572,12,1
X21,2,some,X21.CMN.CMN_M_035,HT1_S028,-0.3092289202031906,10,3
X21,2,meat,X21.CMN.CMN_M_035,HT1_S028,-0.3092289202031906,10,3
X21,2,dog,X21.CMN.CMN_M_032,HT1_S028,-0.1508472427924614,9,4
X21,2,eating,X21.CMN.CMN_M_032,HT1_S028,0.09689408269963812,11,2
X21,2,some,X21.CMN.CMN_M_032,HT1_S028,0.09689408269963812,11,2
X21,2,meat,X21.CMN.CMN_M_032,HT1_S028,0.09689408269963812,10,3
X21,2,dog,X21.CMN.CMN_M_043,HT1_S028,-0.4877669975343292,13,0
X21,2,eating,X21.CMN.CMN_M_043,HT1_S028,-0.3739745347484843,11,2
X21,2,some,X21.CMN.CMN_M_043,HT1_S028,-0.3739745347484843,10,3
X21,2,meat,X21.CMN.CMN_M_043,HT1_S028,-0.3092289202031906,11,2
X21,2,dog,X21.CMN.CMN_M_037,HT1_S028,-0.1798705954612026,10,5
X21,2,eating,X21.CMN.CMN_M_037,HT1_S028,0.3050098775378691,13,2
X21,2,some,X21.CMN.CMN_M_037,HT1_S028,0.07029227398427568,11,4
X21,2,meat,X21.CMN.CMN_M_037,HT1_S028,-0.1798705954612026,11,4
X21,2,house,X21.CMN.CMN_M_035,HT1_S041,0.33054645359683565,13,0
X21,2,had,X21.CMN.CMN_M_035,HT1_S041,-0.10138453064223613,13,0
X21,2,nine,X21.CMN.CMN_M_035,HT1_S041,-0.3092289202031906,11,2
X21,2,bedrooms,X21.CMN.CMN_M_035,HT1_S041,0.757106205194,12,1
X21,2,house,X21.CMN.CMN_M_032,HT1_S041,-0.04548796398085572,12,1
X21,2,had,X21.CMN.CMN_M_032,HT1_S041,-0.8781964981975767,10,3
X21,2,nine,X21.CMN.CMN_M_032,HT1_S041,-0.1508472427924614,11,2
X21,2,bedrooms,X21.CMN.CMN_M_032,HT1_S041,-0.23622001796043332,10,3
X21,2,house,X21.CMN.CMN_M_037,HT1_S041,0.5327277074581582,15,0
X21,2,had,X21.CMN.CMN_M_037,HT1_S041,-0.30511225812879217,11,4
X21,2,nine,X21.CMN.CMN_M_037,HT1_S041,-0.40758842538149176,13,2
X21,2,bedrooms,X21.CMN.CMN_M_037,HT1_S041,-0.46842550708430863,6,9
X21,2,house,X21.CMN.CMN_M_043,HT1_S041,0.5577630471466272,13,0
X21,2,had,X21.CMN.CMN_M_043,HT1_S041,0.33054645359683565,13,0
X21,2,nine,X21.CMN.CMN_M_043,HT1_S041,-0.1508472427924614,13,0
X21,2,bedrooms,X21.CMN.CMN_M_043,HT1_S041,0.33054645359683565,12,1
X21,2,girl,X21.CMN.CMN_M_035,HT1_S025,0.757106205194,13,0
X21,2,fixing,X21.CMN.CMN_M_035,HT1_S025,0.757106205194,13,0
X21,2,dress,X21.CMN.CMN_M_035,HT1_S025,0.757106205194,13,0
X21,2,girl,X21.CMN.CMN_M_032,HT1_S025,0.757106205194,12,1
X21,2,fixing,X21.CMN.CMN_M_032,HT1_S025,0.33054645359683565,12,1
X21,2,dress,X21.CMN.CMN_M_032,HT1_S025,0.33054645359683565,13,0
X21,2,girl,X21.CMN.CMN_M_037,HT1_S025,0.757106205194,15,0
X21,2,fixing,X21.CMN.CMN_M_037,HT1_S025,0.757106205194,14,1
X21,2,dress,X21.CMN.CMN_M_037,HT1_S025,0.757106205194,14,1
X21,2,girl,X21.CMN.CMN_M_043,HT1_S025,-0.04548796398085572,13,0
X21,2,fixing,X21.CMN.CMN_M_043,HT1_S025,0.09689408269963812,12,1
X21,2,dress,X21.CMN.CMN_M_043,HT1_S025,0.33054645359683565,13,0
X21,2,road,X21.CMN.CMN_M_035,HT1_S030,-0.23622001796043332,12,1
X21,2,goes,X21.CMN.CMN_M_035,HT1_S030,-0.3092289202031906,13,0
X21,2,hill,X21.CMN.CMN_M_035,HT1_S030,-0.4329404270157568,10,3
X21,2,road,X21.CMN.CMN_M_037,HT1_S030,0.3050098775378691,11,4
X21,2,goes,X21.CMN.CMN_M_037,HT1_S030,0.07029227398427568,14,1
X21,2,hill,X21.CMN.CMN_M_037,HT1_S030,0.07029227398427568,13,2
X21,2,road,X21.CMN.CMN_M_032,HT1_S030,-0.4329404270157568,8,5
X21,2,goes,X21.CMN.CMN_M_032,HT1_S030,-0.04548796398085572,11,2
X21,2,hill,X21.CMN.CMN_M_032,HT1_S030,-0.3092289202031906,10,3
X21,2,road,X21.CMN.CMN_M_043,HT1_S030,0.757106205194,13,0
X21,2,goes,X21.CMN.CMN_M_043,HT1_S030,0.757106205194,13,0
X21,2,hill,X21.CMN.CMN_M_043,HT1_S030,-1.748359482218968,1,12
X21,2,father,X21.CMN.CMN_M_043,HT1_S029,-1.3723250646412766,2,11
X21,2,forgot,X21.CMN.CMN_M_043,HT1_S029,-0.23622001796043332,12,1
X21,2,bread,X21.CMN.CMN_M_043,HT1_S029,-1.181593010661699,3,10
X21,2,father,X21.CMN.CMN_M_035,HT1_S029,0.33054645359683565,10,3
X21,2,forgot,X21.CMN.CMN_M_035,HT1_S029,-0.23622001796043332,6,7
X21,2,bread,X21.CMN.CMN_M_035,HT1_S029,-1.181593010661699,1,12
X21,2,father,X21.CMN.CMN_M_037,HT1_S029,-0.838264839053054,2,13
X21,2,forgot,X21.CMN.CMN_M_037,HT1_S029,-0.1798705954612026,9,6
X21,2,bread,X21.CMN.CMN_M_037,HT1_S029,-0.1798705954612026,11,4
X21,2,father,X21.CMN.CMN_M_032,HT1_S029,-0.6852633377808824,7,6
X21,2,forgot,X21.CMN.CMN_M_032,HT1_S029,-0.23622001796043332,10,3
X21,2,bread,X21.CMN.CMN_M_032,HT1_S029,-0.3739745347484843,10,3
X21,2,family,X21.CMN.CMN_M_043,HT1_S032,0.33054645359683565,13,0
X21,2,bought,X21.CMN.CMN_M_043,HT1_S032,0.757106205194,13,0
X21,2,house,X21.CMN.CMN_M_043,HT1_S032,0.5577630471466272,13,0
X21,2,family,X21.CMN.CMN_M_032,HT1_S032,0.5577630471466272,13,0
X21,2,bought,X21.CMN.CMN_M_032,HT1_S032,-0.23622001796043332,11,2
X21,2,house,X21.CMN.CMN_M_032,HT1_S032,-0.04548796398085572,11,2
X21,2,family,X21.CMN.CMN_M_037,HT1_S032,-0.1723634988838162,15,0
X21,2,bought,X21.CMN.CMN_M_037,HT1_S032,-0.07324780258543759,15,0
X21,2,house,X21.CMN.CMN_M_037,HT1_S032,0.5327277074581582,15,0
X21,2,family,X21.CMN.CMN_M_035,HT1_S032,0.33054645359683565,13,0
X21,2,bought,X21.CMN.CMN_M_035,HT1_S032,-0.04548796398085572,13,0
X21,2,house,X21.CMN.CMN_M_035,HT1_S032,0.33054645359683565,12,1
X21,2,mailman,X21.CMN.CMN_M_035,HT1_S019,-0.04548796398085572,13,0
X21,2,brought,X21.CMN.CMN_M_035,HT1_S019,-0.04548796398085572,13,0
X21,2,letter,X21.CMN.CMN_M_035,HT1_S019,-0.04548796398085572,12,1
X21,2,mailman,X21.CMN.CMN_M_037,HT1_S019,0.07029227398427568,12,3
X21,2,brought,X21.CMN.CMN_M_037,HT1_S019,0.3050098775378691,12,3
X21,2,letter,X21.CMN.CMN_M_037,HT1_S019,0.3050098775378691,13,2
X21,2,mailman,X21.CMN.CMN_M_043,HT1_S019,-0.04548796398085572,13,0
X21,2,brought,X21.CMN.CMN_M_043,HT1_S019,-0.1508472427924614,12,1
X21,2,letter,X21.CMN.CMN_M_043,HT1_S019,-0.23622001796043332,12,1
X21,2,mailman,X21.CMN.CMN_M_032,HT1_S019,-0.1508472427924614,12,1
X21,2,brought,X21.CMN.CMN_M_032,HT1_S019,-0.04548796398085572,10,3
X21,2,letter,X21.CMN.CMN_M_032,HT1_S019,-0.1508472427924614,11,2
X21,2,mother,X21.CMN.CMN_M_032,HT1_S027,0.09689408269963812,12,1
X21,2,read,X21.CMN.CMN_M_032,HT1_S027,-0.5396165304245555,10,3
X21,2,instructions,X21.CMN.CMN_M_032,HT1_S027,-0.5893654836717352,8,5
X21,2,mother,X21.CMN.CMN_M_037,HT1_S027,-0.46842550708430863,8,7
X21,2,read,X21.CMN.CMN_M_037,HT1_S027,-0.07324780258543759,13,2
X21,2,instructions,X21.CMN.CMN_M_037,HT1_S027,0.07029227398427568,12,3
X21,2,mother,X21.CMN.CMN_M_035,HT1_S027,0.757106205194,12,1
X21,2,read,X21.CMN.CMN_M_035,HT1_S027,-0.23622001796043332,10,3
X21,2,instructions,X21.CMN.CMN_M_035,HT1_S027,0.33054645359683565,11,2
X21,2,mother,X21.CMN.CMN_M_043,HT1_S027,0.757106205194,11,2
X21,2,read,X21.CMN.CMN_M_043,HT1_S027,0.757106205194,13,0
X21,2,instructions,X21.CMN.CMN_M_043,HT1_S027,0.09689408269963812,13,0
X21,2,table,X21.CMN.CMN_M_032,HT1_S022,0.757106205194,13,0
X21,2,has,X21.CMN.CMN_M_032,HT1_S022,0.33054645359683565,11,2
X21,2,three,X21.CMN.CMN_M_032,HT1_S022,0.09689408269963812,11,2
X21,2,legs,X21.CMN.CMN_M_032,HT1_S022,0.09689408269963812,12,1
X21,2,table,X21.CMN.CMN_M_035,HT1_S022,0.757106205194,12,1
X21,2,has,X21.CMN.CMN_M_035,HT1_S022,0.757106205194,13,0
X21,2,three,X21.CMN.CMN_M_035,HT1_S022,-0.5396165304245555,8,5
X21,2,legs,X21.CMN.CMN_M_035,HT1_S022,0.33054645359683565,13,0
X21,2,table,X21.CMN.CMN_M_037,HT1_S022,0.3050098775378691,15,0
X21,2,has,X21.CMN.CMN_M_037,HT1_S022,0.757106205194,15,0
X21,2,three,X21.CMN.CMN_M_037,HT1_S022,-0.40758842538149176,14,1
X21,2,legs,X21.CMN.CMN_M_037,HT1_S022,0.07029227398427568,15,0
X21,2,table,X21.CMN.CMN_M_043,HT1_S022,0.33054645359683565,13,0
X21,2,has,X21.CMN.CMN_M_043,HT1_S022,-0.1508472427924614,12,1
X21,2,three,X21.CMN.CMN_M_043,HT1_S022,-0.3092289202031906,10,3
X21,2,legs,X21.CMN.CMN_M_043,HT1_S022,-0.5893654836717352,7,6
X21,2,found,X21.CMN.CMN_M_032,HT1_S021,0.33054645359683565,13,0
X21,2,purse,X21.CMN.CMN_M_032,HT1_S021,0.09689408269963812,13,0
X21,2,trash,X21.CMN.CMN_M_032,HT1_S021,0.09689408269963812,12,1
X21,2,found,X21.CMN.CMN_M_037,HT1_S021,0.07029227398427568,13,2
X21,2,purse,X21.CMN.CMN_M_037,HT1_S021,0.07029227398427568,14,1
X21,2,trash,X21.CMN.CMN_M_037,HT1_S021,0.07029227398427568,15,0
X21,2,found,X21.CMN.CMN_M_035,HT1_S021,0.757106205194,13,0
X21,2,purse,X21.CMN.CMN_M_035,HT1_S021,0.757106205194,12,1
X21,2,trash,X21.CMN.CMN_M_035,HT1_S021,0.33054645359683565,13,0
X21,2,found,X21.CMN.CMN_M_043,HT1_S021,0.33054645359683565,13,0
X21,2,purse,X21.CMN.CMN_M_043,HT1_S021,0.33054645359683565,13,0
X21,2,trash,X21.CMN.CMN_M_043,HT1_S021,-0.04548796398085572,13,0
X21,2,painter,X21.CMN.CMN_M_037,HT1_S031,-0.1798705954612026,15,0
X21,2,uses,X21.CMN.CMN_M_037,HT1_S031,-0.341159234981008,14,1
X21,2,brush,X21.CMN.CMN_M_037,HT1_S031,0.757106205194,15,0
X21,2,painter,X21.CMN.CMN_M_043,HT1_S031,-0.5893654836717352,9,4
X21,2,uses,X21.CMN.CMN_M_043,HT1_S031,-0.23622001796043332,13,0
X21,2,brush,X21.CMN.CMN_M_043,HT1_S031,-0.5396165304245555,11,2
X21,2,painter,X21.CMN.CMN_M_032,HT1_S031,0.757106205194,9,4
X21,2,uses,X21.CMN.CMN_M_032,HT1_S031,0.33054645359683565,12,1
X21,2,brush,X21.CMN.CMN_M_032,HT1_S031,0.757106205194,13,0
X21,2,painter,X21.CMN.CMN_M_035,HT1_S031,0.09689408269963812,13,0
X21,2,uses,X21.CMN.CMN_M_035,HT1_S031,-0.4329404270157568,10,3
X21,2,brush,X21.CMN.CMN_M_035,HT1_S031,0.09689408269963812,13,0
X21,2,children,X21.CMN.CMN_M_035,HT1_S023,0.757106205194,12,1
X21,2,waved,X21.CMN.CMN_M_035,HT1_S023,-2.1749192338161323,0,13
X21,2,train,X21.CMN.CMN_M_035,HT1_S023,-1.5147071113217703,2,11
X21,2,children,X21.CMN.CMN_M_043,HT1_S023,0.09689408269963812,12,1
X21,2,waved,X21.CMN.CMN_M_043,HT1_S023,-0.828447544950397,5,8
X21,2,train,X21.CMN.CMN_M_043,HT1_S023,-0.5893654836717352,6,7
X21,2,children,X21.CMN.CMN_M_037,HT1_S023,0.07029227398427568,15,0
X21,2,waved,X21.CMN.CMN_M_037,HT1_S023,-0.2666274807575923,13,2
X21,2,train,X21.CMN.CMN_M_037,HT1_S023,0.3050098775378691,14,1
X21,2,children,X21.CMN.CMN_M_032,HT1_S023,-0.9848726016063754,6,7
X21,2,waved,X21.CMN.CMN_M_032,HT1_S023,-0.9300460310878029,5,8
X21,2,train,X21.CMN.CMN_M_032,HT1_S023,0.09689408269963812,11,2
X21,2,mother,X21.CMN.CMN_M_037,HT1_S020,-0.46842550708430863,5,10
X21,2,heard,X21.CMN.CMN_M_037,HT1_S020,-0.838264839053054,2,13
X21,2,baby,X21.CMN.CMN_M_037,HT1_S020,-0.40758842538149176,9,6
X21,2,mother,X21.CMN.CMN_M_043,HT1_S020,0.757106205194,13,0
X21,2,heard,X21.CMN.CMN_M_043,HT1_S020,-0.23622001796043332,12,1
X21,2,baby,X21.CMN.CMN_M_043,HT1_S020,-0.04548796398085572,13,0
X21,2,mother,X21.CMN.CMN_M_035,HT1_S020,0.757106205194,12,1
X21,2,heard,X21.CMN.CMN_M_035,HT1_S020,-0.5396165304245555,9,4
X21,2,baby,X21.CMN.CMN_M_035,HT1_S020,0.757106205194,12,1
X21,2,mother,X21.CMN.CMN_M_032,HT1_S020,0.09689408269963812,12,1
X21,2,heard,X21.CMN.CMN_M_032,HT1_S020,-0.3092289202031906,11,2
X21,2,baby,X21.CMN.CMN_M_032,HT1_S020,0.757106205194,12,1
X21,3,shoes,X21.CMN.CMN_M_032,HT1_S004,0.3017537760437397,14,0
X21,3,were,X21.CMN.CMN_M_032,HT1_S004,0.7328001138899333,14,0
X21,3,very,X21.CMN.CMN_M_032,HT1_S004,0.5250531314651335,14,0
X21,3,dirty,X21.CMN.CMN_M_032,HT1_S004,0.7328001138899333,13,1
X21,3,shoes,X21.CMN.CMN_M_043,HT1_S004,0.07187105233921781,14,0
X21,3,were,X21.CMN.CMN_M_043,HT1_S004,0.3017537760437397,14,0
X21,3,very,X21.CMN.CMN_M_043,HT1_S004,0.3017537760437397,14,0
X21,3,dirty,X21.CMN.CMN_M_043,HT1_S004,0.3017537760437397,14,0
X21,3,shoes,X21.CMN.CMN_M_037,HT1_S004,0.7328001138899333,12,1
X21,3,were,X21.CMN.CMN_M_037,HT1_S004,0.7328001138899333,12,1
X21,3,very,X21.CMN.CMN_M_037,HT1_S004,0.31403789460270276,11,2
X21,3,dirty,X21.CMN.CMN_M_037,HT1_S004,0.31403789460270276,11,2
X21,3,shoes,X21.CMN.CMN_M_035,HT1_S004,0.09694081858746206,12,0
X21,3,were,X21.CMN.CMN_M_035,HT1_S004,0.09694081858746206,11,1
X21,3,very,X21.CMN.CMN_M_035,HT1_S004,0.3258583493094708,11,1
X21,3,dirty,X21.CMN.CMN_M_035,HT1_S004,0.3258583493094708,12,0
X21,3,wife,X21.CMN.CMN_M_037,HT1_S002,0.31403789460270276,11,2
X21,3,helped,X21.CMN.CMN_M_037,HT1_S002,0.7328001138899333,12,1
X21,3,husband,X21.CMN.CMN_M_037,HT1_S002,0.7328001138899333,12,1
X21,3,wife,X21.CMN.CMN_M_032,HT1_S002,-0.06845247485823786,14,0
X21,3,helped,X21.CMN.CMN_M_032,HT1_S002,-0.06845247485823786,13,1
X21,3,husband,X21.CMN.CMN_M_032,HT1_S002,0.07187105233921781,13,1
X21,3,wife,X21.CMN.CMN_M_035,HT1_S002,0.09694081858746206,12,0
X21,3,helped,X21.CMN.CMN_M_035,HT1_S002,-0.2994720596111702,12,0
X21,3,husband,X21.CMN.CMN_M_035,HT1_S002,-0.145226023676024,12,0
X21,3,wife,X21.CMN.CMN_M_043,HT1_S002,0.7328001138899333,14,0
X21,3,helped,X21.CMN.CMN_M_043,HT1_S002,-0.2569383548932498,11,3
X21,3,husband,X21.CMN.CMN_M_043,HT1_S002,0.7328001138899333,14,0
X21,3,bananas,X21.CMN.CMN_M_043,HT1_S014,0.3017537760437397,13,1
X21,3,are,X21.CMN.CMN_M_043,HT1_S014,0.7328001138899333,12,2
X21,3,too,X21.CMN.CMN_M_043,HT1_S014,-0.2943374384702831,12,2
X21,3,ripe,X21.CMN.CMN_M_043,HT1_S014,0.07187105233921781,12,2
X21,3,bananas,X21.CMN.CMN_M_032,HT1_S014,-0.17247841112604367,11,3
X21,3,are,X21.CMN.CMN_M_032,HT1_S014,0.07187105233921781,13,1
X21,3,too,X21.CMN.CMN_M_032,HT1_S014,-0.5072190420359695,7,7
X21,3,ripe,X21.CMN.CMN_M_032,HT1_S014,-0.17247841112604367,9,5
X21,3,bananas,X21.CMN.CMN_M_037,HT1_S014,-0.6365241761044296,8,5
X21,3,are,X21.CMN.CMN_M_037,HT1_S014,-0.7296248023434813,7,6
X21,3,too,X21.CMN.CMN_M_037,HT1_S014,-0.27942010134207756,10,3
X21,3,ripe,X21.CMN.CMN_M_037,HT1_S014,-0.3140423552911728,8,5
X21,3,bananas,X21.CMN.CMN_M_035,HT1_S014,0.09694081858746206,12,0
X21,3,are,X21.CMN.CMN_M_035,HT1_S014,0.09694081858746206,10,2
X21,3,too,X21.CMN.CMN_M_035,HT1_S014,0.09694081858746206,10,2
X21,3,ripe,X21.CMN.CMN_M_035,HT1_S014,0.3258583493094708,12,0
X21,3,car,X21.CMN.CMN_M_035,HT1_S010,-0.04233694845662834,11,1
X21,3,going,X21.CMN.CMN_M_035,HT1_S010,0.7328001138899333,11,1
X21,3,too,X21.CMN.CMN_M_035,HT1_S010,0.09694081858746206,9,3
X21,3,fast,X21.CMN.CMN_M_035,HT1_S010,0.7328001138899333,12,0
X21,3,car,X21.CMN.CMN_M_037,HT1_S010,0.7328001138899333,13,0
X21,3,going,X21.CMN.CMN_M_037,HT1_S010,0.7328001138899333,12,1
X21,3,too,X21.CMN.CMN_M_037,HT1_S010,-0.27942010134207756,10,3
X21,3,fast,X21.CMN.CMN_M_037,HT1_S010,0.31403789460270276,13,0
X21,3,car,X21.CMN.CMN_M_043,HT1_S010,0.7328001138899333,14,0
X21,3,going,X21.CMN.CMN_M_043,HT1_S010,0.7328001138899333,14,0
X21,3,too,X21.CMN.CMN_M_043,HT1_S010,-0.2943374384702831,13,1
X21,3,fast,X21.CMN.CMN_M_043,HT1_S010,0.7328001138899333,14,0
X21,3,car,X21.CMN.CMN_M_032,HT1_S010,-0.5592063962635953,7,7
X21,3,going,X21.CMN.CMN_M_032,HT1_S010,0.07187105233921781,13,1
X21,3,too,X21.CMN.CMN_M_032,HT1_S010,-0.5072190420359695,14,0
X21,3,fast,X21.CMN.CMN_M_032,HT1_S010,0.3017537760437397,14,0
X21,3,big,X21.CMN.CMN_M_032,HT1_S003,-0.06845247485823786,12,2
X21,3,dogs,X21.CMN.CMN_M_032,HT1_S003,-0.5072190420359695,9,5
X21,3,be,X21.CMN.CMN_M_032,HT1_S003,0.3017537760437397,14,0
X21,3,dangerous,X21.CMN.CMN_M_032,HT1_S003,-0.06845247485823786,14,0
X21,3,big,X21.CMN.CMN_M_043,HT1_S003,0.7328001138899333,14,0
X21,3,dogs,X21.CMN.CMN_M_043,HT1_S003,-0.5592063962635953,10,4
X21,3,be,X21.CMN.CMN_M_043,HT1_S003,-0.06845247485823786,11,3
X21,3,dangerous,X21.CMN.CMN_M_043,HT1_S003,-0.5592063962635953,10,4
X21,3,big,X21.CMN.CMN_M_037,HT1_S003,-0.3140423552911728,12,1
X21,3,dogs,X21.CMN.CMN_M_037,HT1_S003,-0.5890580092114985,7,6
X21,3,be,X21.CMN.CMN_M_037,HT1_S003,0.31403789460270276,11,2
X21,3,dangerous,X21.CMN.CMN_M_037,HT1_S003,-0.055122596145909204,11,2
X21,3,big,X21.CMN.CMN_M_035,HT1_S003,0.09694081858746206,12,0
X21,3,dogs,X21.CMN.CMN_M_035,HT1_S003,-0.04233694845662834,12,0
X21,3,be,X21.CMN.CMN_M_035,HT1_S003,-0.3623230996912652,9,3
X21,3,dangerous,X21.CMN.CMN_M_035,HT1_S003,-0.2994720596111702,9,3
X21,3,grew,X21.CMN.CMN_M_037,HT1_S015,-0.4893167481763918,7,6
X21,3,lots,X21.CMN.CMN_M_037,HT1_S015,-0.6832028460397852,6,7
X21,3,vegetables,X21.CMN.CMN_M_037,HT1_S015,-0.5402184691681614,7,6
X21,3,grew,X21.CMN.CMN_M_035,HT1_S015,0.09694081858746206,11,1
X21,3,lots,X21.CMN.CMN_M_035,HT1_S015,-0.661593942352674,6,6
X21,3,vegetables,X21.CMN.CMN_M_035,HT1_S015,-0.145226023676024,11,1
X21,3,grew,X21.CMN.CMN_M_032,HT1_S015,-1.1558892934900165,7,7
X21,3,lots,X21.CMN.CMN_M_032,HT1_S015,-0.7546945685917255,7,7
X21,3,vegetables,X21.CMN.CMN_M_032,HT1_S015,-1.4846987007224837,2,12
X21,3,grew,X21.CMN.CMN_M_043,HT1_S015,-0.2569383548932498,12,2
X21,3,lots,X21.CMN.CMN_M_043,HT1_S015,-1.0191579215692288,5,9
X21,3,vegetables,X21.CMN.CMN_M_043,HT1_S015,-0.7064138241916331,6,8
X21,3,argues,X21.CMN.CMN_M_037,HT1_S016,0.31403789460270276,11,2
X21,3,sister,X21.CMN.CMN_M_037,HT1_S016,0.31403789460270276,11,2
X21,3,argues,X21.CMN.CMN_M_043,HT1_S016,-0.2569383548932498,12,2
X21,3,sister,X21.CMN.CMN_M_043,HT1_S016,0.07187105233921781,14,0
X21,3,argues,X21.CMN.CMN_M_035,HT1_S016,-0.7064138241916331,6,6
X21,3,sister,X21.CMN.CMN_M_035,HT1_S016,0.09694081858746206,12,0
X21,3,argues,X21.CMN.CMN_M_032,HT1_S016,-1.0191579215692288,2,12
X21,3,sister,X21.CMN.CMN_M_032,HT1_S016,0.07187105233921781,14,0
X21,3,family,X21.CMN.CMN_M_037,HT1_S013,0.008439465522084175,9,4
X21,3,likes,X21.CMN.CMN_M_037,HT1_S013,-0.24236805921324733,10,3
X21,3,fish,X21.CMN.CMN_M_037,HT1_S013,-0.4354924099440599,10,3
X21,3,family,X21.CMN.CMN_M_035,HT1_S013,0.18704424611757672,12,0
X21,3,likes,X21.CMN.CMN_M_035,HT1_S013,-0.145226023676024,12,0
X21,3,fish,X21.CMN.CMN_M_035,HT1_S013,0.7328001138899333,11,1
X21,3,family,X21.CMN.CMN_M_032,HT1_S013,0.5311349706179448,13,1
X21,3,likes,X21.CMN.CMN_M_032,HT1_S013,0.3017537760437397,14,0
X21,3,fish,X21.CMN.CMN_M_032,HT1_S013,0.3017537760437397,13,1
X21,3,family,X21.CMN.CMN_M_043,HT1_S013,0.7328001138899333,13,1
X21,3,likes,X21.CMN.CMN_M_043,HT1_S013,-0.7064138241916331,3,11
X21,3,fish,X21.CMN.CMN_M_043,HT1_S013,-0.4524265272213801,9,5
X21,3,player,X21.CMN.CMN_M_035,HT1_S005,-0.22844555047555626,11,1
X21,3,lost,X21.CMN.CMN_M_035,HT1_S005,-0.5700700821160646,10,2
X21,3,shoe,X21.CMN.CMN_M_035,HT1_S005,-0.5223161753085837,9,3
X21,3,player,X21.CMN.CMN_M_043,HT1_S005,-0.3936697268140376,11,3
X21,3,lost,X21.CMN.CMN_M_043,HT1_S005,-0.5072190420359695,4,10
X21,3,shoe,X21.CMN.CMN_M_043,HT1_S005,-0.4524265272213801,8,6
X21,3,player,X21.CMN.CMN_M_037,HT1_S005,0.7328001138899333,10,3
X21,3,lost,X21.CMN.CMN_M_037,HT1_S005,-0.055122596145909204,10,3
X21,3,shoe,X21.CMN.CMN_M_037,HT1_S005,-0.1585559023883526,10,3
X21,3,player,X21.CMN.CMN_M_032,HT1_S005,-0.6092717886544098,12,2
X21,3,lost,X21.CMN.CMN_M_032,HT1_S005,-0.6092717886544098,11,3
X21,3,shoe,X21.CMN.CMN_M_032,HT1_S005,-0.853621252119671,9,5
X21,3,kitchen,X21.CMN.CMN_M_037,HT1_S017,0.31403789460270276,12,1
X21,3,window,X21.CMN.CMN_M_037,HT1_S017,0.08465670002849814,11,2
X21,3,was,X21.CMN.CMN_M_037,HT1_S017,0.31403789460270276,11,2
X21,3,clean,X21.CMN.CMN_M_037,HT1_S017,-0.055122596145909204,11,2
X21,3,kitchen,X21.CMN.CMN_M_032,HT1_S017,0.3017537760437397,13,1
X21,3,window,X21.CMN.CMN_M_032,HT1_S017,0.7328001138899333,13,1
X21,3,was,X21.CMN.CMN_M_032,HT1_S017,0.07187105233921781,14,0
X21,3,clean,X21.CMN.CMN_M_032,HT1_S017,0.3017537760437397,14,0
X21,3,kitchen,X21.CMN.CMN_M_043,HT1_S017,-0.06845247485823786,9,5
X21,3,window,X21.CMN.CMN_M_043,HT1_S017,0.16843254113940223,8,6
X21,3,was,X21.CMN.CMN_M_043,HT1_S017,0.3017537760437397,11,3
X21,3,clean,X21.CMN.CMN_M_043,HT1_S017,0.07187105233921781,11,3
X21,3,kitchen,X21.CMN.CMN_M_035,HT1_S017,0.3258583493094708,12,0
X21,3,window,X21.CMN.CMN_M_035,HT1_S017,0.02096933134744785,12,0
