dataset_id,model_variant,representation,layer,measure,estimand,fold,scope,converged,singular,optimizer_code,convergence_messages,warnings,elapsed_seconds
AN19,base,hubert_tsne_3d,tr_0,between_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.57
AN19,base,hubert_tsne_3d,tr_0,between_type_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.11
AN19,base,hubert_tsne_3d,tr_0,between_type_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.56
AN19,base,hubert_tsne_3d,tr_0,between_type_word,actual_exposure_variability,3,train_refit,True,False,0,,,1.16
AN19,base,hubert_tsne_3d,tr_0,between_type_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.47
AN19,base,hubert_tsne_3d,tr_0,order_word,actual_exposure_variability,1,train_refit,True,False,0,,,0.98
AN19,base,hubert_tsne_3d,tr_0,order_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.5
AN19,base,hubert_tsne_3d,tr_0,order_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.13
AN19,base,hubert_tsne_3d,tr_0,order_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.68
AN19,base,hubert_tsne_3d,tr_0,order_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.55
AN19,base,hubert_tsne_3d,tr_0,order_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.489999999999999
AN19,base,hubert_tsne_3d,tr_0,mean_dissimilarity_word,actual_exposure_variability,1,train_refit,True,False,0,,,1.61
AN19,base,hubert_tsne_3d,tr_0,mean_dissimilarity_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.5
AN19,base,hubert_tsne_3d,tr_0,mean_dissimilarity_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.2
AN19,base,hubert_tsne_3d,tr_0,mean_dissimilarity_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.550000000000001
AN19,base,hubert_tsne_3d,tr_0,mean_dissimilarity_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.32
AN19,base,hubert_tsne_3d,tr_0,mean_dissimilarity_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.69
AN19,base,hubert_tsne_3d,tr_2,overall,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.9
AN19,base,hubert_tsne_3d,tr_2,overall,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.37
AN19,base,hubert_tsne_3d,tr_2,overall,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.65
AN19,base,hubert_tsne_3d,tr_2,overall,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.33
AN19,base,hubert_tsne_3d,tr_2,overall,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.86
AN19,base,hubert_tsne_3d,tr_2,overall,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.529999999999999
AN19,base,hubert_tsne_3d,tr_2,within_token_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.75
AN19,base,hubert_tsne_3d,tr_2,within_token_word,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.57
AN19,base,hubert_tsne_3d,tr_2,within_token_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.84
AN19,base,hubert_tsne_3d,tr_2,within_token_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.5
AN19,base,hubert_tsne_3d,tr_2,within_token_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.93
AN19,base,hubert_tsne_3d,tr_2,within_token_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.47
AN19,base,hubert_tsne_3d,tr_2,within_type_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.8
AN19,base,hubert_tsne_3d,tr_2,within_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.36
AN19,base,hubert_tsne_3d,tr_2,within_type_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.56
AN19,base,hubert_tsne_3d,tr_2,within_type_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.38
AN19,base,hubert_tsne_3d,tr_2,within_type_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.94
AN19,base,hubert_tsne_3d,tr_2,within_type_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.45
AN19,base,hubert_tsne_3d,tr_2,between_type_word,actual_exposure_variability,1,train_refit,True,False,0,,,0.94
AN19,base,hubert_tsne_3d,tr_2,between_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.53
AN19,base,hubert_tsne_3d,tr_2,between_type_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.04
AN19,base,hubert_tsne_3d,tr_2,between_type_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.88
AN19,base,hubert_tsne_3d,tr_2,between_type_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.62
AN19,base,hubert_tsne_3d,tr_2,between_type_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.39
AN19,base,hubert_tsne_3d,tr_2,order_word,actual_exposure_variability,1,train_refit,True,False,0,,,0.67
AN19,base,hubert_tsne_3d,tr_2,order_word,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.45
AN19,base,hubert_tsne_3d,tr_2,order_word,actual_exposure_variability,2,train_refit,True,False,0,,,0.83
AN19,base,hubert_tsne_3d,tr_2,order_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.4
AN19,base,hubert_tsne_3d,tr_2,order_word,actual_exposure_variability,3,train_refit,True,False,0,,,0.97
AN19,base,hubert_tsne_3d,tr_2,order_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.5
AN19,base,hubert_tsne_3d,tr_2,mean_dissimilarity_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.67
AN19,base,hubert_tsne_3d,tr_2,mean_dissimilarity_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.34
AN19,base,hubert_tsne_3d,tr_2,mean_dissimilarity_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.77
AN19,base,hubert_tsne_3d,tr_2,mean_dissimilarity_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.47
AN19,base,hubert_tsne_3d,tr_2,mean_dissimilarity_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.89
AN19,base,hubert_tsne_3d,tr_2,mean_dissimilarity_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.319999999999999
AN19,base,hubert_tsne_3d,tr_4,overall,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.78
AN19,base,hubert_tsne_3d,tr_4,overall,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.42
AN19,base,hubert_tsne_3d,tr_4,overall,actual_exposure_variability,2,train_refit,True,False,0,,,1.14
AN19,base,hubert_tsne_3d,tr_4,overall,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.56
AN19,base,hubert_tsne_3d,tr_4,overall,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.03
AN19,base,hubert_tsne_3d,tr_4,overall,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.62
AN19,base,hubert_tsne_3d,tr_4,within_token_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.25
AN19,base,hubert_tsne_3d,tr_4,within_token_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.51
AN19,base,hubert_tsne_3d,tr_4,within_token_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.63
AN19,base,hubert_tsne_3d,tr_4,within_token_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.64
AN19,base,hubert_tsne_3d,tr_4,within_token_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.94
AN19,base,hubert_tsne_3d,tr_4,within_token_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.55
AN19,base,hubert_tsne_3d,tr_4,within_type_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.88
AN19,base,hubert_tsne_3d,tr_4,within_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.49
AN19,base,hubert_tsne_3d,tr_4,within_type_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.82
AN19,base,hubert_tsne_3d,tr_4,within_type_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.44
AN19,base,hubert_tsne_3d,tr_4,within_type_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.98
AN19,base,hubert_tsne_3d,tr_4,within_type_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.390000000000001
AN19,base,hubert_tsne_3d,tr_4,between_type_word,actual_exposure_variability,1,train_refit,True,False,0,,,0.85
AN19,base,hubert_tsne_3d,tr_4,between_type_word,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.8
AN19,base,hubert_tsne_3d,tr_4,between_type_word,actual_exposure_variability,2,train_refit,True,False,0,,,0.96
AN19,base,hubert_tsne_3d,tr_4,between_type_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.49
AN19,base,hubert_tsne_3d,tr_4,between_type_word,actual_exposure_variability,3,train_refit,True,False,0,,,1.06
AN19,base,hubert_tsne_3d,tr_4,between_type_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.52
AN19,base,hubert_tsne_3d,tr_4,order_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.26
AN19,base,hubert_tsne_3d,tr_4,order_word,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.68
AN19,base,hubert_tsne_3d,tr_4,order_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.11
AN19,base,hubert_tsne_3d,tr_4,order_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.52
AN19,base,hubert_tsne_3d,tr_4,order_word,actual_exposure_variability,3,train_refit,True,False,0,,,1.36
AN19,base,hubert_tsne_3d,tr_4,order_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.48
AN19,base,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.59
AN19,base,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.44
AN19,base,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.8
AN19,base,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.39
AN19,base,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.69
AN19,base,hubert_tsne_3d,tr_4,mean_dissimilarity_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.39
AN19,base,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,1,train_refit,True,False,0,,,0.85
AN19,base,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.55
AN19,base,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,2,train_refit,True,False,0,,,0.77
AN19,base,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.56
AN19,base,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,3,train_refit,True,False,0,,,1.17
AN19,base,hubert_tsne_3d,tr_6,overall,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.449999999999999
AN19,base,hubert_tsne_3d,tr_6,within_token_word,actual_exposure_variability,1,train_refit,True,False,0,,,1.14
AN19,base,hubert_tsne_3d,tr_6,within_token_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.48
AN19,base,hubert_tsne_3d,tr_6,within_token_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.08
AN19,base,hubert_tsne_3d,tr_6,within_token_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.67
AN19,base,hubert_tsne_3d,tr_6,within_token_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.79
AN19,base,hubert_tsne_3d,tr_6,within_token_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.5
AN19,base,hubert_tsne_3d,tr_6,within_type_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.98
AN19,base,hubert_tsne_3d,tr_6,within_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.32
AN19,base,hubert_tsne_3d,tr_6,within_type_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.82
AN19,base,hubert_tsne_3d,tr_6,within_type_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.38
AN19,base,hubert_tsne_3d,tr_6,within_type_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.73
AN19,base,hubert_tsne_3d,tr_6,within_type_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.49
AN19,base,hubert_tsne_3d,tr_6,between_type_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.64
AN19,base,hubert_tsne_3d,tr_6,between_type_word,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.61
AN19,base,hubert_tsne_3d,tr_6,between_type_word,actual_exposure_variability,2,train_refit,True,False,0,,,2.83
AN19,base,hubert_tsne_3d,tr_6,between_type_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.3
AN19,base,hubert_tsne_3d,tr_6,between_type_word,actual_exposure_variability,3,train_refit,True,False,0,,,2.17
AN19,base,hubert_tsne_3d,tr_6,between_type_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.03
AN19,base,hubert_tsne_3d,tr_6,order_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.89
AN19,base,hubert_tsne_3d,tr_6,order_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.48
AN19,base,hubert_tsne_3d,tr_6,order_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.74
AN19,base,hubert_tsne_3d,tr_6,order_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.56
AN19,base,hubert_tsne_3d,tr_6,order_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.0
AN19,base,hubert_tsne_3d,tr_6,order_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.4
AN19,base,hubert_tsne_3d,tr_6,mean_dissimilarity_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.58
AN19,base,hubert_tsne_3d,tr_6,mean_dissimilarity_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.3
AN19,base,hubert_tsne_3d,tr_6,mean_dissimilarity_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.75
AN19,base,hubert_tsne_3d,tr_6,mean_dissimilarity_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.29
AN19,base,hubert_tsne_3d,tr_6,mean_dissimilarity_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.85
AN19,base,hubert_tsne_3d,tr_6,mean_dissimilarity_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.39
AN19,base,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,1,train_refit,True,False,0,,,0.91
AN19,base,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.5
AN19,base,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,2,train_refit,True,False,0,,,0.87
AN19,base,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.63
AN19,base,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,3,train_refit,True,False,0,,,1.0
AN19,base,hubert_tsne_3d,tr_8,overall,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.48
AN19,base,hubert_tsne_3d,tr_8,within_token_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.06
AN19,base,hubert_tsne_3d,tr_8,within_token_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.49
AN19,base,hubert_tsne_3d,tr_8,within_token_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.18
AN19,base,hubert_tsne_3d,tr_8,within_token_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.49
AN19,base,hubert_tsne_3d,tr_8,within_token_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.05
AN19,base,hubert_tsne_3d,tr_8,within_token_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.92
AN19,base,hubert_tsne_3d,tr_8,within_type_word,actual_exposure_variability,1,train_refit,True,False,0,,,0.95
AN19,base,hubert_tsne_3d,tr_8,within_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.53
AN19,base,hubert_tsne_3d,tr_8,within_type_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.14
AN19,base,hubert_tsne_3d,tr_8,within_type_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.61
AN19,base,hubert_tsne_3d,tr_8,within_type_word,actual_exposure_variability,3,train_refit,True,False,0,,,2.25
AN19,base,hubert_tsne_3d,tr_8,within_type_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.58
AN19,base,hubert_tsne_3d,tr_8,between_type_word,actual_exposure_variability,1,train_refit,True,False,0,,,1.68
AN19,base,hubert_tsne_3d,tr_8,between_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.74
AN19,base,hubert_tsne_3d,tr_8,between_type_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.33
AN19,base,hubert_tsne_3d,tr_8,between_type_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.859999999999999
AN19,base,hubert_tsne_3d,tr_8,between_type_word,actual_exposure_variability,3,train_refit,True,False,0,,,2.02
AN19,base,hubert_tsne_3d,tr_8,between_type_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,1.48
AN19,base,hubert_tsne_3d,tr_8,order_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.72
AN19,base,hubert_tsne_3d,tr_8,order_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.51
AN19,base,hubert_tsne_3d,tr_8,order_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.84
AN19,base,hubert_tsne_3d,tr_8,order_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.39
AN19,base,hubert_tsne_3d,tr_8,order_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.17
AN19,base,hubert_tsne_3d,tr_8,order_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.44
AN19,base,hubert_tsne_3d,tr_8,mean_dissimilarity_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.31
AN19,base,hubert_tsne_3d,tr_8,mean_dissimilarity_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.4
AN19,base,hubert_tsne_3d,tr_8,mean_dissimilarity_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.25
AN19,base,hubert_tsne_3d,tr_8,mean_dissimilarity_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.42
AN19,base,hubert_tsne_3d,tr_8,mean_dissimilarity_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.02
AN19,base,hubert_tsne_3d,tr_8,mean_dissimilarity_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.840000000000001
AN19,base,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,1,train_refit,True,False,0,,,1.14
AN19,base,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.43
AN19,base,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,2,train_refit,True,False,0,,,1.05
AN19,base,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.61
AN19,base,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.18
AN19,base,hubert_tsne_3d,tr_10,overall,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.55
AN19,base,hubert_tsne_3d,tr_10,within_token_word,actual_exposure_variability,1,train_refit,True,False,0,,,0.8
AN19,base,hubert_tsne_3d,tr_10,within_token_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.45
AN19,base,hubert_tsne_3d,tr_10,within_token_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.02
AN19,base,hubert_tsne_3d,tr_10,within_token_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.47
AN19,base,hubert_tsne_3d,tr_10,within_token_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.21
AN19,base,hubert_tsne_3d,tr_10,within_token_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.489999999999999
AN19,base,hubert_tsne_3d,tr_10,within_type_word,actual_exposure_variability,1,train_refit,True,False,0,,,1.03
AN19,base,hubert_tsne_3d,tr_10,within_type_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.49
AN19,base,hubert_tsne_3d,tr_10,within_type_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.25
AN19,base,hubert_tsne_3d,tr_10,within_type_word,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.56
AN19,base,hubert_tsne_3d,tr_10,within_type_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.62
AN19,base,hubert_tsne_3d,tr_10,within_type_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.64
AN19,base,hubert_tsne_3d,tr_10,between_type_word,actual_exposure_variability,1,train_refit,True,False,0,,,1.07
AN19,base,hubert_tsne_3d,tr_10,between_type_word,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.63
AN19,base,hubert_tsne_3d,tr_10,between_type_word,actual_exposure_variability,2,train_refit,True,False,0,,,1.14
AN19,base,hubert_tsne_3d,tr_10,between_type_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.59
AN19,base,hubert_tsne_3d,tr_10,between_type_word,actual_exposure_variability,3,train_refit,True,False,0,,,1.61
AN19,base,hubert_tsne_3d,tr_10,between_type_word,actual_exposure_variability,3,heldout_refit,True,False,0,,,0.58
AN19,base,hubert_tsne_3d,tr_10,order_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.56
AN19,base,hubert_tsne_3d,tr_10,order_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.5
AN19,base,hubert_tsne_3d,tr_10,order_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.78
AN19,base,hubert_tsne_3d,tr_10,order_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.37
AN19,base,hubert_tsne_3d,tr_10,order_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.05
AN19,base,hubert_tsne_3d,tr_10,order_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.4
AN19,base,hubert_tsne_3d,tr_10,mean_dissimilarity_word,actual_exposure_variability,1,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.84
AN19,base,hubert_tsne_3d,tr_10,mean_dissimilarity_word,actual_exposure_variability,1,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.27
AN19,base,hubert_tsne_3d,tr_10,mean_dissimilarity_word,actual_exposure_variability,2,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,1.05
AN19,base,hubert_tsne_3d,tr_10,mean_dissimilarity_word,actual_exposure_variability,2,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.51
AN19,base,hubert_tsne_3d,tr_10,mean_dissimilarity_word,actual_exposure_variability,3,train_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.92
AN19,base,hubert_tsne_3d,tr_10,mean_dissimilarity_word,actual_exposure_variability,3,heldout_refit,False,True,0,boundary (singular) fit: see help('isSingular'),,0.74
AN19,base,hubert_tsne_3d,tr_12,overall,actual_exposure_variability,1,train_refit,True,False,0,,,0.83
AN19,base,hubert_tsne_3d,tr_12,overall,actual_exposure_variability,1,heldout_refit,True,False,0,,,0.66
AN19,base,hubert_tsne_3d,tr_12,overall,actual_exposure_variability,2,train_refit,True,False,0,,,1.46
AN19,base,hubert_tsne_3d,tr_12,overall,actual_exposure_variability,2,heldout_refit,True,False,0,,,0.39
